"",,Arbitragem
Arbitro:,Igor Junio Benevenuto (CBF / MG),
Arbitro Assistente 1:,Celso Luiz da Silva (CBF / MG),
Arbitro Assistente 2:,Felipe Alan Costa de Oliveira (CBF / MG),
Quarto Arbitro:,Marcio Henrique de Gois (CBF / SP),
Assessor:,Carlos Donizeti Pianosqui (CBF / SP),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,19:22Atraso:,,2 min,Entrada do mandante: 20:32,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve,Entrada do visitante: 20:32,Atraso:,,Não Houve
Início 1o Tempo:,19:32 Atraso:,,2 min,Início do 2o Tempo: 20:33,Atraso:,,Não Houve
Término do 1o Tempo:,20:18 Acréscimo:,,1 min,Término do 2o Tempo: 21:22,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,,Resultado Final: 2 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Santos / SP,,,Paysandu / PA,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Vanderlei,Vanderlei Farias da  ...,T(g) P,177770 1 Emerson,Emerson Jose da Conc...,T(g) P,145650
4,Victor Fer ...,Victor Ferraz Macedo,T P,170272 2 Ayrton,Ayrton Luiz Ganino,T P,169529
7,Vitor Bueno,Vitor Frezarin Bueno,T P,322748 4 Gilvan,Gilvan Souza Correa,T P,188660
8,Renato,Renato Dirnei Florencio,T P,123823 8 Augusto Re ...,Augusto Oliveira da ...,T P,146969
9,Ricardo Ol ...,Ricardo de Oliveira,T P,150151 15 Wesley,Wesley Dias Claudino,T P,322930
10,Lucas Lima,Lucas Rafael Araujo Lima,T P,331937 26 Perema,Auricélio Soares dos...,T P,389790
13,Matheus,Matheus Antunes Ribeiro,T P,324513 28 Alfredo,Alfredo Francisco Ma...,T P,298469
14,David Braz,David Braz Oliveira  ...,T P,168008 30 Bergson,Bergson Gustavo Silv...,T P,191433
27,Bruno,Bruno Henrique Pinto,T P,401839 32 Jose Rodri ...,Jose Rodrigo Andrade...,T P,429655
28,Lucas Veri ...,Lucas Verissimo da Silva,T P,377476 36 Leandro,Leandro Carvalho da ...,T P,417861
29,Thiago Maia,Thiago Maia Alencar,T P,384124 40 Hayner,Hayner Willian Monja...,T P,402405
12,Vladimir,Vladimir Orlando Car ...,R P,180622 5 Ricardo,Ricardo da Silva Guerra,R P,178569
16,Vladimir H ...,Vladimir Javier Hern ...,R P,565462 6 Wilian,Wilian Simoes,R P,187522
17,Rafael,Rafael Vinicius Carv ...,R P,183844 9 Leandro Ce ...,Leandro de Oliveira ...,R P,340020
18,Kayke,Kayke Moreno de Andr ...,R P,177071 10 Diogo,Diogo Ribeiro de Oli...,R P,160174
19,Leo Cittad ...,Leonardo Cittadini,R P,321574 12 Marcos,Marcos Vinicius Frag...,R P,172262
23,Arthur,Arthur Gomes Lourenco,R P,387808 14 Pablo,Pablo Renan dos Santos,R P,367990
25,Yuri,Yuri Oliveira Lima,R P,307979 18 Jhonnatan,Jhonnatan Guimaraes ...,R P,295956
26,Thiago Rib ...,Thiago Ribeiro Cardoso,R P,164974 21 Wilkerson,Wilkerson de Oliveir...,R P,434991
30,Leandro Do ...,Leandro Donizete Gon ...,R P,163939,,,
31,Cleber,Cleber Janderson Per ...,R P,297414,,,
36,Copete,Jonathan Copete Valencia,R P,553190,,,
39,Sousa,Jean Mota Oliveira d ...,R P,331842,,,
"",,Comissão Técnica
"",Santos / SP,Paysandu / PA
Preparador Físico:,Celso De Rezende - 3507048809,Técnico: Marcelo Augusto O. Chamusca - 0301987475
Técnico:,Dorival Silvestre Junior - 3544655896,Auxiliar Técnico: Carlos André Gonçalves Cunha - 2130267
Massagista:,Jorge Jose Jesuino - 12372133-7,Médico: José Silvério Nunes Fonseca - 4775
Auxiliar Técnico:,Lucas Khodor Silvestre - 35179920892,Preparador Físico: Roger Gouveia E Silva - 04589-G/CE
Médico:,Mauricio Rodrigues Zenaide - 26527603860,Massagista: Alan Francisco Figueiredo Souza  - 501663
Treinador De GoleirosS:e bastiao Martins De Oliveira Junior - 14255792801,,Preparador De GoleiroE:d son Roque Girardi - 1035848124
Preparador De GoleiroS:e bastião Martins De Oliveira Junior - 14255792801,,
"",,Gols
Tempo 1T/2T,No Tipo Nome do Jogador,Equipe
03:00 2T,27 NR Bruno Henrique Pinto,Santos/SP
43:00 2T,36 NR Jonathan Copete Valencia,Santos/SP
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
16:00,2T,Santos/SP,,23 - Arthur Gomes Lourenco,7 - Vitor Frezarin Bueno
20:00,2T,Paysandu/PA,,9 - Leandro de Oliveira Noron ...,28 - Alfredo Francisco Martins ...
30:00,2T,Paysandu/PA,,10 - Diogo Ribeiro de Oliveira ...,32 - Jose Rodrigo Andrade Ramo ...
35:00,2T,Paysandu/PA,,18 - Jhonnatan Guimaraes Sarai ...,36 - Leandro Carvalho da Silva ...
37:00,2T,Santos/SP,,36 - Jonathan Copete Valencia,13 - Matheus Antunes Ribeiro
41:00,2T,Santos/SP,,16 - Vladimir Javier Hernandez ...,10 - Lucas Rafael Araujo Lima
