"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:23Atraso:,,Não Houve Entrada do mandante: 21:35,Atraso:,,4 min
Entrada do visitante:,20:20Atraso:,,Não Houve Entrada do visitante: 21:30,Atraso:,,Não Houve
Início 1o Tempo:,20:30 Atraso:,,Não Houve Início do 2o Tempo: 21:36,Atraso:,,Não Houve
Término do 1o Tempo:,21:16 Acréscimo:,,1 min Término do 2o Tempo: 22:24,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Confiança / SE,,,Guarani / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Jerfesson,Jerfesson Rodrigues  ...,T(g) P,328087 1 Renan,Renan Soares Reuter,T(g) P,306112
2,Andrevaldo,Andrevaldo de Jesus  ...,T P,326990 2 Marcio,Marcio Vicente Barbosa,T P,355861
3,Rene,Rene Cassiano da Cruz,T P,177914 3 Montoia,Rodrigo Muttoni,T P,169816
4,Valdson,Valdson Mendes Bezerra,T P,118128 4 Anderson,Anderson Mauro Vitor...,T P,346440
5,Renan,Renan Vieira Carvalho,T P,174119 5 Wellyson,Wellyson Luiz de Oli...,T P,305757
6,Luan,Luan da Silva Henrique,T P,188381 6 Marquinhos ...,Marcos Garbellotto S...,T P,358318
7,Richardson,Richardson Fernandes ...,T P,328312 7 Cadu,Carlos Eduardo Castr...,T P,124465
8,Tutu,Josivaldo dos Santos ...,T P,291746 8 Michel Eloi,Michel Eloi Silva,T P,327849
9,Wallace,Wallace Philipe Frei ...,T P,372006 9 Fernando G ...,Fernando da Silva Jaques,T P,141740
10,Paulo,Paulo Cesar Borges d ...,T P,177728 10 Everton,Everton Henrique Mau...,T P,325132
11,da Silva,Erisvaldo Oliveira d ...,T P,155907 11 Michel,Michel Das Chagas He...,T P,293136
12,Ricardo,Ricardo Alves de Oli ...,R P,147481 12 Leonardo,Leonardo Rodrigues S...,R P,170420
13,Andre Rio,Andre Ricardo Ferrei ...,R P,173157 13 Paulo,Paulo Henrique da Silva,R P,311712
14,Alexandre,Alexandre Henrique R ...,R P,170707 14 Diogo,Diogo Barbosa Mendanha,R P,339876
15,Lismar,Lismar da Silva Santos,R P,294495 15 Welington,Wellington de Olivei...,R P,132133
16,Renato Frota,Renato de Sousa Frota,R P,160031 16 Felipe,Felipe Soares Merlo,R P,329517
17,Jean Alisson,Jean Alisson do Nasc ...,R P,138945 17 Gabriel Es ...,Gabriel da Silva Esteves,R P,352180
18,Joelton,Joelton Silva dos Santos,R P,339368 18 Wilson,Wilson dos Santos Ja...,R P,356326
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
28:00,1T,11,NR,Erisvaldo Oliveira da Silva,,Confiança/SE
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Guarani/SP,,15 - Wellington de Oliveira Mo ...,7 - Carlos Eduardo Castro da  ...
45:00,INT,Guarani/SP,,17 - Gabriel da Silva Esteves,11 - Michel das Chagas Henriqu ...
12:00,2T,Confiança/SE,,15 - Lismar da Silva Santos,5 - Renan Vieira Carvalho
22:00,2T,Confiança/SE,,18 - Joelton Silva dos Santos,9 - Wallace Philipe Freitas d ...
36:00,2T,Confiança/SE,,17 - Jean Alisson do Nasciment ...,10 - Paulo Cesar Borges de Lim ...
36:00,2T,Guarani/SP,,16 - Felipe Soares Merlo,5 - Wellyson Luiz de Oliveira ...
