"",Arbitragem
Arbitro:,Claudio Francisco Lima E Silva (ESP-2 / SE)
Arbitro Assistente 1:,Ailton Farias da Silva (CBF-1 / SE)
Arbitro Assistente 2:,Victor Oliveira Cruz (CBF-2 / SE)
Quarto Arbitro:,Adriano de Assis Miranda (CBF-2 / SP)
Assessor:,Gilberto Corrale (ASS / SP)
Delegado Local:,Evanio Rogerio Gomes dos Santos (000 / )
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,15:54Atraso:,,1 min,Entrada do mandante: 17:05,Atraso:,,2 min
Entrada do visitante:,15:52Atraso:,,Não Houve,Entrada do visitante: 17:01,Atraso:,,Não Houve
Início 1o Tempo:,16:01 Atraso:,,1 min,Início do 2o Tempo: 17:05,Atraso:,,2 min
Término do 1o Tempo:,16:48 Acréscimo:,,2 min,Término do 2o Tempo: 18:01,Acréscimo:,,11 min
Resultado do 1o Tempo: 2 X 0,,,,Resultado Final: 5 X 3,,,
"",,,,Relação de Jogadores,,,
"",,Guarani / SP,,,Caxias / RS,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Pegorari,Jose Guilherme Guido ...,T P,293383 1 Pablo,Pablo Batista Rodrigues T,P,296977
2,Oziel,Oziel Franca da Silva,T P,172112 2 Bebeto,Roberto de Jesus Machado T,P,303972
3,Luiz Paulo,Luiz Paulo Daniel Ba ...,T P,293201 3 Dener,Dener Chitolina Pradebon T,P,344098
4,Gladstone,Gladstone Pereira De ...,T P,158421 4 Jean,Jean Zdunek T,P,185785
5,Lenon,Lenon Fernandes Ribeiro,T P,184363 5 Baiano,Fredson Santos dos S... T,P,176526
6,Denis,Denis Neves Resende  ...,T P,189556 6 Dagoberto,Dagoberto Francisco ... T,P,291959
7,Watson,Watson Rennio Pires  ...,T P,369011 7 Brandão,Leonardo Henrique Ri... T,P,505417
8,Dias,Allan Monteiro Dias,T P,174353 8 Leo,Carlos Leonardo Gonc... T,P,303714
10,Fumagalli,Jose Fernando Fumagalli,T P,125250 10 Packer,Douglas Ricardo Packer T,P,160427
11,Diego,Diego Jose Clementino,T P,153810 11 Valdeir,Valdeir Chaves de Ol... T,P,296817
20,Anderson,Anderson Aparecido d ...,T P,181490 19 Edson,Edson dos Santos Reis T,P,178301
9,Rai Oliveira,Rai Aparecido de Oli ...,R A,373397 12 Mateus,Mateus Eduardo Claus R,P,350716
12,Rafael,Rafael de Carvalho S ...,R P,177436 13 Yuri,Yuri Ciotta R,A,439739
13,Jonas,Jonas Brignoni dos S ...,R P,155945 14 Lipe,Filipe Souza Oliveira R,A,526525
14,Leonardo R ...,Leonardo Rigo da Silva,R P,339784 15 Ranther,Ranther Larusso Pere... R,A,526359
15,Thiago,Thiago Carpini Barbosa,R P,160408 16 Jean,Jean Carlo Bernieri ... R,P,394762
16,Bruno,Bruno de Jesus Pacheco,R P,333975 17 Lagoa,Gabriel Souza e Silva R,A,524429
17,Diego,Diego Francolino da  ...,R P,293501 18 Felipe,Felipe de Sousa Silva R,P,369768
18,Serginho,Sergio Roberto de Br ...,R P,155783,,,
19,Johnnattan,Johnnattan Wendell d ...,R P,183774,,,
21,Joao,Joao Vittor Duarte G ...,R P,429671,,,
22,Erik,Erik Felipe Damasceno,R P,459654,,,
23,Joao Henri ...,Joao Henrique da Silva,R P,186693,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
25:00,1T,10,NR,Jose Fernando Fumagalli,,Guarani/SP
34:00,1T,4,CT,Jean Zdunek,,Caxias/RS
12:00,2T,4,NR,Gladstone Pereira Della Valentina,,Guarani/SP
15:00,2T,10,FT,Douglas Ricardo Packer,,Caxias/RS
35:00,2T,19,NR,Edson dos Santos Reis,,Caxias/RS
38:00,2T,10,PN,Jose Fernando Fumagalli,,Guarani/SP
+5,2T,10,FT,Jose Fernando Fumagalli,,Guarani/SP
+10,2T,18,NR,Felipe de Sousa Silva,,Caxias/RS
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+1:00,2T,Caxias/RS,,14 - FILIPE SOUZA OLIVEIRA,2 - Roberto de Jesus Machado
45:00,INT,Guarani/SP,,21 - Joao Vittor Duarte Guimar ...,11 - Diego Jose Clementino
09:00,2T,Guarani/SP,,23 - Joao Henrique da Silva,8 - Allan Monteiro Dias
09:00,2T,Caxias/RS,,16 - Jean Carlo Bernieri Ferna ...,11 - Valdeir Chaves de Oliveir ...
14:00,2T,Caxias/RS,,18 - Felipe de Sousa Silva,7 - Leonardo Henrique Riboldi ...
30:00,2T,Guarani/SP,,9 - Rai Aparecido de Oliveira ...,20 - Anderson Aparecido dos Sa ...
