"",Arbitragem
Arbitro:,Marcos Andre Gomes da Penha (CBF-1 / ES)
Arbitro Assistente 1:,Miguel Cataneo Ribeiro da Costa (CBF-2 / SP)
Arbitro Assistente 2:,Alex Ang Ribeiro (CBF-2 / SP)
Quarto Arbitro:,Francisco de Paula dos Santos Silva Neto (CBF-2 / RS)
Assessor:,Leonel Antonio Pandolfo (ASS / RS)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:52Atraso:,,Não Houve Entrada do mandante: 19:59,Atraso:,,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 19:58,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:00,Atraso:,,Não Houve
Término do 1o Tempo:,19:45 Acréscimo:,,Não Houve Término do 2o Tempo: 20:49,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Brasil / RS,,,Vila Nova / GO,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Luiz Carlos,Luiz Carlos Muller,T P,143759 1 Edson,Edson Pereira Lisboa,T P,160650
2,Ronilson,Ronilson Donizetti G ...,T P,171958 2 Igor,Igor Ribeiro de Jesus,T P,292114
3,Leandro Ca ...,Leandro Camilo de Al ...,T P,172296 3 Vinicius S ...,Vinicius Simon,T P,177015
4,Wender,Wender Coelho da Silva,T P,160238 4 Vitor,Vitor Ferreira Pio,T P,165915
5,Leandro,Leandro Leite Mateus,T P,146430 5 Francesco,Francesco Alvarenga ...,T P,300864
6,Eduardo,Eduardo Schroeder Brock,T P,291997 6 Mario,Mario Donizete Olive...,T P,138518
7,Felipe,Felipe Garcia Goncalves,T P,311487 7 Robston,Carlos Robston Ludge...,T P,140063
8,Cezar,Cezar Washington Alv ...,T P,179012 8 Ramires,Ramires dos Anjos Alves,T P,186557
9,Nena,Ygor da Silva,T P,158841 9 Vanilson,Vanilson de Lima Silva,T P,296884
10,Diogo,Diogo Ribeiro de Oli ...,T P,160174 10 Moises,Moises Oliveira Brito,T P,332037
11,Cleverson,Cleverson Rosario do ...,T P,161383 11 Bastos,Gustavo Nascimento B...,T P,161673
12,Anderson,Anderson Correa,R P,156218 12 Wagner,Wagner Bueno da Silva,R P,137893
13,Cirilo,Jeferson Cirilo Mesq ...,R P,140044 13 Baiano,Dermival Almeida Lima,R P,129530
14,Fernando,Fernando da Silva Ca ...,R P,129549 14 Patrick,Patrick de Carvalho Brey,R P,395968
15,Eduardo,Eduardo Martins Nunes,R P,163976 15 Paulo Vitor,Paulo Vitor Catreus ...,R P,291723
16,Kaka,Ricardo Ferreira de  ...,R P,150471 16 Jenner,Jenner Zottele,R P,167128
17,Cleiton,Cleiton de Oliveira  ...,R P,189861 17 Mateus,Mateus Anderson Velo...,R P,385571
18,Gustavo,Gustavo Saibt Martins,R P,137540 18 Bruno,Bruno da Silva Lopes,R P,168956
19,Jonatan,Marcio Jonatan Dias,R P,388330,,,
20,Ricardo,Ricardo Oliveira Bie ...,R P,363656,,,
21,Soares,Hiziel de Souza Soares,R P,166291,,,
22,Jardel,Jardel Lauermann,R P,167975,,,
23,Carlos,Carlos Eduardo Soare ...,R P,309585,,,
"",,Comissão Técnica,
"",Brasil / RS,,Vila Nova / GO
Técnico:,Rogério Zimmerman - 8027081581,Técnico:,Marcio Fernandes F. Junior - 088389
Auxiliar Técnico:,José Ney Martins - 9024711633,Auxiliar Técnico:,-------- - -------
Médico:,André Guerreiro - 22650,Médico:,-------- - -------
Preparador Físico:,João F. Beschorner - 003889,Preparador Físico:,Jayme Ferreira Da Costa Filho - 007168
Massagista:,Guilherme Leal - 6071677899,Massagista:,Almir Carlos De Sousa - 1726310
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
19:00,2T,Vila Nova/GO,18 - Bruno da Silva Lopes,9 - Vanilson de Lima Silva
28:00,2T,Brasil/RS,17 - Cleiton de Oliveira Velas ...,11 - Cleverson Rosario dos San ...
30:00,2T,Vila Nova/GO,13 - Dermival Almeida Lima,4 - Vitor Ferreira Pio
38:00,2T,Vila Nova/GO,15 - Paulo Vitor Catreus de Fr ...,5 - Francesco Alvarenga da Si ...
38:00,2T,Brasil/RS,18 - Gustavo Saibt Martins,7 - Felipe Garcia Goncalves
