"",,Arbitragem
Arbitro:,Andre Rodrigo Rocha (CBF-3 / TO),
Arbitro Assistente 1:,Gilvan Cavalcante dos Santos Medrado (CBF-2 / TO),
Arbitro Assistente 2:,Francisco Casimiro de Sousa (CBF-1 / TO),
Quarto Arbitro:,Djonaltan Costa de Araujo (CBF-2 / PA),
Assessor:,Fernando Jose de Castro Rodrigues (000 / PA),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:58,Atraso:,,Não Houve
Entrada do visitante:,15:49Atraso:,,Não Houve Entrada do visitante: 16:58,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:00,Atraso:,,Não Houve
Término do 1o Tempo:,16:45 Acréscimo:,,Não Houve Término do 2o Tempo: 17:47,Acréscimo:,,2 min
Resultado do 1o Tempo: 3 X 1,,,Resultado Final: 3 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,16:58,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:00,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Maycki,Maycki Douglas Olive ...,T P,178960,12,Andre,Andre Luiz Gomes da ...,T P,191478
"",,Comissão Técnica,
"",Águia de Marabá / PA,,Cuiabá / MT
Técnico:,João Maria Galvão Gonçalves - 2516647/PA,Técnico:,Ruy Santos Scarpino - 039435-P/SP
Auxiliar Técnico:,Xxxxxxxxxxxxxxxx - XXXXXXXXX,Auxiliar Técnico:,Eduardo Henrique Ferreira - 1442-G/PR
Médico:,Fernando Monteiro - 3574,Médico:,Anderson Hunhn Bastos - 4492/PA
Preparador Físico:,Gesiel Pasiani - 047549-G/SP,Preparador Físico:,Edno Ferraz De Souza - 002577-G/MT
Massagista:,Nivaldo Duarte - 98001433394/AL,Massagista:,Agnaldo Lira De Freitas - 269415787
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
05:00,1T,9,NR,Joao dos Anjos Silva Filho,,Águia de Marabá/PA
28:00,1T,6,CT,Edinaldo Malcher de Franca Filho,,Águia de Marabá/PA
31:00,1T,6,NR,Edinaldo Malcher de Franca Filho,,Águia de Marabá/PA
40:00,1T,10,PN,Arlisson Sousa Cardoso,,Águia de Marabá/PA
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES E RETIRADA DE ATLETAS PELA MACA SUPOSTAMENTE LESIONADOS.Observações EventuaisAO TÉRMINO DO PRIMEIRO TEMPO, O SR. RUY SANTOS SCARPINO INVADIU O CAMPO DE JOGO E VEIO  EM DIREÇÃO A EQUIPEDE ARBITRAGEM, TENTANDO NOS INTIMIDAR MENCIONANDO AS SEGUINTES PALAVRAS ""QUANDO EU VEJO A ESCALA QUE ÉDO TOCANTINS JÁ VI QUE ERA PROBLEMA, VÊ SE MARCA PARA OS DOIS LADOS, QUE EU GRAVEI A FITA DO JOGO"", APÓS OFATO O MESMO FOI EXCLUÍDO DA PARTIDA.SubstituiçõesTempo1T/2TEquipeEntrouSaiu22:001TCuiabá/MT17 - Cleber Barbosa Viana7 - Wanderson Anunciaçao de M ...13:002TÁguia de Marabá/PA16 - Analdo Malcher da Silva8 - Esdras Silva E Silva15:002TCuiabá/MT16 - Fernando Ribeiro Fernande ...11 - Erivelton da Silva Lima27:002TCuiabá/MT18 - Kaique de Oliveira Araujo ...16 - Fernando Ribeiro Fernande ...32:002TÁguia de Marabá/PA17 - Sivaldo Rodrigues de Brit ...9 - Joao dos Anjos Silva Filh ...41:002TÁguia de Marabá/PA20 - Eduardo Botelho Sena11 - Danubio dos Santos Ribeir ..."
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES E RETIRADA DE ATLETAS PELA MACA SUPOSTAMENTE LESIONADOS.
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES E RETIRADA DE ATLETAS PELA MACA SUPOSTAMENTE LESIONADOS.Observações EventuaisAO TÉRMINO DO PRIMEIRO TEMPO, O SR. RUY SANTOS SCARPINO INVADIU O CAMPO DE JOGO E VEIO  EM DIREÇÃO A EQUIPEDE ARBITRAGEM, TENTANDO NOS INTIMIDAR MENCIONANDO AS SEGUINTES PALAVRAS ""QUANDO EU VEJO A ESCALA QUE ÉDO TOCANTINS JÁ VI QUE ERA PROBLEMA, VÊ SE MARCA PARA OS DOIS LADOS, QUE EU GRAVEI A FITA DO JOGO"", APÓS OFATO O MESMO FOI EXCLUÍDO DA PARTIDA.SubstituiçõesTempo1T/2TEquipeEntrouSaiu22:001TCuiabá/MT17 - Cleber Barbosa Viana7 - Wanderson Anunciaçao de M ...13:002TÁguia de Marabá/PA16 - Analdo Malcher da Silva8 - Esdras Silva E Silva15:002TCuiabá/MT16 - Fernando Ribeiro Fernande ...11 - Erivelton da Silva Lima27:002TCuiabá/MT18 - Kaique de Oliveira Araujo ...16 - Fernando Ribeiro Fernande ...32:002TÁguia de Marabá/PA17 - Sivaldo Rodrigues de Brit ...9 - Joao dos Anjos Silva Filh ...41:002TÁguia de Marabá/PA20 - Eduardo Botelho Sena11 - Danubio dos Santos Ribeir ...",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
22:00,1T,Cuiabá/MT,17 - Cleber Barbosa Viana,7 - Wanderson Anunciaçao de M ...
13:00,2T,Águia de Marabá/PA,16 - Analdo Malcher da Silva,8 - Esdras Silva E Silva
15:00,2T,Cuiabá/MT,16 - Fernando Ribeiro Fernande ...,11 - Erivelton da Silva Lima
27:00,2T,Cuiabá/MT,18 - Kaique de Oliveira Araujo ...,16 - Fernando Ribeiro Fernande ...
32:00,2T,Águia de Marabá/PA,17 - Sivaldo Rodrigues de Brit ...,9 - Joao dos Anjos Silva Filh ...
41:00,2T,Águia de Marabá/PA,20 - Eduardo Botelho Sena,11 - Danubio dos Santos Ribeir ...
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES E RETIRADA DE ATLETAS PELA MACA SUPOSTAMENTE LESIONADOS.Observações EventuaisAO TÉRMINO DO PRIMEIRO TEMPO, O SR. RUY SANTOS SCARPINO INVADIU O CAMPO DE JOGO E VEIO  EM DIREÇÃO A EQUIPEDE ARBITRAGEM, TENTANDO NOS INTIMIDAR MENCIONANDO AS SEGUINTES PALAVRAS ""QUANDO EU VEJO A ESCALA QUE ÉDO TOCANTINS JÁ VI QUE ERA PROBLEMA, VÊ SE MARCA PARA OS DOIS LADOS, QUE EU GRAVEI A FITA DO JOGO"", APÓS OFATO O MESMO FOI EXCLUÍDO DA PARTIDA.SubstituiçõesTempo1T/2TEquipeEntrouSaiu22:001TCuiabá/MT17 - Cleber Barbosa Viana7 - Wanderson Anunciaçao de M ...13:002TÁguia de Marabá/PA16 - Analdo Malcher da Silva8 - Esdras Silva E Silva15:002TCuiabá/MT16 - Fernando Ribeiro Fernande ...11 - Erivelton da Silva Lima27:002TCuiabá/MT18 - Kaique de Oliveira Araujo ...16 - Fernando Ribeiro Fernande ...32:002TÁguia de Marabá/PA17 - Sivaldo Rodrigues de Brit ...9 - Joao dos Anjos Silva Filh ...41:002TÁguia de Marabá/PA20 - Eduardo Botelho Sena11 - Danubio dos Santos Ribeir ..."
Ocorrências / Observações
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES E RETIRADA DE ATLETAS PELA MACA SUPOSTAMENTE LESIONADOS.Observações EventuaisAO TÉRMINO DO PRIMEIRO TEMPO, O SR. RUY SANTOS SCARPINO INVADIU O CAMPO DE JOGO E VEIO  EM DIREÇÃO A EQUIPEDE ARBITRAGEM, TENTANDO NOS INTIMIDAR MENCIONANDO AS SEGUINTES PALAVRAS ""QUANDO EU VEJO A ESCALA QUE ÉDO TOCANTINS JÁ VI QUE ERA PROBLEMA, VÊ SE MARCA PARA OS DOIS LADOS, QUE EU GRAVEI A FITA DO JOGO"", APÓS OFATO O MESMO FOI EXCLUÍDO DA PARTIDA.SubstituiçõesTempo1T/2TEquipeEntrouSaiu22:001TCuiabá/MT17 - Cleber Barbosa Viana7 - Wanderson Anunciaçao de M ...13:002TÁguia de Marabá/PA16 - Analdo Malcher da Silva8 - Esdras Silva E Silva15:002TCuiabá/MT16 - Fernando Ribeiro Fernande ...11 - Erivelton da Silva Lima27:002TCuiabá/MT18 - Kaique de Oliveira Araujo ...16 - Fernando Ribeiro Fernande ...32:002TÁguia de Marabá/PA17 - Sivaldo Rodrigues de Brit ...9 - Joao dos Anjos Silva Filh ...41:002TÁguia de Marabá/PA20 - Eduardo Botelho Sena11 - Danubio dos Santos Ribeir ...",,,,
Ocorrências / Observações,,,,
Nada houve de anormal,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES E RETIRADA DE ATLETAS PELA MACA SUPOSTAMENTE LESIONADOS.,,,,
Observações Eventuais,,,,
"AO TÉRMINO DO PRIMEIRO TEMPO, O SR. RUY SANTOS SCARPINO INVADIU O CAMPO DE JOGO E VEIO  EM DIREÇÃO A EQUIPE",,,,
"DE ARBITRAGEM, TENTANDO NOS INTIMIDAR MENCIONANDO AS SEGUINTES PALAVRAS ""QUANDO EU VEJO A ESCALA QUE É",,,,
"DO TOCANTINS JÁ VI QUE ERA PROBLEMA, VÊ SE MARCA PARA OS DOIS LADOS, QUE EU GRAVEI A FITA DO JOGO"", APÓS O",,,,
FATO O MESMO FOI EXCLUÍDO DA PARTIDA.,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
22:00,1T,Cuiabá/MT,17 - Cleber Barbosa Viana,7 - Wanderson Anunciaçao de M ...
13:00,2T,Águia de Marabá/PA,16 - Analdo Malcher da Silva,8 - Esdras Silva E Silva
15:00,2T,Cuiabá/MT,16 - Fernando Ribeiro Fernande ...,11 - Erivelton da Silva Lima
27:00,2T,Cuiabá/MT,18 - Kaique de Oliveira Araujo ...,16 - Fernando Ribeiro Fernande ...
32:00,2T,Águia de Marabá/PA,17 - Sivaldo Rodrigues de Brit ...,9 - Joao dos Anjos Silva Filh ...
41:00,2T,Águia de Marabá/PA,20 - Eduardo Botelho Sena,11 - Danubio dos Santos Ribeir ...
