"",Arbitragem
Arbitro:,Jose Claudio Rocha Filho (CBF-2 / SP)
Arbitro Assistente 1:,Miguel Cataneo Ribeiro da Costa (CBF-2 / SP)
Arbitro Assistente 2:,Rafael Trombeta (CBF-1 / PR)
Quarto Arbitro:,Paulo Roberto Alves Junior (CBF-2 / PR)
Assessor:,Helio Henrique de Camargo (ASS / PR)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,14:50Atraso:,,Não Houve Entrada do mandante: 15:58,Atraso:,,Não Houve
Entrada do visitante:,14:50Atraso:,,Não Houve Entrada do visitante: 15:59,Atraso:,,Não Houve
Início 1o Tempo:,15:00 Atraso:,,Não Houve Início do 2o Tempo: 16:01,Atraso:,,Não Houve
Término do 1o Tempo:,15:46 Acréscimo:,,1 min Término do 2o Tempo: 16:50,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Londrina / PR,,,Juventude / RS,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Vitor,Carlos Vitor da Cost ... T,P,157272 1 Diego,Diego Costa Silva,T P,137279
2,Lucas,Lucas Ramon Batista  ... T,P,376828 2 Helder,Helder Maurilio da S...,T P,179928
3,Dirceu,Dirceu Wiggers de Ol ... T,P,174541 3 Pereira,Fabio Pereira da Cruz,T P,139889
4,Silvio,Silvio Henderson San ... T,P,171894 4 Heverton,Heverton Cardoso da ...,T P,185586
5,Diogo,Diogo Roberto Roque T,P,169115 5 Vacaria,Roberto Zulian Junior,T P,296468
6,Paulinho,Paulo Oliveira de So ... T,P,184316 6 Adriano,Adriano Pereira dos ...,T P,127276
7,Rafael Gava,Rafael Gustavo Meneg ... T,P,313001 7 Alan,Alan Eduardo Schons,T P,324133
8,Germano,Germano Borovicz Car ... T,P,155026 8 Jonatas Ob ...,Jonatas Paulino da S...,T P,176324
9,Patrick,Patrick Leonardo Car ... T,P,188173 9 Marlos,Brenner Marlos Varan...,T P,347998
10,Jose,Jose Rafael Vivian T,P,330886 10 Wallacer,Wallacer de Andrade ...,T P,160596
11,Weverton,Weverton Gomes Souza T,P,305953 11 Itaqui,Odacir Pereira da Silva,T P,166053
12,Neto,Guilherme da Roza Neto R,P,389351 12 Elias,Elias Martello Curzel,R P,360921
13,Marcondes,Marcondes de Jesus S ... R,P,311339 13 Diogo,Diogo Antonio Borges,R P,169442
14,Matheus,Matheus Borges DominguesR,P,301741 14 Eduardo,Eduardo Haas Gehlen,R P,296293
15,Rai,Rai dos Reis Ramos R,P,331532 15 Dema,William de Mattia,R P,158149
16,Jadi,Jardiel Sousa Pereira R,P,344899 16 Kelvy,Kelvy Joel Ribeiro M...,R P,340294
17,Celsinho,Celso Luis Honorato  ... R,P,172288 17 Erik,Erik Roberto Silva d...,R P,359496
18,Koffi,Prosper Costa Koffi R,P,366270 18 Zulu,Carlos Eduardo Alves...,R P,159089
19,Italo,Italo Anderson Duart ... R,P,178201,,,
20,Jean,Jean Ferreira dos Santos R,P,386505,,,
21,Diego,Diego de Souza Quirino R,P,311813,,,
22,Gustavo,Gustavo Simon Vertuoso R,P,303589,,,
23,Cesar,Cesar Augusto Soares ... R,P,409084,,,
"",,Comissão Técnica,
"",Londrina / PR,,Juventude / RS
Tecnico:,Claudio Aparecido Tencati - Cref 4240 PR,Tecnico:,Edemar Antonio Picoli - 1839534
Auxiliar Tecnico:,Aléssio Da Costa Antunes  - Cref 008558 PR,Auxiliar Tecnico:,Fernando Luiz Rech - 1050843323
Medico:,Jean Furtado Francisco  - 12026 PR,Medico:,X - x
Preparador Fisico:,João Carlos Martins Ruiz - 000945 SP,Preparador Fisico:,Rodrigo Squinalli - 013372 RS
Massagista:,Anderson Leonardo De Souza - 63186368 PR,Massagista:,Elton Vargas - 1039581473
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
11:00,2T,Londrina/PR,,17 - Celso Luis Honorato Junio ...,7 - Rafael Gustavo Meneghel G ...
24:00,2T,Juventude/RS,,17 - Erik Roberto Silva do Nas ...,10 - Wallacer de Andrade Medei ...
25:00,2T,Londrina/PR,,22 - Gustavo Simon Vertuoso,11 - Weverton Gomes Souza
33:00,2T,Juventude/RS,,15 - William de Mattia,5 - Roberto Zulian Junior
36:00,2T,Londrina/PR,,21 - Diego de Souza Quirino,5 - Diogo Roberto Roque
40:00,2T,Juventude/RS,,14 - Eduardo Haas Gehlen,9 - Brenner Marlos Varanda de ...
