"",,Arbitragem
Arbitro:,Anderson Daronco (FIFA / RS),
Arbitro Assistente 1:,Carlos Berkenbrock (MAST / SC),
Arbitro Assistente 2:,Rafael da Silva Alves (ASP-FIFA / RS),
Quarto Arbitro:,Wagner do Nascimento Magalhaes (ASP-FIFA / RJ),
Inspetor:,Alicio Pena Junior (000 / MG),
Delegado Local:,Nivaldo Camargo Moraes (000 / ),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,20:25Atraso:,,2 min,Entrada do mandante: 21:34,Atraso:,,Não Houve
Entrada do visitante:,20:23Atraso:,,Não Houve,Entrada do visitante: 21:37,Atraso:,,1 min
Início 1o Tempo:,20:33 Atraso:,,3 min,Início do 2o Tempo: 21:37,Atraso:,,1 min
Término do 1o Tempo:,21:21 Acréscimo:,,3 min,Término do 2o Tempo: 22:27,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 1,,,,Resultado Final: 2 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Corinthians / SP,,,Coritiba / PR,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
27,Walter,Walter Leandro Capel ...,T P,177853 84 Junior,Wilson Rodrigues de ...,T P,155508
6,Uendel,Uendel Pereira Goncalves,T P,175320 3 Luccas Claro,Luccas Claro dos Santos,T P,291708
8,Johnath,Johnath Marlone Azev ...,T P,307366 4 Rafael Mar ...,Rafael Marques Pinto,T P,150943
10,Guilherme,Guilherme Milhomen G ...,T P,171975 7 Guilherme,Guilherme Ferreira Pinto,T P,307277
16,Cristian,Cristian Mark Junio  ...,T P,154208 19 Cesar Gonz ...,Cesar Eduardo Gonzal...,T P,549415
18,Luciano,Luciano da Rocha Neves,T P,346745 26 Ruy,Ruy Franco de Almeid...,T P,178472
23,Fagner,Fagner Conserva Lemos,T P,177050 28 Jose,Jose Carlos Ferreira...,T P,378851
25,Bruno,Bruno Henrique Corsini,T P,292132 31 Joao Paulo,Joao Paulo da Silva,T P,174223
28,Felipe,Felipe Augusto de Al ...,T P,328813 55 Juan,Juan Maldonado Jaime...,T P,145923
31,Marquinhos,Marcos Gabriel do Na ...,T P,190389 83 Kleber,Kleber Giacomace de ...,T P,150176
34,Pedro,Pedro Henrique Ribei ...,T P,352037 98 Domilson,Domilson Cordeiro do...,T P,433313
5,Willians,Willians Domingos Fe ...,R P,182246 1 Elisson,Elisson Aparecido Rosa,R P,171973
9,Andre,Andre Felipe Ribeiro ...,R P,292942 8 Vinicius,Vinicius Santos Silva,R P,312048
11,Angel Rodr ...,Angel Rodrigo Romero ...,R P,507462 15 Cesar Beni ...,Cesar Ivan Benitez Leon,R P,542127
12,Cassio,Cassio Ramos,R P,166276 17 Evandro,Evandro da Silva,R P,376458
13,Guilherme,Guilherme Antonio Ar ...,R P,339258 18 Ortega,Jorge Miguel Ortega ...,R P,542126
14,Leo,Leonardo Rodrigues d ...,R P,429853 20 Raphael,Raphael Cavalcante Veiga,R P,308405
17,Giovanii,Giovanni Augusto Oli ...,R P,292205 25 Fabio,Fabio Farroco Braga,R P,294598
20,Danilo,Danilo Gabriel de An ...,R P,137978 29 Nery Bareiro,Nery Ruben Bareiro Z...,R P,542125
22,Maycon,Maycon de Andrade Ba ...,R P,339242 30 Carlinho,Carlos Emiliano Pereira,R P,186140
26,Rodriguinho,Rodrigo Eduardo Cost ...,R P,177885 35 Icaro,Icaro Cosmo da Rocha,R P,184967
29,Guilherme,Guilherme de Aguiar  ...,R P,183873 37 Thiago,Thiago Ferreira Lopes,R P,375729
30,Lucca,Lucca Borges de Brito,R P,292592,,,
"",,Comissão Técnica
"",Corinthians / SP,Coritiba / PR
Técnico:,Adenor Leonardo Bachi - 40311783015,Técnico: Erielton Carlos Pacheco - 85675865934
Auxiliar Técnico:,Fabio Luiz Carille De Araujo - 13011439877,Auxiliar Técnico: Marcio Wendel Dias Noleto - 49762397134
Médico:,Julio Stancati Filho - 50333,Médico: Jose Mauro Regula Esposito - 15820
Preparador Físico:,Fabricio Ramos Do Prado Pimenta - 064810-G/SP,Preparador Físico: Robson Luiz Martins Gomes - 009813-G/PR
Massagista:,Alexandro Gonçalves Dias - 257487268,Massagista: Marcelo Clemines De Araujo - 30242341870
Preparador De GoleiroM:a uri Costa Lima - 1479930,,Preparador De GoleiroV:a nderlei Belarmino - 66897939900
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
+1,1T,7,NR,Guilherme Ferreira Pinto,,Coritiba/PR
44:00,2T,9,NR,Andre Felipe Ribeiro de Souza,,Corinthians/SP
+4,2T,6,NR,Uendel Pereira Goncalves,,Corinthians/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Corinthians/SP,17 - Giovanni Augusto Oliveira ...,8 - Johnath Marlone Azevedo d ...
09:00,2T,Corinthians/SP,20 - Danilo Gabriel de Andrade ...,16 - Cristian Mark Junio Nasci ...
15:00,2T,Coritiba/PR,37 - Thiago Ferreira Lopes,28 - Jose Carlos Ferreira Juni ...
24:00,2T,Coritiba/PR,25 - Fabio Farroco Braga,19 - Cesar Eduardo Gonzalez Am ...
32:00,2T,Corinthians/SP,9 - Andre Felipe Ribeiro de S ...,34 - Pedro Henrique Ribeiro Go ...
35:00,2T,Coritiba/PR,15 - Cesar Ivan Benitez Leon,98 - Domilson Cordeiro dos San ...
