"",,Arbitragem
Arbitro:,Jailson Macedo Freitas (ESP / BA),
Arbitro Assistente 1:,Alessandro A Rocha de Matos (FIFA / BA),
Arbitro Assistente 2:,Elicarlos Franco de Oliveira (ASP-FIFA / BA),
Quarto Arbitro:,Rodrigo Nunes de Sa (CBF-1 / RJ),
Inspetor:,Paulo Jorge Alves (ASS / BRA),
Delegado Local:,Wilson Roberto Santoro (000 / ),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,19:26Atraso:,,3 min,Entrada do mandante: 20:31,Atraso:,,Não Houve
Entrada do visitante:,19:26Atraso:,,Não Houve,Entrada do visitante: 20:32,Atraso:,,Não Houve
Início 1o Tempo:,19:33 Atraso:,,3 min,Início do 2o Tempo: 20:34,Atraso:,,Não Houve
Término do 1o Tempo:,20:19 Acréscimo:,,1 min,Término do 2o Tempo: 23:24,Acréscimo:,,5 min
Resultado do 1o Tempo: 1 X 0,,,,Resultado Final: 1 X 1,,,
"",,,,Relação de Jogadores,,,
"",,São Paulo / SP,,,Grêmio / RS,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Denis,Denis Cesar de Matos,T(g) P,172292 1 M. Grohe,Marcelo Grohe T(g),P,168351
3,Rodrigo Caio,Rodrigo Caio Coquett ...,T P,316645 3 Geromel,Pedro Tonon Geromel T,P,165322
9,Chavez,Andres Eliseo Chavez,T P,555122 7 Luan,Luan Guilherme de Je... T,P,409960
13,Cueva,Christian Alberto Cu ...,T P,553524 8 Maicon,Maicon Thiago Pereir... T,P,166603
14,David Neres,David Neres Campos,T P,339250 10 Douglas,Douglas dos Santos T,P,146817
15,Joao,Joao Felipe Schmidt  ...,T P,316640 12 Walace,Walace Souza Silva T,P,387400
18,Buffarini,Julio Alberto Buffarini,T P,555278 14 Wallace Reis,Wallace Reis Silva T,P,166649
21,Mena,Eugenio Esteban Mena ...,T P,445840 17 Ramiro,Ramiro Moschen Benetti T,P,295418
23,Thiago Men ...,Thiago Henrique Mend ...,T P,353262 26 M. Oliveira,Marcelo Oliveira Fer... T,P,172123
27,Maicon,Maicon Pereira Roque,T P,178178 32 Pedro Rocha,Pedro Rocha Neves T,P,379462
31,Luiz,Luiz de Araujo Guima ...,T P,424455 33 Edilson,Edilson Mendes Guimaraes T,P,161745
2,Bruno,Bruno Vieira do Nasc ...,R P,172996 6 Fred,Frederico Burgel Xavier R,P,172404
5,Diego Lugano,Diego Alfredo Lugano ...,R P,162393 11 Everton,Everton Sousa Soares R,P,379065
6,Carlinhos,Carlos Andrade Souza,R P,173760 13 W. Oliveira,Wallace Oliveira dos... R,P,307605
8,Daniel Cor ...,Daniel Correa Freitas,R P,324491 15 Rafael Thy ...,Rafael Thyere de Alb... R,P,313474
16,Douglas,Douglas Silva Bacelar,R P,295957 20 Leo,Leonardo Cesar Jardim R,P,323637
20,Jean,Jean Carlos Vicente,R P,292976 25 Jailson,Jailson Marques Siqueira R,P,407095
22,Renan,Renan Ribeiro,R P,176915 27 Lincoln,Lincoln Henrique Oli... R,P,421665
25,Hudson,Hudson Rodrigues dos ...,R P,176729 28 Kaio,Kaio Silva Mendes R,P,359493
29,Robson,Robson dos Santos Fe ...,R P,302768 34 Iago,Iago Sampaio Silva R,P,308774
35,Pedro,Pedro Gomes Bortoluzo,R P,374319 35 Batista,Matheus dos Santos B... R,P,353511
37,Wellington,Wellington Aparecido ...,R P,184600 38 Guilherme,Guilherme Augusto Vi... R,P,410547
"",,,,77 Negueba,Guilherme Ferreira Pinto R,P,307277
"",,Comissão Técnica
"",São Paulo / SP,Grêmio / RS
Massagista:,Ailton Rodrigues - 180857873,Técnico: Renato Portaluppi - 2019607701 RS
Treinador De GoleirosC: arlos Roberto Gallo - 77435370800,,Auxiliar Técnico: Alexandre Pereira Mendes - 062843826
Preparador Físico:,Jose Mario Campeiz - 005279 G SP,Médico: Marcio Marques Dornelles - 30464
Médico:,Jose Sanchez De Aquino - 45392,Preparador Físico: Rogerio Dias Luiz - 003934 G / RS
Auxiliar Técnico:,Luiz Otavio Duarte Ferreira - 035844000,Massagista: Lucas Silva Da Cruz - 7082474185
Técnico:,Ricardo Gomes Raymundo - 535755752,Preparador De GoleiroJa: mes Francisco Freitas - 056371 PASSAPOR
Preparador De GoleiroC:a rlos Roberto Gallo - 71051466,,
"",,Gols
Tempo,1T/2T No Tipo Nome do Jogador,Equipe
11:00,1T 9 NR Andres Eliseo Chavez,São Paulo/SP
21:00,2T 17 NR Ramiro Moschen Benetti,Grêmio/RS
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+1:00,2T,Grêmio/RS,,35 - Matheus dos Santos Batist ...,7 - Luan Guilherme de Jesus V ...
17:00,2T,Grêmio/RS,,11 - Everton Sousa Soares,32 - Pedro Rocha Neves
23:00,2T,São Paulo/SP,,25 - Hudson Rodrigues dos Sant ...,23 - Thiago Henrique Mendes Ri ...
26:00,2T,São Paulo/SP,,6 - Carlos Andrade Souza,31 - Luiz de Araujo Guimaraes  ...
31:00,2T,Grêmio/RS,,25 - Jailson Marques Siqueira,33 - Edilson Mendes Guimaraes
