"",,Arbitragem
Arbitro:,Wilton Pereira Sampaio (FIFA / GO),
Arbitro Assistente 1:,Tatiane Sacilotti dos Santos Camargo (FIFA / SP),
Arbitro Assistente 2:,Miguel Cataneo Ribeiro da Costa (ASP-FIFA / SP),
Quarto Arbitro:,Douglas Marques das Flores (CBF-3 / SP),
Delegado Local:,Agnaldo Vieira (000 / ),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,20:25Atraso:,,2 min,Entrada do mandante: 21:33,Atraso:,,Não Houve
Entrada do visitante:,20:25Atraso:,,2 min,Entrada do visitante: 21:31,Atraso:,,Não Houve
Início 1o Tempo:,20:32 Atraso:,,2 min,Início do 2o Tempo: 21:34,Atraso:,,Não Houve
Término do 1o Tempo:,21:19 Acréscimo:,,2 min,Término do 2o Tempo: 22:22,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,,Resultado Final: 1 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Palmeiras / SP,,,Santos / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Fernando P ...,Fernando Buttenbende ...,T P,137377 1 Vanderlei,Vanderlei Farias da ... T,P,177770
3,Edu Dracena,Eduardo Luis Abonizi ...,R P,136752 2 Luiz,Luiz Felipe do Nasci... T,P,354299
4,Vitor Hugo,Vitor Hugo Franchesc ...,T P,300140 4 Victor,Victor Ferraz Macedo T,P,170272
5,Marcos,Marcos Arouca da Silva,R P,161941 6 Gustavo,Gustavo Henrique Vernes T,P,186450
7,Dudu,Eduardo Pereira Rodr ...,T P,291738 8 Renato,Renato Dirnei Florencio T,P,123823
11,Ze Roberto,Jose Roberto da Silv ...,T P,120815 20 Lucas Lima,Lucas Rafael Araujo Lima T,P,331937
14,Erik,Erik Nascimento de Lima,T P,302795 25 Yuri,Yuri Oliveira Lima R,P,307979
17,Jean,Jean Raphael Vanderl ...,T P,173180 29 Thiago Maia,Thiago Maia Alencar T,P,384124
27,Matheus,Matheus de Sales Cabral,T P,338849 30 Joel,Diederrick Joel Tagu... R,P,402984
30,Leandro,Leandro Marcos Pereira,R P,306149 36 Copete,Jonathan Copete Valencia R,P,553190
32,Danilo,Danilo Das Neves Pin ...,T P,308348 37 Zeca,Jose Carlos Cracco Neto T,P,294382
6,Egidio,Egidio de Araujo Per ...,R P,157280 3 Wanderson,Wanderson de Jesus M... R,P,445012
8,Lucas Barr ...,Lucas Ramon Barrios,T P,532800 10 Gabriel Ba ...,Gabriel Barbosa Almeida T,P,337830
10,Cleiton Xa ...,Cleiton Ribeiro Xavier,R P,154144 11 Elano,Elano Blumer R,P,137518
16,Fabricio,Fabricio dos Santos  ...,R P,172408 12 Vladimir,Vladimir Orlando Car... R,P,180622
19,Rafael Mar ...,Rafael Marques Mariano,R P,158615 14 David,David Braz Oliveira ... R,P,168008
22,Joao,Joao Pedro Maturano  ...,R P,376586 15 Valencia,Edwin Armando Valenc... R,P,185839
25,Vagner,Vagner Antonio Brand ...,R P,191609 18 Vitor,Vitor Frezarin Bueno T,P,322748
26,Yerri Mina,Yerry Fernando Mina  ...,T P,550753 22 Rodrigo,Rodrigo Gomes dos Santos T,P,398368
28,Mineiro,Moises Lima Magalhaes,T P,178704 26 Paulinho,Paulo Luiz Beraldo S... R,P,185974
31,Thiago,Thiago Martins Bueno,R P,353798 27 Leonardo,Leonardo Cittadini R,P,321574
37,Vitinho,Victor Hugo Santana  ...,R P,409125 39 Sousa,Jean Mota Oliveira d... R,P,331842
88,Luan,Luan Michel Louza,R P,183381 40 Emiliano,Emiliano Gabriel Vecchio R,P,308527
"",,Comissão Técnica
"",Palmeiras / SP,Santos / SP
Técnico:,Alexi Stival - 3662038-2,Preparador Físico: Celso De Rezende - 3756-G/SC
Auxiliar Técnico:,Avlamir Dirceo Stival - 5002651-5,Técnico: Dorival Silvestre Junior - 3544655896
Médico:,Rubens Sampaio Neto - 70137,Auxiliar Técnico: Lucas Khodor Silvestre - 35179920892
Preparador Físico:,Jose Omar Alves Feitosa - 1179-G/PR,Médico: Mauricio Rodrigues Zenaide - 108315
Massagista:,Jose Eduardo Giosa De Arruda - 27772000-x,Treinador De GoleirosS:e bastiao Martins De Oliveira Junior - 14255792801
Preparador De Goleiro. :- .,,Massagista: Valder Bernardo - 5913474821
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
06:00,1T,26,NR,Yerry Fernando Mina Gonzalez,,Palmeiras/SP
11:00,2T,10,NR,Gabriel Barbosa Almeida,,Santos/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
+1:00,1T,Palmeiras/SP,3 - Eduardo Luis Abonizio de  ...,26 - Yerry Fernando Mina Gonza ...
+2:00,2T,Santos/SP,25 - Yuri Oliveira Lima,10 - Gabriel Barbosa Almeida
+2:00,2T,Santos/SP,30 - Diederrick Joel Tagueu Ta ...,22 - Rodrigo Gomes dos Santos
13:00,1T,Palmeiras/SP,5 - Marcos Arouca da Silva,28 - Moises Lima Magalhaes
12:00,2T,Palmeiras/SP,30 - Leandro Marcos Pereira,8 - Lucas Ramon Barrios
17:00,2T,Santos/SP,36 - Jonathan Copete Valencia,18 - Vitor Frezarin Bueno
