"",,Arbitragem
Arbitro:,Leandro Pedro Vuaden (FIFA / RS),
Arbitro Assistente 1:,Alessandro A Rocha de Matos (FIFA / BA),
Arbitro Assistente 2:,Bruno Raphael Pires (FIFA / GO),
Quarto Arbitro:,Rodrigo Nunes de Sa (CBF-1 / RJ),
Delegado Local:,Daniel Mendes de Las Casas (000 / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 19:58,Atraso:,,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 19:58,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:01,Atraso:,,Não Houve
Término do 1o Tempo:,19:46 Acréscimo:,,1 min Término do 2o Tempo: 20:50,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 2 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:50,Atraso:,Não Houve Entrada do mandante:,19:58,Atraso:,Não Houve
Início 1o Tempo:,19:00,Atraso:,Não Houve,Início do 2o Tempo:,20:01,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Fabio,Fabio Deivson Lopes  ...,T P,129292,1,Fernando,Fernando Buttenbende...,T P,137377
"",,Comissão Técnica,
"",Cruzeiro / MG,,Palmeiras / SP
Massagista:,Allison Lima Da Silva - 09935041670,Técnico:,Alexi Stival - 36620382
Técnico:,Paulo Jorge Gomes Bento - 70270883630,Auxiliar Técnico:,Avlamir Dirceo Stival - 50026515
Preparador Físico:,Pedro Antonio Das Neves Pereira - 11746737,Médico:,Rubens Sampaio Neto - 70137
Auxiliar Técnico:,Ricardo Martins Peres - 70270869646,Preparador Físico:,Jose Omar Alves Feitosa - 001179 g pr
Preparador De GoleiroR:o berto Barbosa Dos Santos - 03382574705,,Massagista:,Jomar Jorge Ottoni - 8605396 mg
Médico:,Sergio Ricardo Goncalves Freire Junior - 33867 mg,,
"",,Gols,
Tempo 1T/2T,No Tipo Nome do Jogador,,Equipe
10:00 1T,33 NR Gabriel Fernando de Jesus,,Palmeiras/SP
14:00 1T,9 NR Willian Gomes de Siqueira,,Cruzeiro/MG
02:00 2T,9 NR Willian Gomes de Siqueira,,Cruzeiro/MG
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Palmeiras/SP,21 - Thiago dos Santos,6 - Egidio de Araujo Pereira  ...
04:00,2T,Palmeiras/SP,39 - Luan Michel Louza,10 - Cleiton Ribeiro Xavier
23:00,2T,Palmeiras/SP,9 - Jonatan Ezequiel Cristald ...,23 - Roger Krug Guedes
37:00,2T,Cruzeiro/MG,18 - Duvier Orlando Riascos Ba ...,9 - Willian Gomes de Siqueira ...
39:00,2T,Cruzeiro/MG,35 - Allano Brendon de Souza L ...,11 - Alisson Euler de Freitas  ...
44:00,2T,Cruzeiro/MG,34 - Fabricio Bruno Soares de  ...,33 - Bruno Edgar Silva Almeida ...
