"",,Arbitragem
Arbitro:,Heber Roberto Lopes (FIFA / SC),
Arbitro Assistente 1:,Kleber Lucio Gil (FIFA / SC),
Arbitro Assistente 2:,Carlos Berkenbrock (MAST / SC),
Quarto Arbitro:,Felipe Duarte Varejao (ASP-FIFA / ES),
Inspetor:,Sergio de Oliveira Santos (ASS / RJ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:20Atraso:,,Não Houve Entrada do mandante: 19:22,Atraso:,,Não Houve
Entrada do visitante:,18:20Atraso:,,Não Houve Entrada do visitante: 19:23,Atraso:,,Não Houve
Início 1o Tempo:,18:30 Atraso:,,Não Houve Início do 2o Tempo: 19:30,Atraso:,,Não Houve
Término do 1o Tempo:,19:19 Acréscimo:,,4 min Término do 2o Tempo: 20:19,Acréscimo:,,4 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 3 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:20,Atraso:,Não Houve Entrada do mandante:,19:22,Atraso:,Não Houve
Início 1o Tempo:,18:30,Atraso:,Não Houve,Início do 2o Tempo:,19:30,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Sidney,Sidney Aparecido Ram ...,T P,154179,25,Vagner,Vagner Antonio Brand...,T P,191609
"",,Comissão Técnica,
"",Botafogo / RJ,,Palmeiras / SP
Técnico:,Ricardo Gomes Raymundo - 134219609 /SP,Técnico:,Avlamir Dirceo Stival - 50026515
Auxiliar Técnico:,Luiz Otavio Duarte Ferreira - 035844000/RJ,Auxiliar Técnico:,Alberto Valentim Do Carmo - 586224270
Médico:,Luiz Fernando Batista De Medeiros - 52374744/RJ,Médico:,Otavio De Vilhena Reis Teixeira - 93926
Preparador Físico:,Ednilson De Sena Goes - 004303-G/BA,Preparador Físico:,Jose Omar Alves Feitosa - 001179-G/PR
Massagista:,Atila Cordeiro Doria - 056743610-IFP,Massagista:,Jose Eduardo Giosa De Arruda - 27772000
Preparador De GoleiroJo: rcey Anisio Garcia Santos - 069182459-IFP,,,
"",,Gols,
Tempo 1T/2T,No Tipo Nome do Jogador,,Equipe
18:00 1T,7 NR Neilton Meira Mestzk,,Botafogo/RJ
34:00 1T,7 NR Neilton Meira Mestzk,,Botafogo/RJ
32:00 2T,14 NR Erik Nascimento de Lima,,Palmeiras/SP
41:00 2T,10 PN Fernando Camilo Farias,,Botafogo/RJ
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+3:00,2T,Botafogo/RJ,,20 - Juan Manuel Salgueiro Sil ...,10 - Fernando Camilo Farias
45:00,INT,Palmeiras/SP,,7 - Eduardo Pereira Rodrigues ...,10 - Cleiton Ribeiro Xavier
45:00,INT,Palmeiras/SP,,19 - Rafael Marques Mariano,23 - Roger Krug Guedes
05:00,2T,Palmeiras/SP,,31 - Thiago Martins Bueno,3 - Eduardo Luis Abonizio de  ...
16:00,2T,Botafogo/RJ,,22 - Alexandro Silva de Sousa,5 - Rodrigo Oliveira Lindoso
28:00,2T,Botafogo/RJ,,18 - Vinicius Rodolfo de Souza ...,19 - Gustavo Javier Canales Bu ...
