"",,Arbitragem
Arbitro:,Alicio Pena Junior (ESP / MG),
Arbitro Assistente 1:,Lilian da Silva Fernandes Bruno (FIFA / RJ),
Arbitro Assistente 2:,Luiz Claudio Regazone (CBF-1 / RJ),
Quarto Arbitro:,Renato Cardoso da Conceição (CBF-1 / MG),
Delegado:,Paulo Jorge Alves (  / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:10Atraso:,,Não Houve Entrada do mandante: 17:15,Atraso:,,Não Houve
Entrada do visitante:,16:14Atraso:,,Não Houve Entrada do visitante: 17:15,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve Início do 2o Tempo: 17:21,Atraso:,,Não Houve
Término do 1o Tempo:,17:06 Acréscimo:,,1 min Término do 2o Tempo: 18:09,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 2 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:10,Atraso:,Não Houve Entrada do mandante:,17:15,Atraso:,Não Houve
Início 1o Tempo:,16:20,Atraso:,Não Houve,Início do 2o Tempo:,17:21,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Marcao,Sebastiao Marcos Bar ...,T P,126468,1,Joao,Joao Ricardo Riedi,T P,298660
"",,Comissão Técnica,
"",Paraná / PR,,Icasa / CE
Tecnico:,Luiz Eduardo Barros Cavalcanti - 002281,Tecnico:,Sidney Morais De Almeida Junior - 5290776
Auxiliar Tecnico:,Wilton Bezerra Da Silva Neto - 5449759,Auxiliar Tecnico:,Wanilton Zambroti - 019590
Medico:,Jonhathan Zaze - 9570,Medico:,Jean Furtado  - 12026
Preparador Fisico:,Frederico Petean Pozzebon - 071197,Preparador Fisico:,Claudio Pereira Café - 3425853
Massagista:,Oilson Leopoldino Sutil - 522844,Massagista:,Francisco Jose Da Silva Nascimento - 97002044890
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Icasa/CE,,15 - Elanardo Braga Viana,6 - Gustavo Henrique Silva Ri ...
08:00,1T,Icasa/CE,,14 - Leyrielton Moura de Morae ...,2 - Neilson dos Santos Vieira ...
13:00,2T,Icasa/CE,,50 - Geraldo Moreira da Silva  ...,8 - Jonathan Medeiros de Sous ...
16:00,2T,Paraná/PR,,17 - Julio Cesar Czarnerski,10 - Lucio Flavio dos Santos
31:00,2T,Paraná/PR,,18 - Rubenval Rodrigo da Rocha ...,7 - Luis Gustavo Melere da Si ...
40:00,2T,Paraná/PR,,16 - Rodrigo Schmitdinger Mann ...,5 - Edson Feleciano Sitta
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
17:00,2T,17,NR,Julio Cesar Czarnerski,,Paraná/PR
36:00,2T,18,NR,Rubenval Rodrigo da Rocha,,Paraná/PR
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
24:00,1T,5,Edson Feleciano Sitta,,Paraná/PR
"",,,Motivo: Calçar o adversário.,,
32:00,1T,2,Roniery Ximenis Sousa Silva,,Paraná/PR
"",,,Motivo: Por reclamação.,,
39:00,1T,8,Jonathan Medeiros de Sousa,,Icasa/CE
"",,,Motivo: Conduta antidesportiva.,,
14:00,2T,4,Alex Alves Cardoso,,Paraná/PR
"",,,Motivo: Calçar o adversário.,,
34:00,2T,1,Sebastiao Marcos Barbosa de Oliveira,,Paraná/PR
"",,,Motivo: Por retardar o reinicio de jogo.,,
44:00,2T,15,Elanardo Braga Viana,,Icasa/CE
"",,,Motivo: Por calçar o adversário.,,
"",,,,Cartões Vermelhos,
"",,,,NÃO HOUVE EXPULSÕES,
