"",,Arbitragem
Arbitro:,Anderson Daronco (CBF-1 / RS),
Arbitro Assistente 1:,Ciro Chaban Junqueira (CBF-1 / TO),
Arbitro Assistente 2:,Daniel Henrique da Silva Andrade (CBF-2 / ),
Quarto Arbitro:,Rodrigo D Alonso Ferreira (CBF-2 / ),
Assessor:,Jose Acacio da Rocha (  / SC),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:28,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:28,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:15 Acréscimo:,,Não Houve Término do 2o Tempo: 21:16,Acréscimo:,,Não Houve
Resultado do 1o Tempo: 00 X 00,,,Resultado Final: 0 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:20,Atraso:,Não Houve Entrada do mandante:,20:28,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:31,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Gilsivan,Gilsivan Soares da Silva,T P,169226,1,Joao,Joao Ricardo Riedi,T P,298660
"",,Comissão Técnica,
"",Joinville / SC,,Icasa / CE
Tecnico:,Sergio Ramirez Davila - W554256-V,Tecnico:,Sidney Moraes De Almeida Junior - M5290776
Auxiliar Tecnico:,N/a - N/A,Auxiliar Tecnico:,Wanilton Zambroti - 259791015
Medico:,Andre Barros Vilela De Farias - 8815,Medico:,Edurado Gomes - 7140
Preparador Fisico:,Antonio Jose De Oliveira - 2693-G/RJ,Preparador Fisico:,Claudio Perreira Café - 3425853
Massagista:,Adilson João Ribeiro Pinto - 669368,Massagista:,Francisco José Da Silva Nascimento - 97002044890
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Joinville/SC,,20 - Wellington Bruno da Silva ...,10 - Martin Ricardo Liguera Lo ...
11:00,2T,Icasa/CE,,16 - Jonathan Medeiros de Sous ...,6 - Antonio Teles da Silva Ju ...
27:00,2T,Joinville/SC,,18 - Ronaldo Henrique Silva,9 - Eduardo Ferreira Abdo Pac ...
27:00,2T,Icasa/CE,,50 - Geraldo Moreira da Silva  ...,9 - Jailson Alexandre Alves S ...
35:00,2T,Joinville/SC,,21 - Matheus Thiago de Carvalh ...,6 - Thiago Henrique Feltri
43:00,2T,Icasa/CE,,14 - Luis Gustavo Pereira Sant ...,11 - Leandro Marcos Pereira
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
39:00,1T,5,Luiz Otavio Anacleto Leandro,,Icasa/CE
"",,,Motivo: Segurar adversário,,
12:00,2T,8,Marcelo Pereira da Costa,,Joinville/SC
"",,,Motivo: Segurar adversário,,
18:00,2T,5,Augusto Oliveira da Silva,,Joinville/SC
"",,,Motivo: Segurar adversário,,
24:00,2T,4,Paulo Henrique da Costa,,Icasa/CE
"",,,Motivo: Reclamação contra arbitragem,,
26:00,2T,2,Marinaldo dos Santos Oliveira,,Joinville/SC
"",,,Motivo: Empurrar adversário de forma temerária,,
32:00,2T,3,Naylhor Bispo de Souza Junior,,Icasa/CE
"",,,Motivo: Calçar adversário de forma temerária,,
"",,,,Cartões Vermelhos,
"",,,NÃO HOUVE EXPULSÕES,,
