"",,Arbitragem
Arbitro:,Claudio Mercante Júnior (ESP / PE),
Arbitro Assistente 1:,Guilherme Dias Camilo (ASP-FIFA / MG),
Arbitro Assistente 2:,Jose Eduardo Calza (CBF-1 / RS),
Quarto Arbitro:,Suelson D França Medeiros (CBF-2 / RN),
Assessor:,Reinaldo Gomes de Paula (  / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:10Atraso:,,Não Houve Entrada do mandante: 17:20,Atraso:,,Não Houve
Entrada do visitante:,16:18Atraso:,,Não Houve Entrada do visitante: 17:20,Atraso:,,Não Houve
Início 1o Tempo:,16:20 Atraso:,,Não Houve Início do 2o Tempo: 17:22,Atraso:,,Não Houve
Término do 1o Tempo:,17:07 Acréscimo:,,2 min Término do 2o Tempo: 18:07,Acréscimo:,,Não Houve
Resultado do 1o Tempo: 2 X 3,,,Resultado Final: 2 X 4,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,16:10,Atraso:,Não Houve Entrada do mandante:,17:20,Atraso:,Não Houve
Início 1o Tempo:,16:20,Atraso:,Não Houve,Início do 2o Tempo:,17:22,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Wilson,Wilson Raimundo Junior,T P,127151,1,Saulo,Saulo Squarsone Rodr...,T P,169020
"",,Comissão Técnica,
"",A.b.c. / RN,,Guaratinguetá / SP
Tecnico:,Jose Roberto Fernandes Barros - 3701706-PE,Tecnico:,Gilberto Carlos Nascimento - 14778912-6
Auxiliar Tecnico:,Jose Do Carmo Silva Filho - 1891304-RN,Auxiliar Tecnico:,Carlos Octavio Do Valle Freitas - 13348971-1
Medico:,Gaugefran Jose Guedes De Souza - 3333-RN,Medico:,Yassuo Yoshida - 97832
Preparador Fisico:,Ranielle Damasceno Ribeiro - 442-G/RN,Preparador Fisico:,Altair Ramos Barbosa - 0101013/G-SP
Massagista:,Janilson Ribeiro Dos Santos - 713137-RN,Massagista:,Adilson Cornelio De Brito - 22509517-8
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,A.b.c./RN,,16 - Álvaro Felipe da Silva,2 - Paulo Rogerio Reis Silva
45:00,INT,Guaratinguetá/SP,,17 - Moacir Alves de Andrade J ...,5 - JULIO CESAR DE PAULA MUNI ...
36:00,1T,A.b.c./RN,,13 - Rogelio dos Santos Silva,10 - Giovanni Augusto Oliveira ...
15:00,2T,Guaratinguetá/SP,,30 - Michael Jefferson Nascime ...,11 - Rafael Diniz Alves E Silv ...
25:00,2T,A.b.c./RN,,17 - Erick Flores Bonfim,11 - Gilmar Silva Santos
37:00,2T,Guaratinguetá/SP,,18 - Cleyton Campos de Melo,9 - Alex Afonso
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
13:00,1T,9,PN,Rodrigo Silva,,A.b.c./RN
25:00,1T,11,NR,Rafael Diniz Alves E Silva,,Guaratinguetá/SP
35:00,1T,6,NR,Ruan Carlos da Silva,,Guaratinguetá/SP
37:00,1T,9,NR,Rodrigo Silva,,A.b.c./RN
+1,1T,9,NR,Alex Afonso,,Guaratinguetá/SP
31:00,2T,4,NR,MARCOS ROBERTODA SILVA BARBOSA,,Guaratinguetá/SP
"",,,,Cartões Vermelhos
Tempo 1T/2T,No,,Nome do Jogador,
34:00 1T,3,,Flavio de Souza Boaventura - A.b.c./RN,
2o Cartão Amarelo,,,"Descrição: Expulsei aos 34 minutos do primeiro tempo com aplicação do segundo cartão amarelo o jogador de numero 3, senhor flávio",
"",,,"de souza boaventura, da equipe do abc/rn, por após uma paralização da partida o atleta citado empurou acintosamente com as duas",
"",,,"mãos e pela frente o seu companheiro de equipe de numero 10, senhor giovanni augusto oliveira cardoso. o fato ocorreu após uma",
"",,,"discursão entre os atletas. este fato foi infomado a mim, árbitro da partida, pelo assistente no02 que visualizou todo o ocorrido. apos",
"",,,"ser expulso, o atleta partiu em direção ao seu companheiro de no10 já citado acima, com intuito de agredilo, sendo contido pelos seus",
"",,,próprios companheiros de equipe no qual o retirou do campo de jogo.,
"",,,,Cartões Amarelos,
Tempo,1T/2T,No,Nome do Jogador,,Equipe
10:00,1T,,Julio Cesar de Paula Muniz Junior,,Guaratinguetá/SP
"",,,Motivo: Por calçar o adversario,,
12:00,1T,3,Pedro Paulo Alvares de Castro,,Guaratinguetá/SP
"",,,Motivo: Por calçar o adversario,,
15:00,1T,3,Flavio de Souza Boaventura,,A.b.c./RN
"",,,Motivo: Por calçar o adversario,,
42:00,1T,2,Murilo Bedusco dos Santos,,Guaratinguetá/SP
"",,,Motivo: Por calçar o adversario,,
28:00,2T,6,Ruan Carlos da Silva,,Guaratinguetá/SP
"",,,Motivo: Por empurrar o adversario,,
33:00,2T,17,Erick Flores Bonfim,,A.b.c./RN
"",,,Motivo: Por colocar a mão na bola acintosamente,,
35:00,2T,16,Álvaro Felipe da Silva,,A.b.c./RN
"",,,Motivo: Por puxar a camisa do adversario,,
45:00,2T,5,Edson Felipe da Cruz,,A.b.c./RN
"",,,Motivo: Por reclamação,,
"",,,,Cartões Vermelhos,
Tempo,1T/2T,No,Nome do Jogador,,
34:00,1T,3,Flavio de Souza Boaventura - A.b.c./RN,,
