"",Arbitragem
Arbitro:,Italo Medeiros de Azevedo (CBF-1 / RN)
Arbitro Assistente 1:,Ciro Chaban Junqueira (CBF-1 / TO)
Arbitro Assistente 2:,Anderson Silveira Ribeiro (CBF-2 / )
Quarto Arbitro:,Flavio Henrique Coutinho Teixeira (CBF-2 / MG)
Assessor:,Rogério Pereira da Costa (  / MG)
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,19:28Atraso:,,3 min,Entrada do mandante: 20:33,Atraso:,,Não Houve
Entrada do visitante:,19:24Atraso:,,Não Houve,Entrada do visitante: 20:33,Atraso:,,Não Houve
Início 1o Tempo:,19:33 Atraso:,,3 min,Início do 2o Tempo: 20:34,Atraso:,,Não Houve
Término do 1o Tempo:,20:19 Acréscimo:,,1 min,Término do 2o Tempo: 21:22,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,,Resultado Final: 1 X 1,,,
"",,,,Relação de Jogadores,,,
"",,América / MG,,,Chapecoense / SC,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Matheus,Matheus Lima Magalhaes,T P,323643 36 Nivaldo,Jose Nivaldo Martins... T,P,122714
2,Elson,Elson Ferreira de Souza,T P,186825 3 Rafael,Rafael Ramos de Lima T,P,160686
3,Cesar,Cesar Ricardo de Lucena,T P,139903 5 Wanderson,Wanderson Pereira Ro... T,P,145244
4,Vitor Hugo,Vitor Hugo Franchesc ...,T P,300140 8 Paulinho D ...,Paulo Henrique Dias ... T,P,173290
5,Gualberto,Gualberto Luiz da Si ...,T P,184894 9 Bruno,Bruno Rangel Domingues T,P,158402
6,Danilo,Danilo Carvalho Barcelos,T P,313755 17 Tiago,Tiago Luis Martins T,P,175323
7,Nicão,Maycon Vinicius Ferr ...,T P,306616 20 Augusto,Augusto Cesar dos Sa... T,P,295119
8,Leandro,Leandro Ferreira Car ...,T P,157710 21 Athos,Athos Dal Asta de Al... T,P,137206
9,Weverton,Weverton Gomes Souza,T P,305953 22 Tiago,Tiago Saletti T,P,139391
10,Bady,Renato Escobar Baruffi,T P,186547 23 Fagner,Fagner Ironi Daponte T,P,298995
11,Elvis,Elvis Vieira Araujo,T P,183975 99 Fabinho,Fabio Sangurgo da Po... T,P,147817
12,Glaycon,Glaycon Rian de Oliveira,R P,292137 6 Radar,Radamezio Goncalves Lima R,P,178985
13,Carlos Hen ...,Carlos Henrique dos  ...,R P,328778 7 Glaydson,Glaydson de Almeida ... R,P,163791
14,Carlos Ren ...,Carlos Renato Laurin ...,R P,307111 10 Diego,Diego Felipe Coutinho R,P,188803
15,Junior,Paulo Roberto Valour ...,R P,179395 18 Soares,Hiziel de Souza Soares R,P,166291
16,Kleber,Kleber do Amaral Ribeiro,R P,184508 28 Herlison,Herlison Caion de So... R,P,292500
17,Fabio,Fabio Junior Pereira,R P,128978 77 Rodrigo Gr ...,Rodrigo Grahl R,P,126844
18,Alessandro,Alessandro Nunes,R P,137760 84 Potita,Alexander Asloquer R,P,181281
19,Marquinhos,Marcos Assis de Santana,R P,185680 85 Danilo,Marcos Danilo Padilha R,P,159209
20,Tiago,Tiago Alves Sales,R P,310711 89 Murilo,Murilo Silva de Araujo R,P,185493
21,Marcelo Rosa,Marcelo Rosa Moura M ...,R P,330241,,,
"",,Comissão Técnica,
"",América / MG,,Chapecoense / SC
Tecnico:,Paulo Silas Do Prado Pereira  - 053075,Tecnico:,Gilmar Dapozzo  - 9044247981
Auxiliar Tecnico:,Rui José Maside Ribeiro  - 763449,Auxiliar Tecnico:,Luciano Cardozo Borges- 3046693994
Medico:,Cimar Eustáqui Marques Da Silva  - 8712,Medico:,Leonardo Bretz Pereira  - 39422
Preparador Fisico:,Leonardo Henrique Silva Fagundes - 9885,Preparador Fisico:,Anderson Rodrigues Paixão De Araújo - 3093367989
Massagista:,Silvio Junio Nunes Da Silva  - 4761735,Massagista:,Jair Franzmann - 1058278001
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
39:00,1T,11,NR,Elvis Vieira Araujo,,América/MG
37:00,2T,9,PN,Bruno Rangel Domingues,,Chapecoense/SC
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,América/MG,,15 - Paulo Roberto Valoura Jun ...,8 - Leandro Ferreira Carvalho ...
22:00,1T,América/MG,,18 - Alessandro Nunes,9 - Weverton Gomes Souza
16:00,2T,Chapecoense/SC,,18 - Hiziel de Souza Soares,17 - Tiago Luis Martins
16:00,2T,Chapecoense/SC,,84 - Alexander Asloquer,20 - Augusto Cesar dos Santos  ...
28:00,2T,Chapecoense/SC,,6 - Radamezio Goncalves Lima,99 - Fabio Sangurgo da Porcinu ...
32:00,2T,América/MG,,20 - Tiago Alves Sales,11 - Elvis Vieira Araujo
