Campeonato:,Campeonato Brasileiro - Série A/2019,,Rodada:,4
Jogo:,Corinthians / SP X Grêmio / RS,,,
Data:,11/05/2019 Horário: 19:00 Estádio:,Arena Corinthians / Sao Paulo,,
"",Arbitragem
Arbitro:,Marcelo de Lima Henrique (MTR / RJ)
Arbitro Assistente 1:,Rodrigo Figueiredo Henrique Correa (FIFA / RJ)
Arbitro Assistente 2:,Silbert Faria Sisquim (AB / RJ)
Quarto Arbitro:,Lucas Canetto Bellote (CD / SP)
Delegado Local:,Osni Dantas Silva (CBF / )
Analista de Campo:,Marcio Verri Brandao (CBF / SP)
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,18:53Atraso:,,2 min,Entrada do mandante: 20:04,,Atraso:,Não Houve
Entrada do visitante:,18:54Atraso:,,3 min,Entrada do visitante: 20:04,,Atraso:,Não Houve
Início 1o Tempo:,19:01Atraso:,,1 min,Início do 2o Tempo: 20:07,,Atraso:,Não Houve
Término do 1o Tempo:,19:52Acréscimo:,,6 min,Término do 2o Tempo: 20:56,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Corinthians / SP,,,,Grêmio / RS,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
12,Cássio,Cassio Ramos,T(g),P,166276 1 Paulo Victor,Paulo Victor Mileo V ... T(g),,P,175411
3,Henrique,Henrique Adriano Buss,T,P,161301 3 Geromel,Pedro Tonon Geromel T,,P,165322
4,Manoel,Manoel Messias Silva ...,T,P,182423 4 Kannemann,Walter Kannemann T,,P,554626
7,Sornoza,Junior Nazareno Sorn ...,T,P,565315 5 Michel,Michel Ferreira dos  ... T,,P,298485
15,Ralf,Ralf de Souza Teles,T,P,168387 6 Leonardo,Leonardo Gomes da Co ... T,,P,303436
17,Boselli,Mauro Boselli,T,P,646471 7 Luan,Luan Guilherme de Je ... T,,P,409960
22,Mateus,Mateus da Silva Vita ...,T,P,405246 11 Everton,Everton Sousa Soares T,,P,379065
23,Fagner,Fagner Conserva Lemos,T,P,177050 14 M. Henrique,Matheus Henrique de SouzaT,,P,407776
25,Clayson,Clayson Henrique da  ...,T,P,376734 20 Montoya,Walter Ivan Alexis M ... T,,P,646612
28,Ramiro,Ramiro Moschen Benetti,T,P,295418 29 J. Capixaba,Luis Antonio da Roch ... T,,P,402681
35,Danilo,Danilo Fernando Avelar,T,P,183755 90 Andre,Andre Felipe Ribeiro ... T,,P,292942
27,Walter,Walter Leandro Capel ...,R(g),P,177853 22 Julio Cesar,Julio Cesar Jacobi R(g),,P,169978
2,Michel,Michel Macedo Rocha  ...,R,P,179288 2 Leo Moura,Leonardo da Silva Moura R,,P,137644
5,Gabriel,Gabriel Girotto Franco,R,P,320839 8 Maicon,Maicon Thiago Pereir ... R,,P,166603
6,Carlos,Carlos Augusto Zopol ...,R,P,410804 10 Felipe Vizeu,Felipe dos Reis Pere ... R,,P,399284
9,Vagner Love,Vagner Silva de Souza,R,P,153924 13 Romulo,Romulo Borges Monteiro R,,P,183094
10,Jadson,Jadson Rodrigues da Silva,R,P,149233 16 Thaciano,Thaciano Mickael da Silva R,,P,391953
13,Marllon,Marllon Goncalves Je ...,R,P,299840 23 Alisson,Alisson Euler de Fre ... R,,P,317751
20,Regis,Regis Augusto Salmazzo,R,P,305723 25 Pepe,Eduardo Gabriel Aqui ... R,,P,428672
26,Richard,Richard Candido Coelho,R,P,376786 30 Marinho,Mario Sergio Santos Costa R,,P,184307
30,Junior Urso,Ocimar de Almeida Junior,R,P,292357 37 Darlan,Darlan Pereira Mendes R,,P,422352
34,Pedro,Pedro Henrique Ribei ...,R,P,352037 38 Rodrigues,Antonio Josenildo Ro ... R,,P,434738
"",,,,,42 Galhardo,Rafael Galhardo de Souza R,,P,291542
"",,Comissão Técnica,
"",Corinthians / SP,,Grêmio / RS
Técnico:,Fabio Luiz Carille De Araujo,Técnico:,Renato Portaluppi
Auxiliar Técnico:,Fabio Alves Felix,Auxiliar Técnico:,Alexandre Pereira Mendes
Médico:,Julio Stancati Filho,Médico:,Paulo Augusto Da Silva Rabaldo
Treinador De Goleiros:,Joao Paulo Gomes Lacerda,Treinador De Goleiros:,Rogerio Augusto Godoy Da Silva
Preparador Físico:,Walmir Da Cruz,Preparador Físico:,Rogerio Dias Luiz
Massagista:,Cleber Costa De Souza,Massagista:,Anderson Machado Meurer
"",,,Substituições,,
Tempo,1T/2T,Equipe,Entrou,,Saiu
45:00,INT,Corinthians/SP,9 - Vagner Silva de Souza,17 - Mauro Boselli,
15:00,2T,Grêmio/RS,16 - Thaciano Mickael da Silva,20 - Walter Ivan Alexis Montoya,
23:00,2T,Corinthians/SP,30 - Ocimar de Almeida Junior,28 - Ramiro Moschen Benetti,
33:00,2T,Grêmio/RS,10 - Felipe dos Reis Pereira Vize...,90 - Andre Felipe Ribeiro de Souza,
35:00,2T,Corinthians/SP,20 - Regis Augusto Salmazzo,7 - Junior Nazareno Sornoza More...,
37:00,2T,Grêmio/RS,25 - Eduardo Gabriel Aquino Cossa,7 - Luan Guilherme de Jesus Vieira,
