Campeonato:,Campeonato Brasileiro - Série A/2019,,Rodada:,8
Jogo:,Fluminense / RJ X Flamengo / RJ,,,
Data:,09/06/2019 Horário: 19:00 Estádio:,Jornalista Mário Filho / Rio de Janeiro,,
"",Arbitragem
Arbitro:,Wagner do Nascimento Magalhaes (FIFA / RJ)
Arbitro Assistente 1:,Michael Correia (AB / RJ)
Arbitro Assistente 2:,Daniel do Espirito Santo Parro (AB / RJ)
Quarto Arbitro:,João Ennio Sobral (CD / RJ)
Analista de Campo:,Jose Carlos Santiago Andrade (CBF / RJ)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 20:00,,Atraso:,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 20:00,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:02,,Atraso:,Não Houve
Término do 1o Tempo:,19:47Acréscimo:,,2 min Término do 2o Tempo: 20:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Fluminense / RJ,,,,Flamengo / RJ,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
25,Agenor,Agenor Detofol T(g),,P,182631 1 Diego Alves,Diego Alves Carreira,T(g),P,159238
6,Yuri,Yuri Oliveira Lima T,,P,307979 3 Rodrigo Caio,Rodrigo Caio Coquett ...,T,P,316645
10,GANSO,Paulo Henrique Chaga ... T,,P,184364 5 Willian Arão,Willian Souza Arao d ...,T,P,293420
13,Frazan,Wesley Frazan Bernardo T,,P,381926 6 Rene,Rene Rodrigues Martins,T,P,346636
18,Luciano,Luciano da Rocha Neves T,,P,346745 7 Everton Ri ...,Everton Augusto de B ...,T,P,177444
19,Caio Henrique,Caio Henrique Olivei ... T,,P,337823 9 Gabriel B.,Gabriel Barbosa Almeida,T,P,337830
20,Daniel,Daniel Sampaio Simoes T,,P,308495 10 Diego,Diego Ribas da Cunha,T,P,152138
21,Igor Julião,Igor de Carvalho Juliao T,,P,307616 21 Pará,Marcos Rogerio Ricci ...,T,P,165065
23,Joao Pedro,Joao Pedro Junqueira ... T,,P,540090 25 Piris,Robert Ayrton Piris  ...,T,P,633626
29,Allan,Allan Rodrigues de Souza T,,P,339266 27 Bruno,Bruno Henrique Pinto,T,P,401839
30,Brenner,Brenner Souza da Silva T,,P,434301 43 Leonardo,Leonardo Campos Duar ...,T,P,355960
1,Marcos Felipe,Marcos Felipe de Fre ... R(g),,P,318563 37 Cesar,Cesar Bernardo Dutra,R(g),P,307296
7,Pablo Dyego,Pablo Dyego da Silva Rosa R,,P,315834 2 Rodinei,Rodinei Marcelo de A ...,R,P,353568
16,Mascarenhas,Matheus Mascarenhas  ... R,,P,309332 11 Vitinho,Victor Vinicius Coel ...,R,P,307245
17,Léo Artur,Leonardo Artur de Melo R,,P,343349 16 Ronaldo,Ronaldo da Silva Souza,R,P,405698
22,Kelvin,Kelvin Mateus de Oliveira R,,P,300791 17 Hugo Moura,Hugo Moura Arruda da ...,R,P,380655
28,Guilherme,Guilherme Milhomem GusmaRo,,P,171975 22 Batista,Gabriel Batista de Souza,R,P,439475
32,Marcos Paulo,Marcos Paulo Costa d ... R,,P,526048 26 Thuler,Matheus Soares Thuler,R,P,372902
34,Caio,Caio Vinicius da Con ... R,,P,434289 28 Berrio,Orlando Enrique Berr ...,R,P,565602
35,Ewandro,Ewandro Felipe de Li ... R,,P,344841 29 Lincoln,Lincoln Correa dos Santos,R,P,540186
40,Luan,Luan de Freitas Mola ... R,,P,540808 31 Kleber,Kleber Augusto Caeta ...,R,P,369359
"",,,,,32 Joao,Joao Lucas de Almeid ...,R,P,530965
"",,,,,44 Rhodolfo,Luiz Rhodolfo Dini Gaioto,R,P,169286
"",,Comissão Técnica,
"",Fluminense / RJ,,Flamengo / RJ
Técnico:,Fernando Diniz Silva,Técnico:,Luiz Marcelo De Castro Salles
Técnico:,Marcio Longo De Araujo,Médico:,Gustavo Da Silva Caldeira
Médico:,Douglas Rodrigues Dos Santos,Treinador De Goleiros:,Wagner Paulino Miranda
Treinador De Goleiros:,Andre Carvalho Da Silva,Preparador Físico:,Alexandre Lapolli Sanz Soares
Preparador Físico:,Wagner Bertelli,Fisioterapeuta:,Fabiano Bernardes Da Silveira Bastos
Massagista:,Alex Soares Dos Santos,,
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Flamengo/RJ,,28 - Orlando Enrique Berrio Melen...,10 - Diego Ribas da Cunha
45:00,INT,Fluminense/RJ,,32 - Marcos Paulo Costa do Nascim...,30 - Brenner Souza da Silva
33:00,2T,Flamengo/RJ,,11 - Victor Vinicius Coelho Santos,9 - Gabriel Barbosa Almeida
44:00,2T,Flamengo/RJ,,16 - Ronaldo da Silva Souza,25 - Robert Ayrton Piris da Motta...
