Campeonato:,Campeonato Brasileiro - Série B/2018,,Rodada:,36
Jogo:,Oeste / SP X Londrina / PR,,,
Data:,10/11/2018 Horário: 17:00 Estádio:,Arena Barueri / Barueri,,
"",Arbitragem
Arbitro:,Alexandre Vargas Tavares de Jesus (AB / RJ)
Arbitro Assistente 1:,Thiago Henrique Neto Correa Farinha (AB / RJ)
Arbitro Assistente 2:,Daniel do Espirito Santo Parro (AB / RJ)
Quarto Arbitro:,Lucas Canetto Bellote (INT / SP)
Delegado Local:,Jose de Assis Aragao (CBF / )
Analista de Campo:,Eduardo Cesar Coronado Coelho (CBF / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:50Atraso:,,Não Houve Entrada do mandante: 17:59,,Atraso:,Não Houve
Entrada do visitante:,16:50Atraso:,,Não Houve Entrada do visitante: 17:59,,Atraso:,Não Houve
Início 1o Tempo:,17:00Atraso:,,Não Houve Início do 2o Tempo: 18:02,,Atraso:,Não Houve
Término do 1o Tempo:,17:47Acréscimo:,,2 min Término do 2o Tempo: 18:54,Acréscimo:,,7 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Oeste / SP,,,,Londrina / PR,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Tadeu,Tadeu Antonio Ferreira T(g),,P,308316 1 Vagner,Vagner Antonio Brandalise T(g),,P,191609
2,Adriano,Adriano Alves dos Santos T,,P,154599 2 Lucas Ramon,Lucas Ramon Batista Silva T,,P,376828
3,Joilson,Joilson de Jesus Dem ... T,,P,326727 3 Dirceu,Dirceu Wiggers de Ol... T,,P,174541
4,Marcelino,Patrick Marcelino T,,P,326293 4 Leandro Al ...,Leandro Almeida da Silva T,,P,174348
5,Lidio,Lidio Ferreira Carmo ... T,,P,346815 5 João Paulo,Joao Paulo da Silva T,,P,174223
6,Conrado,Conrado Buchanelli Holz T,,P,349177 6 Savio,Savio Antonio Alves T,,P,376801
7,Rodrigo,Rodrigo de Souza Fonseca T,,P,293529 7 Paulo,Paulo Roberto Moccelin T,,P,360467
8,Joao Roberto,Joao Roberto Custodio T,,P,294996 8 Germano,Germano Borovicz Car... T,,P,155026
9,Indio,Raphael Luz Pessoa T,,P,181334 9 Felipe Mar ...,Felipe Marques da Silva T,,P,363480
10,Mazinho,Anderson Soares da Silva T,,P,181254 10 Dagoberto,Dagoberto Pelentier T,,P,150591
11,Ceará,Jose Leonardo Veriss ... T,,P,540826 11 Higor Leite,Higor Rodrigues Barb... T,,P,296566
12,Marcio,Marcio Victor da Silva R(g),,P,529870 12 Alan,Alan Jose Bernardon R(g),,P,326968
13,Jomar,Jomar Herculano Lourenco R,,P,307645 13 Mancini,Matheus Mancini R,,P,328820
14,Bonilha,Wallace Bonilha Felix R,,P,308548 14 Matheuzinho,Matheus Franca Silva R,,P,565578
15,Cassio,Cassio Santiago de A ... R,,P,465743 15 Anderson,Anderson Leite Morais R,,P,323184
16,Guilherme,Guilherme Kennedy Romao R,,P,419442 16 Moises,Moises Wolschick R,,P,346833
17,Bruno,Bruno Henrique Lopes R,,P,310101 17 Patrick,Patrick Marins Vieira R,,P,299161
18,Pedro,Pedro Gabriel Pereir ... R,,P,542491 18 Jardel,Jardel Lauermann R,,P,167975
19,Felipe Cruz,Felipe Ferreira da Cruz R,,P,507727 19 Carlos,Carlos Henrique Alve... R,,P,348899
20,Edilson,Edilson Tavares dos  ... R,,P,315056 20 Dudu,Luiz Eduardo Figueiredo R,,P,188494
21,Luiz,Luiz Carlos Paulino  ... R,,P,588999 21 Thiago Rib ...,Thiago Ribeiro Cardoso R,,P,164974
23,Diogo,Diogo Costa Freitas R,,P,581191,,,,
"",,Comissão Técnica,
"",Oeste / SP,,Londrina / PR
Técnico:,ROBERTO FERNANDO SCHNEIGER,Técnico:,ROBERTO TEIXEIRA DA FONSECA
Auxiliar Técnico:,RENAN ROBERTO DE FREITAS,Auxiliar Técnico:,ROBERTO TEIXEIRA DA FONSECA JUNIOR
Médico:,DAVI RIBEIRO DO PRADO,Médico:,JEAN ALEXANDRE FURTADO CORREA FRANCISCO
Treinador De Goleiros:,CLEVERSON FERNANDO LOPES,Treinador De Goleiros:,EDSON LUIZ DA SILVA
Preparador Físico:,WILIAM CESAR HAUPTMAM,Preparador Físico:,JOAO CARLOS MARTINS RUIZ
Massagista:,MARCELO JOSE DA SILVA,Fisioterapeuta:,MARCELO FELIPE BARBOSA ROCKENBACH
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
21:00,1T,Oeste/SP,,17 - Bruno Henrique Lopes,5 - Lidio Ferreira Carmo Filho
23:00,2T,Oeste/SP,,18 - Pedro Gabriel Pereira Lopés,10 - Anderson Soares da Silva
26:00,2T,Londrina/PR,,20 - Luiz Eduardo Figueiredo,11 - Higor Rodrigues Barbosa Leite
32:00,2T,Londrina/PR,,21 - Thiago Ribeiro Cardoso,9 - Felipe Marques da Silva
42:00,2T,Oeste/SP,,19 - Felipe Ferreira da Cruz,11 - Jose Leonardo Verissimo do N...
42:00,2T,Londrina/PR,,19 - Carlos Henrique Alves Pereira,8 - Germano Borovicz Cardozo Sch...
