Campeonato:,Campeonato Brasileiro - Série B/2018,,Rodada:,32
Jogo:,São Bento / SP X Criciúma / SC,,,
Data:,19/10/2018 Horário: 20:30 Estádio:,Walter Ribeiro / Sorocaba,,
"",Arbitragem
Arbitro:,Wanderson Alves de Sousa (AB / MG)
Arbitro Assistente 1:,Marcus Vinicius Gomes (AB / MG)
Arbitro Assistente 2:,Marconi Helbert Vieira (CD / MG)
Quarto Arbitro:,Lucas Canetto Bellote (INT / SP)
Delegado Local:,Emidio Marques de Mesquita (CBF / )
Analista de Campo:,Carlos Donizeti Pianosqui (CBF / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:20Atraso:,,Não Houve Entrada do mandante: 21:28,,Atraso:,Não Houve
Entrada do visitante:,20:20Atraso:,,Não Houve Entrada do visitante: 21:28,,Atraso:,Não Houve
Início 1o Tempo:,20:30Atraso:,,Não Houve Início do 2o Tempo: 21:31,,Atraso:,Não Houve
Término do 1o Tempo:,21:16Acréscimo:,,1 min Término do 2o Tempo: 22:21,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,São Bento / SP,,,,Criciúma / SC,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Rodrigo,Rodrigo Viana Conceicao T(g),,P,298952 12 Juninho,Aparecido Beliato Junior T(g),,P,177605
2,Tony,Tony Ewerton Ramos d ... T,,P,295880 2 Sueliton,Sueliton Pereira de ...,T,P,171745
3,Ewerton,Ewerton Ribeiro Pascoa T,,P,182550 3 Sandro,Sandro Silva de Souza,T,P,172036
4,Anderson S ...,Anderson Aparecido Salles T,,P,178500 4 Fabio,Fabio Ferreira da Silva,T,P,163885
5,Fábio Bahia,Fabio Junior Nascime ... T,,P,156835 8 Iago,Iago Sampaio Silva,T,P,308774
6,Marcelo,Marcelo Cordeiro de Souza T,,P,159612 9 Ze Carlos,Jose Carlos Ferreira...,T,P,148961
7,Samuel Santos Samuel Henrique dos  ...,T,,P,292280 10 Elvis,Elvis Vieira Araujo,T,P,183975
8,Dudu Vieira,Carlos Eduardo de So ... T,,P,380640 11 Vitor,Vitor Correia da Silva,T,P,431945
9,Ronei,Ronei Gleison Rodrig ... T,,P,326613 15 Jean,Jean Mangabeira da Silva,T,P,434031
10,Zezinho,Jose Luis dos Santos ... T,,P,294712 19 Eduardo,Eduardo Jacinto de Biasi,T,P,392562
11,Franci,Valmir Aparecido Fra ... T,,P,305892 22 Nataliel,Nataliel Costa da Silva,T,P,178943
12,Henal,Anderson Silva Santana R(g),,P,163156 16 Vinicius,Vinicius Teodoro Bar... R(g),,P,508152
13,Paulinho,Paulo Vinicius Ferre ... R,,P,360127 5 Ralph Mach ...,Ralph Machado Dias,R,P,452314
14,Bruno Re,Bruno Re Sentoma R,,P,295473 20 Alexsandro,Alexsandro Carvalho Lopes,R,P,160326
15,Luizão,Luiz Carlos Nascimen ... R,,P,170026 21 Gabriel,Gabriel Honorio Ramos,R,P,448286
16,Celsinho,Celso Luis Honorato  ... R,,P,172288 23 Marlon Fre ...,Marlon Rodrigues Freitas,R,P,405713
17,Douglas,Douglas Assis de Oliveira R,,P,174616 27 Nicolas,Nicolas Godinho Johann,R,P,179934
18,Ronaldo,Ronaldo Henrique Silva R,,P,298282 28 Luiz,Luiz Fernando Macedo...,R,P,402072
19,Diogo Oliv ...,Diogo Ribeiro de Oliveira R,,P,160174 31 Carlos,Carlos Eduardo da Si...,R,P,340073
20,Gabriel Va ...,Gabriel Monteiro Vas ... R,,P,317271 35 Patrick,Patrick Machado Ferreira,R,P,423224
21,Luidy,Luidy Viegas R,,P,409509,,,,
22,Cleo Silva,Cleone Santos Silva R,,P,387511,,,,
23,Cleber,Cleber Rodrigo Alves R,,P,170157,,,,
"",,Comissão Técnica,
"",São Bento / SP,,Criciúma / SC
Técnico:,MARCOS VINICIUS SANTOS GONCALVES,Técnico:,Uiles Geraldo Goncalves Freitas Junior
Auxiliar Técnico:,EDISON LUIZ FERREIRA BORGES,Auxiliar Técnico:,MARCELO HENRIQUE DIAS SILVA
Médico:,CASSIO AUGUSTO DE MELLO RUSCONI,Médico:,RICARDO KOERICH FURTADO
Treinador De Goleiros:,JEAN CARLOS GARCIA,Treinador De Goleiros:,MAURICIO GUSTAVO THO DACOREGIO
Preparador Físico:,DIEGO KAMI MURA,Preparador Físico:,RONNY REINALDO DA SILVA
Massagista:,MAURICIO FERREIRA DA SILVA,Massagista:,WELLITON MARCILIO MARTINS
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Criciúma/SC,,31 - Carlos Eduardo da Silva Cand...,2 - Sueliton Pereira de Aguiar
45:00,INT,São Bento/SP,,22 - Cleone Santos Silva,10 - Jose Luis dos Santos Pinto
18:00,2T,São Bento/SP,,19 - Diogo Ribeiro de Oliveira,9 - Ronei Gleison Rodrigues dos ...
22:00,2T,São Bento/SP,,18 - Ronaldo Henrique Silva,8 - Carlos Eduardo de Souza Vieira
34:00,2T,Criciúma/SC,,27 - Nicolas Godinho Johann,9 - Jose Carlos Ferreira Filho
44:00,2T,Criciúma/SC,,23 - Marlon Rodrigues Freitas,8 - Iago Sampaio Silva
