Campeonato:,Campeonato Brasileiro - Série B/2018,,Rodada:,28
Jogo:,São Bento / SP X Boa / MG,,,
Data:,21/09/2018 Horário: 20:30 Estádio:,Walter Ribeiro / Sorocaba,,
"",,Arbitragem
Arbitro:,Marcos Mateus Pereira (AB / MS),
Arbitro Assistente 1:,Leandro dos Santos Ruberdo (AB / MS),
Arbitro Assistente 2:,Cicero Alessandro de Souza (AB / MS),
Quarto Arbitro:,Lucas Canetto Bellote (INT / SP),
Delegado Local:,Joel Teixeira Caires (CBF / SP),
Analista de Campo:,Celso Barbosa de Oliveira (CBF / SP),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:20Atraso:,,Não Houve Entrada do mandante: 21:30,,Atraso:,Não Houve
Entrada do visitante:,20:20Atraso:,,Não Houve Entrada do visitante: 21:29,,Atraso:,Não Houve
Início 1o Tempo:,20:30Atraso:,,Não Houve Início do 2o Tempo: 21:32,,Atraso:,Não Houve
Término do 1o Tempo:,21:17Acréscimo:,,2 min Término do 2o Tempo: 22:21,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,São Bento / SP,,,,Boa / MG,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Rodrigo,Rodrigo Viana Conceicao T(g),,P,298952 1 Fabricio,Fabricio Barros Santana T(g),,P,178321
2,Everton Silva,Everton Jose Modesto ... T,,P,187601 2 Helder,Helder Maurilio da S... T,,P,179928
3,Ewerton,Ewerton Ribeiro Pascoa T,,P,182550 3 Rodrigo,Rodrigo de Souza Prado T,,P,301089
4,Anderson S ...,Anderson Aparecido Salles T,,P,178500 4 Rafael,Rafael da Cunha Jensen T,,P,391581
6,Pedro Botelho,Pedro Roberto Silva  ... T,,P,183902 5 Djavan,Djavan Aulim Candido... T,,P,358911
7,Joaozinho,Joao Antonio Justino ... T,,P,184870 6 Jadson,Wender Jadson Silva ... T,,P,378939
8,Samuel Santos Samuel Henrique dos  ...,T,,P,292280 7 DANIEL CRUZ,Daniel Paulo da Cruz T,,P,316173
9,Ronaldo,Ronaldo Henrique Silva T,,P,298282 8 Philippe,Philippe Guimarães T,,P,306605
10,Zezinho,Jose Luis dos Santos ... T,,P,294712 9 Douglas Ba ...,Douglas Baggio de Ol... T,,P,363149
11,Franci,Valmir Aparecido Fra ... T,,P,305892 10 Bruno,Bruno Nunes de Barros T,,P,308190
100 Fábio Bahia,,Fabio Junior Nascime ... T,,P,156835 11 Kaio Cristian,Kaio Cristian Gomes ... T,,P,453528
12,Henal,Anderson Silva Santana R(g),,P,163156 12 Darley,Darley Ramon Torres R(g),,P,178158
13,Pedro,Pedro Augusto Borges ... R,,P,374244 14 Caique,Caique Aredes de Oliveira R,,P,313534
14,Bruno Re,Bruno Re Sentoma R,,P,295473 15 Gabriel,Gabriel Arantes de Souza R,,P,392668
15,Luizão,Luiz Carlos Nascimen ... R,,P,170026 16 Maycon,Maycon Lucas Azevedo... R,,P,354866
16,Luidy,Luidy Viegas R,,P,409509 17 Thallyson,Thallyson Gabriel Lo... R,,P,465539
17,Dudu Vieira,Carlos Eduardo de So ... R,,P,380640 18 Cloves,Cloves Conceicao de Souza R,,P,293682
18,Gabriel Va ...,Gabriel Monteiro Vas ... R,,P,317271 19 Manoel Cri ...,Manoel Cristiano Rib... R,,P,187984
19,Diogo Oliv ...,Diogo Ribeiro de Oliveira R,,P,160174 20 Jarlesson,Jarlesson Inacio R,,P,303567
20,Celsinho,Celso Luis Honorato  ... R,,P,172288 21 Gabriel Du ...,Gabriel Duarte Lustosa R,,P,500562
21,Branquinho,Alvaro Andre Rodrigu ... R,,P,341133,,,,
22,Cleo Silva,Cleone Santos Silva R,,P,387511,,,,
25,Paulinho,Paulo Vinicius Ferre ... R,,P,360127,,,,
"",,Comissão Técnica,
"",São Bento / SP,,Boa / MG
Técnico:,MARCOS VINICIUS SANTOS GONCALVES,Técnico:,RONEIVALDO DA MATA SOARES
Auxiliar Técnico:,EDISON LUIZ FERREIRA BORGES,Auxiliar Técnico:,CARLOS CESAR FELIX BARBOSA
Médico:,CASSIO AUGUSTO DE MELLO RUSCONI,Médico:,JOAO PAULO GAZARINI
Treinador De Goleiros:,JEAN CARLOS GARCIA,Treinador De Goleiros:,JULIO JOSE CARDOSO DA SILVA
Preparador Físico:,DIEGO KAMI MURA,Preparador Físico:,ALTAMIR VICENTE FERREIRA JUNIOR
Massagista:,MAURICIO FERREIRA DA SILVA,Massagista:,ANTONIO MARCOS DE PAULA
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Boa/MG,,19 - Manoel Cristiano Ribeiro Lemes,6 - Wender Jadson Silva dos Santos
09:00,1T,São Bento/SP,,16 - Luidy Viegas,7 - Joao Antonio Justino dos San...
10:00,2T,São Bento/SP,,19 - Diogo Ribeiro de Oliveira,6 - Pedro Roberto Silva Botelho
14:00,2T,Boa/MG,,15 - Gabriel Arantes de Souza,7 - Daniel Paulo da Cruz
23:00,2T,Boa/MG,,16 - Maycon Lucas Azevedo da Silva,8 - Philippe Guimarães
29:00,2T,São Bento/SP,,21 - Alvaro Andre Rodrigues da Si...,9 - Ronaldo Henrique Silva
