"",,Arbitragem
Arbitro:,Rodrigo Nunes de Sa (CBF-1 / RJ),
Arbitro Assistente 1:,Valdebranio da Silva (CBF-2 / RO),
Arbitro Assistente 2:,Rener Santos de Carvalho (CBF-2 / AC),
Quarto Arbitro:,Jose Antonio de Almeida Pinheiro (CBF-2 / AC),
Assessor:,Josemir Raulino de Amorim (000 / AC),
Delegado Local:,Leandro Santos Rodrigues (000 / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:27,Atraso:,,Não Houve
Entrada do visitante:,19:21Atraso:,,Não Houve Entrada do visitante: 20:28,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:30,Atraso:,,Não Houve
Término do 1o Tempo:,20:15 Acréscimo:,,Não Houve Término do 2o Tempo: 21:18,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 2,,,Resultado Final: 0 X 3,,,
"",,,,Relação de Jogadores,,,
"",,Galvez / AC,,,Santos / SP,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Maximo,Maximo Pereira da Si ...,T P,144865 12 Vladimir,Vladimir Orlando Car...,T P,180622
2,Renan,Renan Monteiro de Lima,T P,343549 2 Luiz,Luiz Felipe do Nasci...,T P,354299
3,Valtenir,Valtenir Ferreira de ...,T P,157220 3 Wanderson,Wanderson de Jesus M...,T P,445012
4,Gato,Jose Edjane Pinto de ...,T P,295527 16 Fernando,Fernando Medeiros da...,T P,337828
5,Wilson,Wilson Freire de Melo,T P,163274 17 Rafael,Rafael Vinicius Carv...,T P,183844
6,Layo,José Diemerson Olive ...,T P,309768 21 Leandro,Leandro Cordeiro de ...,T P,322398
7,Morais,Ajaciel da Silva Moraes,T P,293946 26 Paulinho,Paulo Luiz Beraldo S...,T P,185974
8,Olliver,Olliver Gulliver Flo ...,T P,367842 28 Lucas,Lucas Verissimo da Silva,T P,377476
9,Tonho,Antonio Silva do Nas ...,T P,163269 35 Lucas Cris ...,Lucas de Figueiredo ...,T P,316748
10,Raianderson,Raianderson da Costa ...,T P,384570 38 Daniel,Daniel Guedes da Silva,T P,317780
11,Araujo,Antonio Araujo Silva,T P,179696 41 Sergio,Sergio Antonio Soler...,T P,328835
12,Cleverson,Cleverson dos Santos ...,R P,373411 13 Igor,Igor Vinicius de Souza,R P,355675
13,Victor,Victor Bruno Balica  ...,R P,384680 15 Valencia,Edwin Armando Valenc...,R P,185839
14,Luiz Heudes,Luiz Heudes Silva do ...,R P,317174 19 Matheus,Matheus Nolasco de O...,R P,311794
15,Dieneton,Dieneton Morais de Moura,R P,153711 25 Bruno,Bruno Leonardo dos S...,R P,376599
16,Antonio Ma ...,Antonio Marcos Rodri ...,R P,179335 31 Maxi Rolon,Maximiliano Brian Rolon,R P,542329
17,Jackson,Jackson Kassio Reis  ...,R P,341760 33 John,John Victor Maciel F...,R P,385767
18,Fabio Mont ...,Fabio Monteiro Ferre ...,R A,454353 34 Danillo,Danillo Ribeiro Cardoso,R P,303003
19,Thiago,Thiago de Castro Mag ...,R A,396431 36 Rafael Oll ...,Rafael Oller Pereira,R P,308392
20,Douglas,Douglas Alves Ramos,R P,166588 39 Gregore Ma ...,Gregore Magalhaes Silva,R P,314357
21,Radames,Willian Radamés da S ...,R P,372811 47 Edilson,Edilson Borba de Aquino,R P,398393
22,Leandro,Leandro Bispo Puschmann,R P,342838,,,
23,Remerson,Remerson da Silva Costa,R A,538166,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
36:00,1T,17,NR,Rafael Vinicius Carvalho Longuine,,Santos/SP
45:00,1T,26,NR,Paulo Luiz Beraldo Santos,,Santos/SP
14:00,2T,16,NR,Fernando Medeiros da Silva,,Santos/SP
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Galvez/AC,,21 - Willian Radamés da Silva  ...,6 - José Diemerson Oliveira d ...
45:00,INT,Santos/SP,,15 - Edwin Armando Valencia Ro ...,38 - Daniel Guedes da Silva
20:00,2T,Galvez/AC,,19 - Thiago de Castro Magalhãe ...,8 - Olliver Gulliver Florenti ...
20:00,2T,Santos/SP,,31 - Maximiliano Brian Rolon,26 - Paulo Luiz Beraldo Santos ...
23:00,2T,Galvez/AC,,20 - Douglas Alves Ramos,10 - Raianderson da Costa Mora ...
35:00,2T,Santos/SP,,39 - Gregore Magalhaes Silva,16 - Fernando Medeiros da Silv ...
