"",,Arbitragem
Arbitro:,Jefferson Schmidt (CBF-1 / SC),
Arbitro Assistente 1:,Ivan Carlos Bohn (CBF-1 / PR),
Arbitro Assistente 2:,Luciano Roggenbaum (CBF-1 / PR),
Quarto Arbitro:,Leonardo Garcia Cavaleiro (CBF-2 / RJ),
Delegado:,Wilson Marcelino Dias (  / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:58Atraso:,,Não Houve Entrada do mandante: 20:00,Atraso:,,Não Houve
Entrada do visitante:,18:55Atraso:,,Não Houve Entrada do visitante: 20:00,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:01,Atraso:,,Não Houve
Término do 1o Tempo:,19:46 Acréscimo:,,1 min Término do 2o Tempo: 20:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:58,Atraso:,Não Houve Entrada do mandante:,20:00,Atraso:,Não Houve
Início 1o Tempo:,19:00,Atraso:,Não Houve,Início do 2o Tempo:,20:01,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Fernando,Fernando de Jesus Ri ...,T P,168297,1,,Pablo Batista Rodrigues,T,296977
"Comissão TécnicaDuque de Caxias / RJCaxias / RSTecnico:Mario Martins Junior - 57338/600Tecnico:Edemar Antonio Picoli - 1839534Auxiliar Tecnico:Ricardo Barros - 34872035704Auxiliar Tecnico:Fernando Luiz Rech - 10508433233Medico:Claudio Da Silva Pessoa - 52577608Medico:Claudio Da Silva Pessoa - 52577608Preparador Fisico:Carlos Eduardo Biasi Parreira - 26187Preparador Fisico:Rodrigo Squinalli - 6078165104Massagista:Robson Luiz De Souza Lourenço - 130580442Massagista:Cristiano Pereira Dos Santos - 1076204741SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTDuque de Caxias/RJ15 - Rodrigo Cambolete da Silv ...7 - Mario Augusto Destro06:001TDuque de Caxias/RJ18 - Jeferson Geraldo de Almei ...9 - Joao Carlos de Castro Fer ...30:002TCaxias/RS18 - Rodrigo Silva de Jesus6 - Alisson Kelvin Schmitt30:002TCaxias/RS17 - Lucas de Deus Santos8 - Wallacer de Andrade Medei ...44:002TDuque de Caxias/RJ13 - Emerson Souza da Silva18 - Jeferson Geraldo de Almei ...GolsTempo1T/2TNoTipoNome do JogadorEquipe21:002T2NRFlavio Eduardo Gomes de SouzaDuque de Caxias/RJNR = Normal | PN = Pênalti | CT = Contra | FT = Falta",,,,,
Comissão Técnica,,,,,
Duque de Caxias / RJ,Caxias / RS,,,,
Tecnico:,Mario Martins Junior - 57338/600,Tecnico:,Edemar Antonio Picoli - 1839534,,
Auxiliar Tecnico:,Ricardo Barros - 34872035704,Auxiliar Tecnico:,Fernando Luiz Rech - 10508433233,,
Medico:,Claudio Da Silva Pessoa - 52577608,Medico:,Claudio Da Silva Pessoa - 52577608,,
Preparador Fisico:,Carlos Eduardo Biasi Parreira - 26187,Preparador Fisico:,Rodrigo Squinalli - 6078165104,,
Massagista:,Robson Luiz De Souza Lourenço - 130580442,Massagista:,Cristiano Pereira Dos Santos - 1076204741,,
Substituições,,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu,
45:00,INT,Duque de Caxias/RJ,15 - Rodrigo Cambolete da Silv ...,7 - Mario Augusto Destro,
06:00,1T,Duque de Caxias/RJ,18 - Jeferson Geraldo de Almei ...,9 - Joao Carlos de Castro Fer ...,
30:00,2T,Caxias/RS,18 - Rodrigo Silva de Jesus,6 - Alisson Kelvin Schmitt,
30:00,2T,Caxias/RS,17 - Lucas de Deus Santos,8 - Wallacer de Andrade Medei ...,
44:00,2T,Duque de Caxias/RJ,13 - Emerson Souza da Silva,18 - Jeferson Geraldo de Almei ...,
Gols,,,,,
Tempo,1T/2T,No,Tipo,Nome do Jogador,Equipe
21:00,2T,2,NR,Flavio Eduardo Gomes de Souza,Duque de Caxias/RJ
NR = Normal | PN = Pênalti | CT = Contra | FT = Falta,,,,,
"Comissão TécnicaDuque de Caxias / RJCaxias / RSTecnico:Mario Martins Junior - 57338/600Tecnico:Edemar Antonio Picoli - 1839534Auxiliar Tecnico:Ricardo Barros - 34872035704Auxiliar Tecnico:Fernando Luiz Rech - 10508433233Medico:Claudio Da Silva Pessoa - 52577608Medico:Claudio Da Silva Pessoa - 52577608Preparador Fisico:Carlos Eduardo Biasi Parreira - 26187Preparador Fisico:Rodrigo Squinalli - 6078165104Massagista:Robson Luiz De Souza Lourenço - 130580442Massagista:Cristiano Pereira Dos Santos - 1076204741SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTDuque de Caxias/RJ15 - Rodrigo Cambolete da Silv ...7 - Mario Augusto Destro06:001TDuque de Caxias/RJ18 - Jeferson Geraldo de Almei ...9 - Joao Carlos de Castro Fer ...30:002TCaxias/RS18 - Rodrigo Silva de Jesus6 - Alisson Kelvin Schmitt30:002TCaxias/RS17 - Lucas de Deus Santos8 - Wallacer de Andrade Medei ...44:002TDuque de Caxias/RJ13 - Emerson Souza da Silva18 - Jeferson Geraldo de Almei ...GolsTempo1T/2TNoTipoNome do JogadorEquipe21:002T2NRFlavio Eduardo Gomes de SouzaDuque de Caxias/RJNR = Normal | PN = Pênalti | CT = Contra | FT = Falta",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Duque de Caxias/RJ,15 - Rodrigo Cambolete da Silv ...,7 - Mario Augusto Destro
06:00,1T,Duque de Caxias/RJ,18 - Jeferson Geraldo de Almei ...,9 - Joao Carlos de Castro Fer ...
