"",,Arbitragem
Arbitro:,Wilson Luiz Seneme (FIFA / SP),
Arbitro Assistente 1:,Rogerio Pablos Zanardo (ASP-FIFA / SP),
Arbitro Assistente 2:,Neuza Ines Back (ASP-FIFA / SC),
Quarto Arbitro:,Gilberto Freire de Farias (CBF-2 / PE),
Arbitro Assist Adic 1:,Avelar Rodrigo da Silva (CBF-1 / CE),
Arbitro Assist Adic 2:,Gleysto Gonçalves da Silva (CBF-2 / CE),
Assessor:,Francisco Domingos da Silva (  / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:55Atraso:,,Não Houve Entrada do mandante: 16:59,Atraso:,,Não Houve
Entrada do visitante:,15:55Atraso:,,Não Houve Entrada do visitante: 16:59,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:01,Atraso:,,Não Houve
Término do 1o Tempo:,16:46 Acréscimo:,,1 min Término do 2o Tempo: 17:50,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado do 2o Tempo: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Náutico / PE,,,Flamengo / RJ,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Gideao,Gideao Lima de Castro T,P,190306 48 Paulo Victor,Paulo Victor Mileo V...,T P,175411
2,Derley,Wanderley de Jesus Sousa T,P,166491 8 Elias,Elias Mendes Trindade,T P,159607
3,Joao Filipe,Joao Filipe Rabelo d ... T,P,293359 9 Hernane,Hernane Vidal de Souza,T P,186467
4,Leandro,Leandro Amaro dos Sa ... T,P,168608 14 Wallace,Wallace Reis Silva,T P,166649
5,Edicarlos,Elicarlos Souza Santos T,P,169835 15 Luiz Antonio,Luiz Antonio de Souz...,T P,291540
6,Bruno,Bruno Bairros Collaco T,P,177998 16 Joao Paulo,Joao Paulo Gomes da ...,T P,155855
7,Luis Ferna ...,Luis Fernando Lojudi ... T,P,135288 20 Carlos Edu ...,Carlos Eduardo Marques,T P,166274
8,Morales,Diego Alberto Morales T,P,445819 26 Paulo,Paulo Luiz Beraldo S...,T P,185974
9,Rogerio,Jose Rogerio de Oliv ... T,P,291780 27 Andre,Andre Clarindo dos S...,T P,159521
10,Tiago Real,Tiago Real do Prado T,P,176512 33 Samir,Samir Caetano de Sou...,T P,317827
11,Hugo,Hugo da Silva Cabral T,P,189739 40 Mauricio,Mauricio Azevedo Alves,T P,189046
12,Magrão,Jefferson Adelino da ... R,P,324879 3 Chicão,Anderson Sebastiao C...,R P,144746
13,Manoel,Manoel Messias Barbo ... R,P,178887 4 Marcos,Marcos Andres Gonzal...,R P,402537
14,Willian,William Augusto Alve ... R,P,173742 7 Lima,Rafael Lima Pereira,R P,302196
15,Luiz Eduardo,Luiz Eduardo Felix d ... R,P,314464 10 Gabriel,Gabriel Santana Pinto,R P,335611
16,Helder,Helder Ribeiro Silva R,P,308607 19 Marcelo,Marcelo Moreno Martins,R P,172142
17,Louis Ange ...,Louis Angelo Pena Pu ... R,P,446763 28 Bruno,Bruno Cardoso Gonçal...,R P,305973
18,Maikon,Maikon Fernando Souz ... R,P,184685 29 Nixson,Nixson Darlanio Reis...,R P,330660
19,Lopez,Juan Manuel Olivera  ... R,P,445822 30 Val,Lucivaldo Lazaro de ...,R P,166989
"",,,,32 Fernando,Fernando Henrique da...,R P,332277
"",,,,37 Cesar,Cesar Bernardo Dutra,R P,307296
"",,Comissão Técnica,
"",Náutico / PE,,Flamengo / RJ
Tecnico:,Levi Marcelino Gomes - CREF: 2266G/PE,Tecnico:,Jayme De Almeida Filho - CREF 037258-G
Auxiliar Tecnico:,Slvio Luiz Borba Da Silva - 6052438808/RS,Auxiliar Tecnico:,Antonio Luiz Cantarele - 2.909.931
Medico:,Fábio Ribas Valença - 16650/PE,Medico:,Márcio A Tannure - 52.77379-4
Preparador Fisico:,Ricardo Herlland Seguins De Lima - 002423-G/PE,Preparador Fisico:,Joelton Francisco Urtiga - 022563-G
Massagista:,Alexandre Batista Da Silva - 5.556719/PE,Massagista:,Fabiano Bernardes Da S. Bastos - 84973-F
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
15:00,2T,Flamengo,,10 - Gabriel Santana Pinto,20 - Carlos Eduardo Marques
25:00,2T,Flamengo,,32 - Fernando Henrique da Conc ...,27 - Andre Clarindo dos Santos ...
25:00,2T,Náutico,,17 - Louis Angelo Pena Puentes ...,8 - Diego Alberto Morales
30:00,2T,Náutico,,18 - Maikon Fernando Souza Lei ...,9 - Jose Rogerio de Oliveira  ...
38:00,2T,Náutico,,16 - Helder Ribeiro Silva,7 - Luis Fernando Lojudice Ma ...
38:00,2T,Flamengo,,19 - Marcelo Moreno Martins,26 - Paulo Luiz Beraldo Santos ...
