Campeonato:,Campeonato Brasileiro - Série A / 2013,Rodada:,38,,
Jogo:,Atlético / PR X Vasco da Gama / RJ,,,,
Data:,08/12/2013,Horário:,17:00,Estádio:,Arena Joinville / Joinville
Arbitragem,
Arbitro:,Ricardo Marques Ribeiro (FIFA / MG)
Arbitro Assistente 1:,Marcio Eustaquio S Santiago (FIFA / MG)
Arbitro Assistente 2:,Guilherme Dias Camilo (ASP-FIFA / MG)
Quarto Arbitro:,Paulo H Schleich Vollkopf (CBF-1 / MS)
Arbitro Assist Adic 1:,Jailson Macedo Freitas (ESP / BA)
Arbitro Assist Adic 2:,Manoel Nunes Lopo Garrido (CBF-1 / BA)
Delegado:,Manoel Serapiao Filho (  / )
Delegado:,Flavio Gilberto Kanitz (  / )
Quinto Arbitro:,Anderson José de Moraes Coelho (CBF-1 / SP)
Cronologia,,,,,,,
1o Tempo,2o Tempo,,,,,,
Entrada do mandante:,16:51,Atraso:,Não Houve,Entrada do mandante:,19:11,Atraso:,Não Houve
Entrada do visitante:,16:52,Atraso:,Não Houve,Entrada do visitante:,19:12,Atraso:,Não Houve
Início 1o Tempo:,17:00,Atraso:,Não Houve,Início do 2o Tempo:,19:13,Atraso:,Não Houve
Término do 1o Tempo:,18:58,Acréscimo:,Não Houve,Término do 2o Tempo:,19:58,Acréscimo:,Não Houve
Resultado do 1o Tempo: 2 X 1,Resultado Final: 5 X 1,,,,,,
Relação de Jogadores,,,,,,,,,,,
Atlético / PR,,Vasco da Gama / RJ,,,,,,,,,
Horário de Entrega da Relação de Jogadores: 16:07,Horário de Entrega da Relação de Jogadores: 16:10,,,,,,,,,,
No,Apelido,Nome Completo,T/R,P/A,CBF,No,Apelido,Nome Completo,T/R,P/A,CBF
12,Weverton,Weverton Pereira da  ...,T,P,169050,12,Alessandro,Alessandro Felipe Ol...,T,P,173081
3,Messias,Manoel Messias Silva ...,T,P,182423,6,Yotun,Victor Yoshimar Yotu...,T,P,430895
5,Deivid,Deivid Willian da Silva,T,P,182609,10,Pedro Ken,Pedro Ken Marimoto M...,T,P,170095
7,Marcelo,Marcelo Cirino da Silva,T,P,293440,13,Cris,Cristiano Marques Gomes,T,P,126273
8,Joao Paulo,Joao Paulo da Silva,T,P,174223,17,Wendel Ger ...,Wendel Geraldo Mauri...,T,P,140053
18,Nilson,Francinilson Santos  ...,T,P,303766,19,Edmilson d ...,Edmilson dos Santos ...,T,P,143841
22,Everton,Everton Cardoso Silva,T,P,178361,22,Abuda,Jucimar Lima Pacheco,T,P,186413
30,Paulo Baier,Paulo Cesar Baier,T,P,122631,23,Fagner,Fagner Conserva Lemos,T,P,177050
35,Luiz Alber ...,Luiz Alberto da Silv ...,T,P,130372,30,Johnath,Johnath Marlone Azev...,T,P,307366
77,Ederson,Ederson Alves Ribeir ...,T,P,176522,33,Renato,Renato Assis da Silva,T,P,156194
99,Leonardo,Leonardo Moreira Morais,T,P,303922,39,Thalles,Thalles Lima da Conc...,T,P,308877
4,Cleberson,Cleberson Martins de ...,R,P,322380,1,Michel Alves,Michel Aluizio da Cr...,R,P,146379
11,Felipe,Felipe de Oliveira Silva,R,P,189538,4,Nei,Claudinei Cardoso Fe...,R,P,176350
28,Adilson,Adilson dos Anjos Ol ...,R,P,337261,11,Carlos,Carlos Vicente Tenor...,R,P,402413
31,Zezinho,Jose Luis dos Santos ...,R,P,294712,15,Fillipe So ...,Fillipe Soutto Mayor...,R,P,190417
33,Aderbar,Aderbar Melo dos San ...,R,P,293428,18,Rafael Vaz,Rafael Vaz dos Santos,R,P,171406
49,Guilherme,Guilherme Augusto Al ...,R,P,311122,20,Santiago M ...,Santiago Montoya Muñoz,R,P,445902
55,Drausio,Drausio Luis Salla Gil,R,P,292966,28,Jomar,Jomar Herculano Lourenc,R,P,307645
89,Bruno,Bruno de Oliveira Furlan,R,P,466923,31,Bernardo,Bernardo Vieira de Souza,R,P,175729
"",,,,,,41,Robinho,Robert Brito Luciano,R,P,188327
"",,,,,,91,Reginaldo,Reginaldo Ferreira d...,R,P,445308
"",,,,,,,,,,,
"",,,,,,,,,,,
T = Titular | R = Reserva | P = Profissional | A = Amador,,,,,,,,,,,
"",,Comissão Técnica,
"",Atlético / PR,,Vasco da Gama / RJ
Tecnico:,Vagner Carmo Mancini - 16554885-SP,Tecnico:,Adilson Dias Batista - 083855-P-SP
Auxiliar Tecnico:,Regis Angeli - 10737927-SP,Auxiliar Tecnico:,Jorge Luiz M. De Almeida - 075625673-RJ
Medico:,Marcelo Abagge - 12839,Medico:,Claudio V. C De Luca - 52720453
Preparador Fisico:,Moraci Santana - 3593-SP,Preparador Fisico:,Daniel Soares Gonçalves - 9952-RJ
Massagista:,Marcio Ravazzani - 43948563-PR,Massagista:,Raphael M.b. Milagres - 64931-CREFITO2
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
04:00,1T,30,FT,Paulo Cesar Baier,,Atlético/PR
40:00,1T,19,NR,Edmilson dos Santos Silva,,Vasco da Gama/RJ
44:00,1T,77,NR,Ederson Alves Ribeiro Silva,,Atlético/PR
18:00,2T,7,NR,Marcelo Cirino da Silva,,Atlético/PR
36:00,2T,77,NR,Ederson Alves Ribeiro Silva,,Atlético/PR
40:00,2T,77,NR,Ederson Alves Ribeiro Silva,,Atlético/PR
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASO, TAMPOUCO ACRÉSCIMOS.Observações EventuaisINSTALAÇÕES REGULARES.ATLETAS: CONDUTA MUITO BOA.PÚBLICO:PÉSSIMO (VIDE RELATÓRIO ABAIXO)AOS 17 MINUTOS DO 1o TEMPO, O JOGO FOI INTERROMPIDO EM RAZÃO DE UM CONFLITO ENTRE TORCEDORES DO CLUBEATLÉTICO PARANAENSE E DO CLUBE DE REGATAS DO VASCO DA GAMA, NAS ARQUIBANCADAS, QUE TEVE INÍCIO COMPOUCOS TORCEDORES, MAS QUE FOI SE AVOLUMANDO E ENVOLVEU CENTENAS DELES. NÃO FOI POSSÍVEL PERCEBER QUEMDEU INÍCIO AO TUMULTO, UMA VEZ QUE TODA A EQUIPE DE ARBITRAGEM ESTAVA CONCENTRADA NO JOGO. A RIXA FOICONTIDA PELO POLICIAMENTO MILITAR E PELA SEGURANÇA PARTICULAR DO ESTÁDIO, HAVENDO SIDO NECESSÁRIAEXPLOSÃO DE BOMBAS DE EFEITO MORAL E USO DE SPRAY DE PIMENTA. HOUVE 03(TRÊS) TORCEDORES FERIDOSGRAVEMENTE, SENDO QUE DOIS DELES FORAM REMOVIDOS POR HELICÓPTERO E UM PELA AMBULÂNCIA QUE ESTAVA NOESTÁDIO. DURANTE A PARALISAÇÃO DO JOGO, O CAMPO FOI INVADIDO PELA IMPRENSA E POR ALGUNS TORCEDORES QUEPULARAM DAS ARQUIBANCADAS PARA NÃO SOFREREM AGRESSÃO.DIANTE DE TAL COMOÇÃO, APESAR DE O POLICIAMENTO INICIAL SER SUFICIENTE PARA DAR PROSSEGUIMENTO A PARTIDA,ENTENDI QUE HAVIA NECESSIDADE DE UM REFORÇO, TANTO PARA SEPARAR AS TORCIDAS, COMO PARA GARANTIR AINDAMAIS A INTEGRIDADE FÍSICA DOS DEMAIS PARTICIPANTES DO ESPETÁCULO (JOGADORES, IMPRENSA, ÁRBITROS EDIRIGENTES), SITUADOS DENTRO DO CAMPO. EM RAZÃO DO TEMPO GASTO PARA SEPARAR OS TORCEDORES, PRESTAÇÃO DESOCORRO E DO DESLOCAMENTO DO REFORÇO POLICIAL DE SEUS POSTOS DE TRABALHO  PARA AS DIVERSAS ÁREAS DOESTÁDIO, A PARTIDA FICOU PARALISADA POR 1H13' (UMA HORA E TREZE MINUTOS). DURANTE TAL PERÍODO, O COMANDANTEDO POLICIAMENTO MILITAR, CEL. ADILSON MOREIRA, ME PRESTAVA INFORMAÇÕES SOBRE O DESLOCAMENTO E PREVISÃO DECHEGADA AO ESTÁDIO DO REFORÇO POLICIAL, RAZÃO PELA QUAL AGUARDEI O INDICADO TEMPO. RESTABELECIDA A ORDEME DISTRIBUÍDOS OS POLICIAIS EM PONTOS ESTRATÉGICOS, DEI REINÍCIO AO JOGO, QUE TRANSCORREU ATÉ O SEU FINAL,SEM QUALQUER OUTRO INCIDENTE, SALVO O FATO DE TORCEDORES DO CLUBE ATLÉTICO PARANAENSE HAVEREM  JOGADOUMA PEÇA DE TORNEIRA DE METAL PRÓXIMO AO ASSISTENTE 1, SR. MÁRCIO EUSTÁQUIO SANTIAGO , E DE TORCEDORES DOVASCO HAVEREM ATIRADO ALGUMAS PEDRAS NA DIREÇÃO DO SR. WEVERTON P. SILVA, GOLEIRO DO CLUBE ATLÉTICOPARANAENSE, VALENDO ESCLARECER QUE NEM O GOLEIRO, NEM O ASSISTENTE 1, FORAM ATINGIDOS. ESTES FATOSOCORRERAM A 25 E 30 MINUTOS DO SEGUNDO TEMPO, RESPECTIVAMENTE. CUMPRE ESCLARECER QUE A AMBULÂNCIA QUEPRESTOU SOCORRO AO TORCEDOR FERIDO RETORNOU AO CAMPO ANTES DO REINÍCIO DO JOGO, TAMBÉM VALENDO SERDITO QUE HAVIA, ADEMAIS, UM OUTRO VEÍCULO HABILITADO PARA RESGATE (BOMBEIROS VOLUNTÁRIOS DO MUNICÍPIO).DE OUTRO LADO, VALE PONTUAR QUE O POLICIAMENTO QUE HAVIA EM CAMPO , ANTES DO INÍCIO DA PARTIDA E DEPOIS DOTUMULTO RELATADO, FOI COMPOSTO NOS MOLDES DO DOCUMENTO SUBSCRITO PELO COMANDANTE GERAL DA PMSC, CELNAZARENO MARCINEIRO, QUE ME FOI ENCAMINHADO PELO CHEFE DO POLICIAMENTO DO JOGO, CEL. ADILSON MOREIRA, POREMAIL, O QUAL RETRANSMITI PARA A COMISSÃO DE ARBITRAGEM DA CBF, PARA INTEGRÁ-LO A ESTE RELATÓRIO, COMO OPOSSIBILITA O ART. 11, PARÁGRAFO PRIMEIRO DO ESTATUTO DO TORCEDOR, POR NÃO SER POSSÍVEL ANEXÁ-LO OUTRANSCREVÊ-LO NESTE DOCUMENTO ELETRÔNICO.ADEMAIS, VALE REGISTRAR QUE O REFERIDO CHEFE DO POLICIAMENTO DO JOGO, CEL. ADILSON MOREIRA, GARANTIU A MIM,NA PRESENÇA DOS DEMAIS INTEGRANTES DA ARBITAGEM E DOS DELEGADOS ESPECIAIS, QUE O CONTIGENTE ERASUFICIENTE PARA DAR PROSSEGUIMENTO À PARTIDA COM PLENA GARANTIA.POR FIM, ESCLAREÇO QUE ESTE RELATÓRIO ESTÁ SENDO FINALIZADO NESTE HORÁRIO %u2013 0H45M DO DIA 09.12.13 -PORQUE O SINAL DA INTERNET NO ESTÁDIO CAÍA CONSTANTEMENTE, OBRIGANDO-ME A REALIZÁ-LA NO HOTEL, BEM ASSIMEM RAZÃO DA SITUAÇÃO EXTRAORDINÁRIA NARRADA.Relatório do AssistenteNADA A RELATARSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTVasco da Gama/RJ31 - Bernardo Vieira de Souza17 - Wendel Geraldo Mauricio E ...19:002TAtlético/PR28 - Adilson dos Anjos Oliveir ...18 - Francinilson Santos Meire ...20:002TVasco da Gama/RJ11 - Carlos Vicente Tenorio Me ...30 - Johnath Marlone Azevedo d ...21:002TAtlético/PR31 - Jose Luis dos Santos Pint ...30 - Paulo Cesar Baier27:002TVasco da Gama/RJ91 - Reginaldo Ferreira da Sil ...39 - Thalles Lima da Conceição ...33:002TAtlético/PR11 - Felipe de Oliveira Silva7 - Marcelo Cirino da Silva",,,,
Ocorrências / Observações,,,,
Nada houve de anormal,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
"NÃO HOUVE ATRASO, TAMPOUCO ACRÉSCIMOS.",,,,
Observações Eventuais,,,,
INSTALAÇÕES REGULARES.,,,,
ATLETAS: CONDUTA MUITO BOA.,,,,
PÚBLICO:PÉSSIMO (VIDE RELATÓRIO ABAIXO),,,,
"",,,,
