"",Arbitragem
Arbitro:,Andre Luiz de Freitas Castro (ESP / GO)
Arbitro Assistente 1:,Anderson José de Moraes Coelho (CBF-1 / SP)
Arbitro Assistente 2:,Luiz H Souza Santos Renesto (CBF-1 / PR)
Quarto Arbitro:,Lucio Jose Silva de Araujo (CBF-2 / BA)
Arbitro Assist Adic 1:,Claudio Mercante Júnior (ESP / PE)
Arbitro Assist Adic 2:,Sebastiao Rufino Ribeiro Filho (CBF-2 / PE)
Assessor:,Paulo C Bandeira de Souza (  / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:30,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:28,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:19,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado do 2o Tempo: 1 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:20,Atraso:,Não Houve Entrada do mandante:,20:30,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:31,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Junior,Wilson Rodrigues de  ...,T P,155508,3,Welington,Welington Pereira Ro...,T P,167958
"",,Comissão Técnica,
"",Vitória / BA,,Fluminense / RJ
Tecnico:,Luiz Carlos Saroli - 7028172885,Tecnico:,Vanderlei Luxemburgo Da Silva - 0054519
Auxiliar Tecnico:,Almir Domingues Dos Santos - 1906264,Auxiliar Tecnico:,Antonio Lopes Dos Santos Junior - 005210
Medico:,Luis Filipe Fernandes - 15152,Medico:,Ricardo Reiniger Olivero - 52-817457
Preparador Fisico:,Solivan Roberto Dalla Valle - 007188-G,Preparador Fisico:,Antonio Carlos Da Silva Mello - 004656
Massagista:,Anderson Purificação Santos - 0652196608,Massagista:,Jeronimo Souza Barreto - 04142348-4
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
06:00,1T,7,NR,Maximiliano Daniel Biancucchi,,Vitória
39:00,2T,9,NR,Frederico Chaves Guedes,,Fluminense
"Ocorrências / ObservaçõesInformo que no final do jogo, após o termino da partida, quando a equipe  de arbitragem se encontrava no centro do campo, o sr. luiz carlossaroli , tecnico da equipe do vitoria(ba), foi ao meu encontro e disse as seguintes palavras : ""voce marcou duas faltas pra eles e no meuentender em dois lances iguais para o vitoria  voce não marcou, não entendi o seu criterio"". informo que no mesmo momento o sr. solivanroberto dalla valle,  preparador fisico do vitoria(ba),  se aproximou de mim gesticulando e dizendo as seguintes palavras: ""voce ta sacaneandoe conseguiu o que voce queria"", e so saiu de perto com a intervenção do tecnico do vitoria.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu36:001TVitória17 - Renato Adriano Jaco de Mo ...11 - Damian Ariel Escudero07:002TFluminense30 - Robert Kenedy Nunes do Na ...19 - Wagner Ferreira dos Santo ...17:002TVitória14 - Joeliton Lima Santos6 - Danilo Vettori Amaro18:002TFluminense38 - Eduardo Antonio Machado T ...16 - Felipe Jorge Loureiro18:002TFluminense8 - Rodrigo Oliveira de Bitte ...3 - Welington Pereira Rodrigu ...24:002TVitória15 - Edson Nunes Santana5 - Michel Miguel da Silva"
Observações Eventuais
NADA HOUVE DE ANORMAL
"Ocorrências / ObservaçõesInformo que no final do jogo, após o termino da partida, quando a equipe  de arbitragem se encontrava no centro do campo, o sr. luiz carlossaroli , tecnico da equipe do vitoria(ba), foi ao meu encontro e disse as seguintes palavras : ""voce marcou duas faltas pra eles e no meuentender em dois lances iguais para o vitoria  voce não marcou, não entendi o seu criterio"". informo que no mesmo momento o sr. solivanroberto dalla valle,  preparador fisico do vitoria(ba),  se aproximou de mim gesticulando e dizendo as seguintes palavras: ""voce ta sacaneandoe conseguiu o que voce queria"", e so saiu de perto com a intervenção do tecnico do vitoria.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu36:001TVitória17 - Renato Adriano Jaco de Mo ...11 - Damian Ariel Escudero07:002TFluminense30 - Robert Kenedy Nunes do Na ...19 - Wagner Ferreira dos Santo ...17:002TVitória14 - Joeliton Lima Santos6 - Danilo Vettori Amaro18:002TFluminense38 - Eduardo Antonio Machado T ...16 - Felipe Jorge Loureiro18:002TFluminense8 - Rodrigo Oliveira de Bitte ...3 - Welington Pereira Rodrigu ...24:002TVitória15 - Edson Nunes Santana5 - Michel Miguel da Silva",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
36:00,1T,Vitória,17 - Renato Adriano Jaco de Mo ...,11 - Damian Ariel Escudero
07:00,2T,Fluminense,30 - Robert Kenedy Nunes do Na ...,19 - Wagner Ferreira dos Santo ...
17:00,2T,Vitória,14 - Joeliton Lima Santos,6 - Danilo Vettori Amaro
18:00,2T,Fluminense,38 - Eduardo Antonio Machado T ...,16 - Felipe Jorge Loureiro
18:00,2T,Fluminense,8 - Rodrigo Oliveira de Bitte ...,3 - Welington Pereira Rodrigu ...
24:00,2T,Vitória,15 - Edson Nunes Santana,5 - Michel Miguel da Silva
"Ocorrências / ObservaçõesInformo que no final do jogo, após o termino da partida, quando a equipe  de arbitragem se encontrava no centro do campo, o sr. luiz carlossaroli , tecnico da equipe do vitoria(ba), foi ao meu encontro e disse as seguintes palavras : ""voce marcou duas faltas pra eles e no meuentender em dois lances iguais para o vitoria  voce não marcou, não entendi o seu criterio"". informo que no mesmo momento o sr. solivanroberto dalla valle,  preparador fisico do vitoria(ba),  se aproximou de mim gesticulando e dizendo as seguintes palavras: ""voce ta sacaneandoe conseguiu o que voce queria"", e so saiu de perto com a intervenção do tecnico do vitoria.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu36:001TVitória17 - Renato Adriano Jaco de Mo ...11 - Damian Ariel Escudero07:002TFluminense30 - Robert Kenedy Nunes do Na ...19 - Wagner Ferreira dos Santo ...17:002TVitória14 - Joeliton Lima Santos6 - Danilo Vettori Amaro18:002TFluminense38 - Eduardo Antonio Machado T ...16 - Felipe Jorge Loureiro18:002TFluminense8 - Rodrigo Oliveira de Bitte ...3 - Welington Pereira Rodrigu ...24:002TVitória15 - Edson Nunes Santana5 - Michel Miguel da Silva",,,,
Ocorrências / Observações,,,,
"Informo que no final do jogo, após o termino da partida, quando a equipe  de arbitragem se encontrava no centro do campo, o sr. luiz carlos",,,,
"saroli , tecnico da equipe do vitoria(ba), foi ao meu encontro e disse as seguintes palavras : ""voce marcou duas faltas pra eles e no meu",,,,
"entender em dois lances iguais para o vitoria  voce não marcou, não entendi o seu criterio"". informo que no mesmo momento o sr. solivan",,,,
"roberto dalla valle,  preparador fisico do vitoria(ba),  se aproximou de mim gesticulando e dizendo as seguintes palavras: ""voce ta sacaneando",,,,
"e conseguiu o que voce queria"", e so saiu de perto com a intervenção do tecnico do vitoria.",,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
36:00,1T,Vitória,17 - Renato Adriano Jaco de Mo ...,11 - Damian Ariel Escudero
07:00,2T,Fluminense,30 - Robert Kenedy Nunes do Na ...,19 - Wagner Ferreira dos Santo ...
17:00,2T,Vitória,14 - Joeliton Lima Santos,6 - Danilo Vettori Amaro
18:00,2T,Fluminense,38 - Eduardo Antonio Machado T ...,16 - Felipe Jorge Loureiro
18:00,2T,Fluminense,8 - Rodrigo Oliveira de Bitte ...,3 - Welington Pereira Rodrigu ...
24:00,2T,Vitória,15 - Edson Nunes Santana,5 - Michel Miguel da Silva
"Ocorrências / ObservaçõesInformo que no final do jogo, após o termino da partida, quando a equipe  de arbitragem se encontrava no centro do campo, o sr. luiz carlossaroli , tecnico da equipe do vitoria(ba), foi ao meu encontro e disse as seguintes palavras : ""voce marcou duas faltas pra eles e no meuentender em dois lances iguais para o vitoria  voce não marcou, não entendi o seu criterio"". informo que no mesmo momento o sr. solivanroberto dalla valle,  preparador fisico do vitoria(ba),  se aproximou de mim gesticulando e dizendo as seguintes palavras: ""voce ta sacaneandoe conseguiu o que voce queria"", e so saiu de perto com a intervenção do tecnico do vitoria.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu36:001TVitória17 - Renato Adriano Jaco de Mo ...11 - Damian Ariel Escudero07:002TFluminense30 - Robert Kenedy Nunes do Na ...19 - Wagner Ferreira dos Santo ...17:002TVitória14 - Joeliton Lima Santos6 - Danilo Vettori Amaro18:002TFluminense38 - Eduardo Antonio Machado T ...16 - Felipe Jorge Loureiro18:002TFluminense8 - Rodrigo Oliveira de Bitte ...3 - Welington Pereira Rodrigu ...24:002TVitória15 - Edson Nunes Santana5 - Michel Miguel da Silva"
Ocorrências / Observações
"Informo que no final do jogo, após o termino da partida, quando a equipe  de arbitragem se encontrava no centro do campo, o sr. luiz carlos"
"saroli , tecnico da equipe do vitoria(ba), foi ao meu encontro e disse as seguintes palavras : ""voce marcou duas faltas pra eles e no meu"
"entender em dois lances iguais para o vitoria  voce não marcou, não entendi o seu criterio"". informo que no mesmo momento o sr. solivan"
"roberto dalla valle,  preparador fisico do vitoria(ba),  se aproximou de mim gesticulando e dizendo as seguintes palavras: ""voce ta sacaneando"
