"",,Arbitragem
Arbitro:,Edivaldo Elias da Silva (CBF-1 / PR),
Arbitro Assistente 1:,Emerson Augusto de Carvalho (FIFA / SP),
Arbitro Assistente 2:,Marcelo Carvalho Van Gasse (FIFA / SP),
Quarto Arbitro:,Everton Gomes da Silva (CBF-2 / ),
Arbitro Assist Adic 1:,Rodrigo Batista Raposo (CBF-1 / DF),
Arbitro Assist Adic 2:,Rogerio Jose Bueno (CBF-2 / DF),
Assessor:,Urias C Alves Junior (  / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:23Atraso:,,Não Houve Entrada do mandante: 19:29,Atraso:,,Não Houve
Entrada do visitante:,18:20Atraso:,,Não Houve Entrada do visitante: 19:30,Atraso:,,Não Houve
Início 1o Tempo:,18:30 Atraso:,,Não Houve Início do 2o Tempo: 19:31,Atraso:,,Não Houve
Término do 1o Tempo:,19:16 Acréscimo:,,1 min Término do 2o Tempo: 20:20,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado do 2o Tempo: 0 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Goiás / GO,,,Atlético / MG,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Renan,Renan Brito Soares,T P,155703 1 Victor,Victor Leandro Bagy,T P,156659
2,Vitor,Cicero Vitor dos San ...,T P,156325 2 Marcos,Marcos Luis Rocha Aquino,T P,176390
3,Rodrigo,Rodrigo Baldasso da  ...,T P,137340 4 Rever,Rever Humberto Alves...,T A,167509
4,Ernando,Ernando Rodrigues Lopes,T P,178875 5 Lucas Pierre,Lucas Pierre Santos ...,T A,156034
5,David França,David Franca Oliveir ...,T A,150731 9 Diego Tard ...,Diego Tardelli Martins,T A,150201
6,William,William Matheus da Silva,T P,291317 11 Fernandinho,Luiz Fernando Pereir...,T P,173277
7,Ramon,Ramon Rodrigo de Freitas,T P,152825 17 Bacabal,Guilherme Milhomen G...,T P,171975
8,Dudu Ceare ...,Alexandro Silva de Sousa,T P,139094 20 Richarlyson,Richarlyson Barbosa ...,T P,144603
10,Hugo,Hugo Henrique Assis  ...,T A,138056 27 Luan,Luan Madson Gedeao d...,T P,298595
11,Tarta,Vinicius Silva Soares,T P,176417 28 Josue,Josue Anunciado de O...,T P,131212
18,Walter,Walter Henrique da Silva,T A,179832 44 Emerson,Emerson dos Santos d...,T P,154989
9,Neto Baiano,Euvaldo Jose de Agui ...,R P,160251 6 Junior Cesar,Junior Cesar Eduardo...,R P,141341
12,Harlei,Harlei de Menezes Silva,R A,115259 7 Jo,Joao Alves de Assis ...,R P,162504
13,Valmir,Valmir Lucas de Oliveira,R P,179103 14 Lucas,Lucas Candido Silva,R P,324805
14,Yuri,Yuri Naves Roberto,R P,177357 21 Claudionor,Claudionor Souza de ...,R P,302454
15,Juliano,Juliano Real Pacheco,R P,177094 25 Neto,Sosthenes Jose Santo...,R P,291855
16,Paulo,Paulo Henrique Olive ...,R A,302667 29 Michel,Michel Macedo Rocha ...,R A,179288
17,Vicosa,Luiz Severo Junior,R P,293172 36 Jemerson,Jemerson de Jesus Na...,R P,335312
19,Eduardo,Eduardo Colcenti Antunes,R P,295792 87 Giovanni,Giovanni Aparecido A...,R P,175445
20,Pedro,Pedro Henrique Perei ...,R P,338777 88 Rosinei Ad ...,Rosinei Adolfo,R P,147062
21,Welinton,Welinton Junior Ferr ...,R P,321011,,,
"",,Comissão Técnica,
"",Goiás / GO,,Atlético / MG
Tecnico:,Enderson Alves Moreira - CREF 6236G MG,Tecnico:,Alexi Stival - 362220382
Auxiliar Tecnico:,Luiz Fernando Rosa Flores - 13282344,Auxiliar Tecnico:,Não Tem - 000
Medico:,Mauro Pereira Machado - 5303,Medico:,Marcus Vinicius Santos Lima - 14982
Preparador Fisico:,Robson Luiz Martins Gomes - 9613,Preparador Fisico:,Luiz Carlos Neves - 4305-9 SP
Massagista:,Bruno De Souza Baldo - 6750996,Massagista:,Belmiro De Oliveira - M3294573
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
15:00,2T,Goiás,,21 - Welinton Junior Ferreira  ...,11 - Vinicius Silva Soares
18:00,2T,Atlético,,7 - Joao Alves de Assis Silva ...,17 - Guilherme Milhomen Gusmao ...
23:00,2T,Atlético,,25 - Sosthenes Jose Santos Sal ...,27 - Luan Madson Gedeao de Pai ...
25:00,2T,Goiás,,17 - Luiz Severo Junior,7 - Ramon Rodrigo de Freitas
28:00,2T,Goiás,,14 - Yuri Naves Roberto,18 - Walter Henrique da Silva
35:00,2T,Atlético,,88 - Rosinei Adolfo,5 - Lucas Pierre Santos Olive ...
