"",Arbitragem
Arbitro:,Rodrigo Guarizo Ferreira do Amaral (CBF-2 / SP)
Arbitro Assistente 1:,Alex dos Santos (CBF-2 / SC)
Arbitro Assistente 2:,Henrique Neu Ribeiro (CBF-3 / SC)
Quarto Arbitro:,Ronan Marques da Rosa (CBF-2 / SC)
Assessor:,Eberval Lodetti (ASS / SC)
Delegado Local:,Emerson Lodetti (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:19Atraso:,,Não Houve Entrada do mandante: 21:30,Atraso:,,Não Houve
Entrada do visitante:,20:19Atraso:,,Não Houve Entrada do visitante: 21:30,Atraso:,,Não Houve
Início 1o Tempo:,20:30 Atraso:,,Não Houve Início do 2o Tempo: 21:32,Atraso:,,Não Houve
Término do 1o Tempo:,21:17 Acréscimo:,,2 min Término do 2o Tempo: 22:19,Acréscimo:,,2 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 2 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Criciúma / SC,,,Crb / AL,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Edson,Edson Mardden Alves  ...,T P,296573 1 Julio Cesar,Julio Cesar Martins,T P,132047
2,Maicon,Maicon da Silva Macedo,T P,295087 2 Jonathan,Jonathan Ferreira da...,T P,343392
3,Wanderson,Wanderson Santos Pereira,T P,300394 3 Jussani,Diego Jussani,T P,180751
4,Adalberto,Adalberto Hilario Fe ...,T P,165391 4 Gabriel,Gabriel de Paulo Limeira,T P,141931
5,Barreto,Gustavo Bonatto Barreto,T P,360443 5 Olivio,Olivio Aparecido Costa,T P,178674
6,Marlon,Marlon Rodrigues Xavier,T P,364054 6 Alessandro,Alessandro Silva de ...,T P,182630
7,Roger,Roger Krug Guedes,T P,389307 7 Emaxwell,Emaxwell Souza de Lima,T P,427774
8,Douglas,Douglas Moreira Fagundes,T P,354201 8 Joseilson,Joseilson Batista do...,T P,175130
9,Tiago,Tiago Adan Fonseca,T P,176993 9 Ze Carlos,Jose Carlos Ferreira...,T P,148961
10,Luiz Eduardo,Luiz Eduardo Figueiredo,T P,188494 10 Gerson,Gerson Alencar de Li...,T P,147495
11,Bruno,Bruno Henrique Lopes,T P,310101 11 Wellington ...,Wellington Aleixo do...,T P,172853
12,David,David Rambo Becker,R P,364100 12 Juliano,Juliano Aparecido do...,R P,184393
13,Ezequiel,Ezequiel Jacinto de  ...,R P,302436 13 Gleidson,Gleidson Ricardo Bri...,R P,158260
14,Joilson,Joilson de Jesus Cardoso,R P,326727 14 Glaydson,Glaydson de Almeida ...,R P,163791
15,Ianson,Ianson Acosta Soares,R P,311522 15 Leandro,Leandro de Medeiros ...,R P,166249
16,Cris,Cristiano da Silva Leite,R P,363313 16 Cleberson,Cleberson Jose Pereira,R P,177481
17,Ruan,Ruan Luiz Santos da  ...,R P,417475 17 Canete,Marcelo Canete,R P,388063
18,Wellington,Wellington Rodrigues ...,R P,325913 18 Jonata,Jonata de Oliveira B...,R P,409409
19,Leonardo,Leonardo Kalil Abdala,R P,344838 19 Daniel,Daniel Paulo da Cruz,R P,316173
20,Neto,Edy Bueno de Menezes ...,R P,361724,,,
21,Mauro,Mauro Job Pontes Junior,R P,188941,,,
22,Jefferson,Jefferson Victor Mac ...,R P,404823,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
02:00,1T,3,NR,Wanderson Santos Pereira,,Criciúma/SC
43:00,1T,10,NR,Luiz Eduardo Figueiredo,,Criciúma/SC
+1,2T,9,PN,Jose Carlos Ferreira Filho,,Crb/AL
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Crb/AL,,14 - Glaydson de Almeida Simoe ...,2 - Jonathan Ferreira da Silv ...
45:00,INT,Crb/AL,,16 - Cleberson Jose Pereira,7 - Emaxwell Souza de Lima
15:00,1T,Criciúma/SC,,21 - Mauro Job Pontes Junior,11 - Bruno Henrique Lopes
17:00,2T,Crb/AL,,17 - Marcelo Canete,10 - Gerson Alencar de Lima Ju ...
23:00,2T,Criciúma/SC,,19 - Leonardo Kalil Abdala,9 - Tiago Adan Fonseca
39:00,2T,Criciúma/SC,,13 - Ezequiel Jacinto de Biasi ...,2 - Maicon da Silva Macedo
