"",Arbitragem
Arbitro:,Pablo dos Santos Alves (ESP-2 / PB)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Marcio Eustaquio S Santiago (ESP-1 / MG)
Quarto Arbitro:,Marcio Henrique de Gois (CBF-1 / SP)
Assessor:,Marcio Verri Brandao (ASS / SP)
Delegado Local:,Flaubert Dias Machado (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:50Atraso:,,Não Houve Entrada do mandante: 12:04,Atraso:,,Não Houve
Entrada do visitante:,10:54Atraso:,,4 min Entrada do visitante: 12:06,Atraso:,,Não Houve
Início 1o Tempo:,11:03 Atraso:,,3 min Início do 2o Tempo: 12:07,Atraso:,,Não Houve
Término do 1o Tempo:,11:52 Acréscimo:,,4 min Término do 2o Tempo: 12:58,Acréscimo:,,6 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 3 X 0,,,
"",,,,Relação de Jogadores,,,
"",,Ponte Preta / SP,,,Coritiba / PR,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Marcelo,Marcelo Lomba do Nas ... T,P,157264 84 Junior,Wilson Rodrigues de ...,T P,155508
2,Rodinei,Rodinei Marcelo de A ... T,P,353568 4 Rafael Mar ...,Rafael Marques Pinto,T P,150943
3,Renato,Renato de Araujo Cha ... T,P,180732 5 Alan,Alan Santos da Silva,T P,186142
4,Ferron,Luiz Antonio Linhare ... T,P,170571 8 Lucio Flavio,Lucio Flavio dos Santos,T P,130978
5,Fernando,Fernando Paixao da Silva T,P,172039 15 Leandro,Leandro Paulino da Silva,T P,175588
6,Gilson,Gilson Gomes do Nasc ... T,P,167201 28 Jose,Jose Carlos Ferreira...,T P,378851
7,Felipe,Felipe Azevedo dos S ... T,P,175557 30 Carlinho,Carlos Emiliano Pereira,T P,186140
8,Elton,Elton Junior Melo Ataide T,P,181803 31 Joao Paulo,Joao Paulo da Silva,T P,174223
9,Borges,Humberlito Borges Te ... T,P,159747 52 Kleber,Kleber Giacomace de ...,T P,150176
10,Cristian,Cristian Martins Cabral T,P,127754 89 Thiago,Thiago Galhardo do N...,T P,189822
11,Diego,Diego Santos Gama Camilo T,P,308149 91 Henrique,Henrique Almeida Cai...,T P,178303
12,Matheus,Matheus Francisco Inacio R,P,324710 1 Vanailson,Vanailson Luciano de...,R P,190231
13,Fabio,Fabio Ferreira da Silva R,P,163885 6 Luis,Luis Enrique Caceres...,R P,431054
14,Tiago,Tiago dos Santos Alves R,P,167723 7 Guilherme,Guilherme Ferreira Pinto,R P,307277
15,Jeferson,Jeferson de Araujo d ... R,P,337508 13 Ivan,Ivan Aparecido Martins,R P,317006
16,Adilson,Adilson dos Anjos Ol ... R,P,337261 21 Ceara,Walisson Moreira Far...,R P,298361
17,Marcos,Marcos Vinicius Serrato R,P,355387 26 Ruy,Ruy Franco de Almeid...,R P,178472
18,Alexandro,Alexandro da Silva B ... R,P,172513 48 Ednei,Ednei Barbosa de Souza,R P,293385
19,Diego,Diego Queiroz de Oli ... R,P,295276 66 Henrique,Henrique Gelain Custodio,R P,343787
20,Adriano,Adriano Laaber R,P,133023 77 Guilherme,Guilherme Parede Pin...,R P,411198
21,Clayson,Clayson Henrique da  ... R,P,376734 99 Rafhael,Rafhael Lucas Olivei...,R P,309723
22,Cesar,Cesar Fernando Silva ... R,P,298438,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
04:00,2T,18,NR,Alexandro da Silva Batista,,Ponte Preta/SP
42:00,2T,18,NR,Alexandro da Silva Batista,,Ponte Preta/SP
+3,2T,11,NR,Diego Santos Gama Camilo,,Ponte Preta/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Ponte Preta/SP,18 - Alexandro da Silva Batist ...,9 - Humberlito Borges Teixeir ...
08:00,2T,Coritiba/PR,26 - Ruy Franco de Almeida Jun ...,8 - Lucio Flavio dos Santos
13:00,2T,Coritiba/PR,13 - Ivan Aparecido Martins,15 - Leandro Paulino da Silva
17:00,2T,Ponte Preta/SP,19 - Diego Queiroz de Oliveira ...,7 - Felipe Azevedo dos Santos ...
34:00,2T,Ponte Preta/SP,21 - Clayson Henrique da Silva ...,10 - Cristian Martins Cabral
36:00,2T,Coritiba/PR,99 - Rafhael Lucas Oliveira da ...,5 - Alan Santos da Silva
