"",Arbitragem
Arbitro:,Ricardo Marques Ribeiro (FIFA / MG)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Marcio Eustaquio S Santiago (ESP-1 / MG)
Quarto Arbitro:,Carlos Eduardo Nunes Braga (CBF-2 / RJ)
Delegado  Especial:,Sergio Cristiano Nascimento (ASS / RJ)
TSE:,Nilo Penha (000 / BRA)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:52Atraso:,,Não Houve Entrada do mandante: 17:02,Atraso:,,Não Houve
Entrada do visitante:,15:52Atraso:,,Não Houve Entrada do visitante: 17:03,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:04,Atraso:,,Não Houve
Término do 1o Tempo:,16:49 Acréscimo:,,4 min Término do 2o Tempo: 17:55,Acréscimo:,,6 min
Resultado do 1o Tempo: 0 X 2,,,Resultado Final: 1 X 3,,,
"",,,,Relação de Jogadores,,,
"",,Fluminense / RJ,,,Flamengo / RJ,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
12,Diego,Diego Cavalieri,T P,137990 48 Paulo Victor,Paulo Victor Mileo V...,T P,175411
3,Gum,Welington Pereira Ro ...,T P,167958 2 Pablo Armero,Pablo Estifer Armero,T P,306619
5,Lucas Pierre,Lucas Pierre Santos  ...,T P,156034 4 Samir,Samir Caetano de Sou...,T P,317827
7,Jean,Jean Raphael Vanderl ...,T P,173180 8 Marcio Ara ...,Marcio Rodrigues Araujo,T P,162907
11,Cicero,Cicero Santos,T P,155840 11 Marcio,Marcio Passos de Alb...,T P,310950
17,Osvaldo,Osvaldo Lourenco Filho,T P,177411 14 Wallace,Wallace Reis Silva,T P,166649
19,Michael,Michael Vinicius Sil ...,T P,329015 19 Alan Patrick,Alan Patrick Lourenço,T P,305976
21,Carlos Hen ...,Carlos Henrique dos  ...,T P,150305 20 Hector,Hector Miguel Canteros,T P,507566
25,Wellington,Wellington Nasciment ...,T P,179486 21 Pará,Marcos Rogerio Ricci...,T P,165065
27,Douglas,Douglas Augusto Soar ...,T P,308376 22 Everton,Everton Cardoso Silva,T P,178361
40,Gustavo,Gustavo Henrique Fur ...,T P,313426 27 Kayke,Kayke Moreno de Andr...,T P,177071
1,Klever,Klever Rodrigo Gomes ...,R P,178962 3 Cesar,Cesar Henrique Martins,R P,312663
8,Edson,Edson Felipe da Cruz,R P,291843 7 Marcelo,Marcelo Cirino da Silva,R P,293440
14,Victor,Victor Oliveira,R P,326861 13 Marcelo,Marcelo Augusto Math...,R P,330386
20,Magno,Magno Alves de Araujo,R P,120743 15 Luiz Antonio,Luiz Antonio de Souz...,R P,291540
22,Julio Cesa ...,Julio Cesar Jacobi,R P,169978 17 Gabriel,Gabriel Santana Pinto,R P,335611
30,Gerson,Gerson Santos da Silva,R P,310733 18 Jonas,Jonas Gomes de Sousa,R P,334490
31,Wellington ...,Wellington Pereira d ...,R P,152788 26 Paulinho,Paulo Luiz Beraldo S...,R P,185974
35,Marcos Junio,Marcos Junio Lima do ...,R P,339900 28 Almir,Almir Lopes de Luna,R P,143885
37,Artur,Artur Jesus Vieira,R P,335878 31 Douglas Ba ...,Douglas Baggio de Ol...,R P,363149
38,Higor,Higor Rodrigues Barb ...,R P,296566 32 Ayrton,Ayrton Luiz Ganino,R P,169529
"",,,,35 Hugo,Hugo Gomes dos Santo...,R P,307741
"",,,,37 Cesar,Cesar Bernardo Dutra,R P,307296
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
10:00,1T,11,NR,Marcio Passos de Albuquerque,,Flamengo/RJ
14:00,1T,27,NR,Kayke Moreno de Andrade Rodrigues,,Flamengo/RJ
12:00,2T,7,PN,Jean Raphael Vanderlei Moreira,,Fluminense/RJ
23:00,2T,26,NR,Paulo Luiz Beraldo Santos,,Flamengo/RJ
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Fluminense/RJ,35 - Marcos Junio Lima dos San ...,5 - Lucas Pierre Santos Olive ...
45:00,INT,Flamengo/RJ,26 - Paulo Luiz Beraldo Santos ...,2 - Pablo Estifer Armero
31:00,2T,Flamengo/RJ,3 - Cesar Henrique Martins,14 - Wallace Reis Silva
31:00,2T,Fluminense/RJ,30 - Gerson Santos da Silva,17 - Osvaldo Lourenco Filho
35:00,2T,Fluminense/RJ,31 - Wellington Pereira do Nas ...,19 - Michael Vinicius Silva de ...
40:00,2T,Flamengo/RJ,18 - Jonas Gomes de Sousa,8 - Marcio Rodrigues Araujo
