"",,Arbitragem
Arbitro:,Wilton Pereira Sampaio (FIFA / GO),
Arbitro Assistente 1:,Bruno Raphael Pires (ASP-FIFA / GO),
Arbitro Assistente 2:,Nadine Schramm Camara Bastos (FIFA / SC),
Quarto Arbitro:,Ronan Marques da Rosa (CBF-2 / SC),
Delegado  Especial:,Vayran da Silva Rosa (ASS / SC),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:31,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:31,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:33,Atraso:,,Não Houve
Término do 1o Tempo:,20:18 Acréscimo:,,3 min Término do 2o Tempo: 21:22,Acréscimo:,,4 min
Resultado do 1o Tempo: 2 X 0,,,Resultado Final: 3 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:20,Atraso:,Não Houve Entrada do mandante:,20:31,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:33,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
38,Alex Muralha,Alex Roberto Santana ...,T P,177010,1,Renan,Renan Brito Soares,T P,155703
"",,Comissão Técnica,
"",Figueirense / SC,,Goiás / GO
Médico:,Sergio Eduardo Parucker - 29859530904,Tecnico:,Augusto Pedro De Sousa - 007495
Responsável Clube:,Rafael Rodinei Machado - 5104763927,Auxiliar Tecnico:,Glauber Ramos Da Silva - 003026
Técnico:,Argelico Fucks - 67647227068,Medico:,Dalton Siqueira Filho - 8794
Auxiliar Técnico:,Glebson Robson Barroso De Lira - 88519635415,Preparador Fisico:,Danny Sergio Guissoni - 3199576
Preparador Físico:,Marcos De Seixas Correa - 7390632780,Massagista:,Jose Carlos Da Silva Bury - 1962035
Massagista:,Genivaldo Costa - 34388982920,,
"",,Gols,
Tempo 1T/2T,No Tipo Nome do Jogador,,Equipe
24:00 1T,12 NR Thiago Santos Santana,,Figueirense/SC
34:00 1T,7 NR Clayton da Silveira da Silva,,Figueirense/SC
01:00 2T,10 NR Felipe Menezes Jacomo,,Goiás/GO
35:00 2T,28 NR Paulo Roberto da Silva,,Figueirense/SC
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
03:00,1T,Goiás/GO,,13 - Rafael Foster,2 - Pericles da Silva Nunes
20:00,2T,Goiás/GO,,20 - Wiliam Kozlowski Alves da ...,8 - Ygor Maciel Santiago
20:00,2T,Figueirense/SC,,15 - Jefferson Nogueira Junior ...,8 - Ricardo de Souza Silva
23:00,2T,Figueirense/SC,,27 - Yago Felipe da Costa Roch ...,16 - Rafael Bastos
28:00,2T,Figueirense/SC,,39 - Elias Constantino Pereira ...,12 - Thiago Santos Santana
32:00,2T,Goiás/GO,,17 - Jarlan Pinheiro da Silva,7 - Liniker da Silva Moreira
