"",,Arbitragem
Arbitro:,Anderson Daronco (FIFA / RS),
Arbitro Assistente 1:,Alessandro A Rocha de Matos (FIFA / BA),
Arbitro Assistente 2:,Fabiano da Silva Ramires (ESP-2 / ES),
Quarto Arbitro:,Nielson Nogueira Dias (ESP-2 / PE),
Delegado  Especial:,Nilson de Souza Monção (000 / SP),
Quinto Arbitro:,Dibert Pedrosa Moises (ESP-1 / RJ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:50Atraso:,,Não Houve Entrada do mandante: 23:05,Atraso:,,2 min
Entrada do visitante:,21:50Atraso:,,Não Houve Entrada do visitante: 23:00,Atraso:,,Não Houve
Início 1o Tempo:,22:00 Atraso:,,Não Houve Início do 2o Tempo: 23:05,Atraso:,,2 min
Término do 1o Tempo:,22:48 Acréscimo:,,3 min Término do 2o Tempo: 23:54,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Vasco da Gama / RJ,,,Corinthians / SP,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Martin And ...,Martin Andres Silva  ...,T P,459582 12 Cassio,Cassio Ramos,T P,166276
2,Madson,Madson Ferreira dos  ...,T P,321829 4 Gil,Carlos Gilberto do N...,T P,178854
3,Rodrigo,Rodrigo Baldasso da  ...,T P,137340 5 Ralf,Ralf de Souza Teles,T P,168387
4,Luan,Luan Garcia Teixeira,T P,307406 7 Elias,Elias Mendes Trindade,T P,159607
5,Rodrigo Ol ...,Rodrigo Oliveira de  ...,T P,147224 8 Renato Aug ...,Renato Soares de Oli...,T P,165836
6,Julio Cesar,Julio Cesar Coelho d ...,T P,155605 10 Jadson,Jadson Rodrigues da ...,T P,149233
7,Andrezinho,Andre Luiz Tavares,T P,144360 13 Guilherme,Guilherme Antonio Ar...,T P,339258
8,Sergio Ant ...,Sergio Antonio Borge ...,T P,175242 21 Malcom,Malcom Filipe Silva ...,T P,339275
9,Rafael Silva,Rafael da Silva Souza,T P,311087 28 Felipe,Felipe Augusto de Al...,T P,328813
10,Nene,Anderson Luis de Car ...,T P,150986 33 Edilson,Edilson Mendes Guimares,T P,161745
11,Riascos,Duvier Orlando Riasc ...,T P,521982 99 Vagner Love,Vagner Silva de Souza,T P,153924
12,Jordi,Jordi Martins Almeida,R P,320196 2 Edu Dracena,Eduardo Luis Abonizi...,R P,136752
13,Bruno,Bruno Ferreira dos S ...,R P,355297 3 Yago,Yago Fernando da Silva,R P,317022
14,Rafael Vaz,Rafael Vaz dos Santos,R P,171406 6 Uendel,Uendel Pereira Goncalves,R P,175320
15,Joao Carlo ...,Joao Carlos Pinto Chaves,R P,154342 11 Angel Rodr ...,Angel Rodrigo Romero...,R P,507462
16,Christiano,Christiano Andrey de ...,R P,291543 16 Cristian,Cristian Mark Junio ...,R P,154208
17,Eder,Eder Luis de Oliveira,R P,165075 20 Danilo,Danilo Gabriel de An...,R P,137978
18,Leandrao,Leandro Costa Miranda,R P,144035 23 Fagner,Fagner Conserva Lemos,R P,177050
19,Mateus,Mateus da Silva Vita ...,R P,405246 25 Bruno,Bruno Henrique Corsini,R P,292132
20,Gallo,Bruno Vieira Gallo d ...,R P,175300 26 Rodriguinho,Rodrigo Eduardo Cost...,R P,177885
21,Guinazu,Pablo Horacio Guinazu,R P,188230 27 Walter,Walter Leandro Capel...,R P,177853
22,Jorge Henr ...,Jorge Henrique de Souza,R P,153189 30 Lucca,Lucca Borges de Brito,R P,292592
23,Julio dos  ...,Julio Daniel dos San ...,R P,292789 32 Matheus,Matheus Caldeira Vid...,R P,318648
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
27:00,2T,6,NR,Julio Cesar Coelho de Moraes Junior,,Vasco da Gama/RJ
36:00,2T,99,NR,Vagner Silva de Souza,,Corinthians/SP
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
12:00,2T,Vasco da Gama/RJ,22 - Jorge Henrique de Souza,9 - Rafael da Silva Souza
15:00,2T,Corinthians/SP,26 - Rodrigo Eduardo Costa Mar ...,8 - Renato Soares de Oliveira ...
17:00,2T,Vasco da Gama/RJ,14 - Rafael Vaz dos Santos,5 - Rodrigo Oliveira de Bitte ...
23:00,2T,Vasco da Gama/RJ,17 - Eder Luis de Oliveira,11 - Duvier Orlando Riascos Ba ...
25:00,2T,Corinthians/SP,30 - Lucca Borges de Brito,7 - Elias Mendes Trindade
31:00,2T,Corinthians/SP,25 - Bruno Henrique Corsini,5 - Ralf de Souza Teles
