"",Arbitragem
Arbitro:,Dewson Fernando Freitas da Silva (FIFA / PA)
Arbitro Assistente 1:,Rodrigo F Henrique Correa (FIFA / RJ)
Arbitro Assistente 2:,Celso Luiz da Silva (CBF-1 / MG)
Quarto Arbitro:,Diego Almeida Real (CBF-1 / RS)
Delegado  Especial:,Marco Antônio Martins (ASS / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:20Atraso:,,Não Houve Entrada do mandante: 19:32,Atraso:,,Não Houve
Entrada do visitante:,18:20Atraso:,,Não Houve Entrada do visitante: 19:32,Atraso:,,Não Houve
Início 1o Tempo:,18:30 Atraso:,,Não Houve Início do 2o Tempo: 19:34,Atraso:,,Não Houve
Término do 1o Tempo:,19:19 Acréscimo:,,4 min Término do 2o Tempo: 20:23,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:20,Atraso:,Não Houve Entrada do mandante:,19:32,Atraso:,Não Houve
Início 1o Tempo:,18:30,Atraso:,Não Houve,Início do 2o Tempo:,19:34,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
6,William,William de Asevedo F ...,T P,309438,12,Vladimir,Vladimir Orlando Car...,T P,180622
"",,Comissão Técnica,
"",Internacional / RS,,Santos / SP
Tecnico:,Diego Vicente Aguirre Camblor - 1733849-4,Tecnico:,Marcelo Faria Fernandes - 189016450
Auxiliar Tecnico:,Raul Enrique Carrera Gutierrez  - 2624309-4/UR,Auxiliar Tecnico:,Sergio Bernardino - 45638974
Medico:,Guilherme Velho Caputo - 25786,Medico:,Mauricio Rodrigues Zenaide - 108315
Preparador Fisico:,Jorge Fernando Pinatares Mendez - 3119621-8,Preparador Fisico:,Francisco Carlos Do Nascimento Macedo - 5232 GSP
Massagista:,Paulo Renato Aviz Da Silva  - 1018864916,Massagista:,Jose Augusto Dos Santos - 545076833
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
31:00,2T,29,FT,Wanderson Ferreira de Oliveira,,Internacional/RS
"Ocorrências / ObservaçõesDevo relatar que foi feito 1 minuto de silêncio em homenagem póstuma ao sr. luiz carlos nunes da silva.devo relatar que foi entregue as circulares para os senhores adriano loss (supervisor sc internacional) e o sr. sérgio dimas de oliveira(supervisor santos fc).Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASO NO INICIO E REINICIO DE PARTIDA.ACRÉSCIMOS: ATENDIMENTOS MÉDICOS, SUBSTITUIÇÕES E RETIRADA DE JOGADORESPELA MACA.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTInternacional/RS29 - Wanderson Ferreira de Oli ...16 - Alan Luciano Ruschel13:001TInternacional/RS30 - Muriel Gustavo Becker22 - Alisson Ramses Becker18:002TSantos/SP3 - Wanderson de Jesus Martis ...38 - Daniel Guedes da Silva22:002TSantos/SP40 - Sosthenes Jose Santos Sal ...10 - Gabriel Barbosa Almeida31:002TInternacional/RS11 - Rafael Martiniano de Mira ...7 - Nilmar Honorato da Silva35:002TSantos/SP31 - Marcos Gabriel do Nascime ...11 - Geuvanio Santos Silva"
Ocorrências / Observações
Devo relatar que foi feito 1 minuto de silêncio em homenagem póstuma ao sr. luiz carlos nunes da silva.
devo relatar que foi entregue as circulares para os senhores adriano loss (supervisor sc internacional) e o sr. sérgio dimas de oliveira
(supervisor santos fc).
"Ocorrências / ObservaçõesDevo relatar que foi feito 1 minuto de silêncio em homenagem póstuma ao sr. luiz carlos nunes da silva.devo relatar que foi entregue as circulares para os senhores adriano loss (supervisor sc internacional) e o sr. sérgio dimas de oliveira(supervisor santos fc).Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASO NO INICIO E REINICIO DE PARTIDA.ACRÉSCIMOS: ATENDIMENTOS MÉDICOS, SUBSTITUIÇÕES E RETIRADA DE JOGADORESPELA MACA.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTInternacional/RS29 - Wanderson Ferreira de Oli ...16 - Alan Luciano Ruschel13:001TInternacional/RS30 - Muriel Gustavo Becker22 - Alisson Ramses Becker18:002TSantos/SP3 - Wanderson de Jesus Martis ...38 - Daniel Guedes da Silva22:002TSantos/SP40 - Sosthenes Jose Santos Sal ...10 - Gabriel Barbosa Almeida31:002TInternacional/RS11 - Rafael Martiniano de Mira ...7 - Nilmar Honorato da Silva35:002TSantos/SP31 - Marcos Gabriel do Nascime ...11 - Geuvanio Santos Silva",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Internacional/RS,29 - Wanderson Ferreira de Oli ...,16 - Alan Luciano Ruschel
13:00,1T,Internacional/RS,30 - Muriel Gustavo Becker,22 - Alisson Ramses Becker
18:00,2T,Santos/SP,3 - Wanderson de Jesus Martis ...,38 - Daniel Guedes da Silva
22:00,2T,Santos/SP,40 - Sosthenes Jose Santos Sal ...,10 - Gabriel Barbosa Almeida
31:00,2T,Internacional/RS,11 - Rafael Martiniano de Mira ...,7 - Nilmar Honorato da Silva
35:00,2T,Santos/SP,31 - Marcos Gabriel do Nascime ...,11 - Geuvanio Santos Silva
"Ocorrências / ObservaçõesDevo relatar que foi feito 1 minuto de silêncio em homenagem póstuma ao sr. luiz carlos nunes da silva.devo relatar que foi entregue as circulares para os senhores adriano loss (supervisor sc internacional) e o sr. sérgio dimas de oliveira(supervisor santos fc).Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASO NO INICIO E REINICIO DE PARTIDA.ACRÉSCIMOS: ATENDIMENTOS MÉDICOS, SUBSTITUIÇÕES E RETIRADA DE JOGADORESPELA MACA.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTInternacional/RS29 - Wanderson Ferreira de Oli ...16 - Alan Luciano Ruschel13:001TInternacional/RS30 - Muriel Gustavo Becker22 - Alisson Ramses Becker18:002TSantos/SP3 - Wanderson de Jesus Martis ...38 - Daniel Guedes da Silva22:002TSantos/SP40 - Sosthenes Jose Santos Sal ...10 - Gabriel Barbosa Almeida31:002TInternacional/RS11 - Rafael Martiniano de Mira ...7 - Nilmar Honorato da Silva35:002TSantos/SP31 - Marcos Gabriel do Nascime ...11 - Geuvanio Santos Silva"
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
"NÃO HOUVE ATRASO NO INICIO E REINICIO DE PARTIDA.ACRÉSCIMOS: ATENDIMENTOS MÉDICOS, SUBSTITUIÇÕES E RETIRADA DE JOGADORES"
PELA MACA.
"Ocorrências / ObservaçõesDevo relatar que foi feito 1 minuto de silêncio em homenagem póstuma ao sr. luiz carlos nunes da silva.devo relatar que foi entregue as circulares para os senhores adriano loss (supervisor sc internacional) e o sr. sérgio dimas de oliveira(supervisor santos fc).Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASO NO INICIO E REINICIO DE PARTIDA.ACRÉSCIMOS: ATENDIMENTOS MÉDICOS, SUBSTITUIÇÕES E RETIRADA DE JOGADORESPELA MACA.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTInternacional/RS29 - Wanderson Ferreira de Oli ...16 - Alan Luciano Ruschel13:001TInternacional/RS30 - Muriel Gustavo Becker22 - Alisson Ramses Becker18:002TSantos/SP3 - Wanderson de Jesus Martis ...38 - Daniel Guedes da Silva22:002TSantos/SP40 - Sosthenes Jose Santos Sal ...10 - Gabriel Barbosa Almeida31:002TInternacional/RS11 - Rafael Martiniano de Mira ...7 - Nilmar Honorato da Silva35:002TSantos/SP31 - Marcos Gabriel do Nascime ...11 - Geuvanio Santos Silva",,,,
Ocorrências / Observações,,,,
Devo relatar que foi feito 1 minuto de silêncio em homenagem póstuma ao sr. luiz carlos nunes da silva.,,,,
devo relatar que foi entregue as circulares para os senhores adriano loss (supervisor sc internacional) e o sr. sérgio dimas de oliveira,,,,
(supervisor santos fc).,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
"NÃO HOUVE ATRASO NO INICIO E REINICIO DE PARTIDA.ACRÉSCIMOS: ATENDIMENTOS MÉDICOS, SUBSTITUIÇÕES E RETIRADA DE JOGADORES",,,,
PELA MACA.,,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Internacional/RS,29 - Wanderson Ferreira de Oli ...,16 - Alan Luciano Ruschel
13:00,1T,Internacional/RS,30 - Muriel Gustavo Becker,22 - Alisson Ramses Becker
18:00,2T,Santos/SP,3 - Wanderson de Jesus Martis ...,38 - Daniel Guedes da Silva
22:00,2T,Santos/SP,40 - Sosthenes Jose Santos Sal ...,10 - Gabriel Barbosa Almeida
31:00,2T,Internacional/RS,11 - Rafael Martiniano de Mira ...,7 - Nilmar Honorato da Silva
35:00,2T,Santos/SP,31 - Marcos Gabriel do Nascime ...,11 - Geuvanio Santos Silva
