"",,Arbitragem
Arbitro:,Heber Roberto Lopes (FIFA / SC),
Arbitro Assistente 1:,Bruno Raphael Pires (ASP-FIFA / GO),
Arbitro Assistente 2:,Bruno Cesar Chaves Vieira (CBF-2 / PE),
Quarto Arbitro:,Igor Junio Benevenuto (ASP-FIFA / MG),
Delegado  Especial:,Vayran da Silva Rosa (ASS / SC),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:00,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:02,Atraso:,,Não Houve
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 17:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 3 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:00,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:02,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
38,Alex Muralha,Alex Roberto Santana ...,T P,177010,1,Marcelo,Marcelo Lomba do Nas...,T P,157264
"",,Comissão Técnica,
"",Figueirense / SC,,Ponte Preta / SP
Médico:,Sergio Eduardo Parucker - 29859530904,Técnico:,Augusto Sergio Ferreira  - 10069997870
Técnico:,Argelico Fucks - 67647227068,Auxiliar Técnico:,Alexandre Faganello  - 25940453813
Massagista:,Fabiano Barboza - 82306990972,Médico:,Felipe Camargo Gonçalves De Abreu  - 113407
Auxiliar Técnico:,Glebson Robson Barroso De Lira - 88519635415,Preparador Físico:,Lucas Furlaneto Benchimol - 062805
Preparador Físico:,Norberto De Carvalho Cabral Filho - SC 007499,Massagista:,Rogerio De Mello Silva - 26547809889
Técnico:,Argelico Fucks - 67647227068,,
Auxiliar Técnico:,Glebson Robson Barroso De Lira - 88519635415,Gols,
MédiTceom: po 1T/2STergio NEoduardoT PipaoruckNeor m- 3e0 d83o/ sJcogador,,,Equipe
Mass0a4g:i0s0ta: 1TFabian7o 0BarbozNa R- 823J0o69a9o0 V97it2or Lima Gomes,,,Figueirense/SC
05:00 2T,3 NR Renato de Araujo Chaves Junior,,Ponte Preta/SP
28:00 2T,3 NR Marcos Roberto da Silva Barbosa,,Figueirense/SC
+2 2T,11 NR Luiz Eduardo dos Santos Gonzaga,,Figueirense/SC
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Ponte Preta/SP,16 - Jerfferson de Kassio Wand ...,8 - Josimar Rosado da Silva T ...
06:00,2T,Figueirense/SC,19 - Carlos Alberto Gomes de J ...,70 - Joao Vitor Lima Gomes
15:00,2T,Figueirense/SC,12 - Thiago Santos Santana,16 - Rafael Bastos
22:00,2T,Ponte Preta/SP,19 - Diego Queiroz de Oliveira ...,11 - Cesar Fernando Silva dos  ...
26:00,2T,Figueirense/SC,11 - Luiz Eduardo dos Santos G ...,9 - Marcos Assis de Santana
30:00,2T,Ponte Preta/SP,18 - Marcos da Silva Franca,9 - Humberlito Borges Teixeir ...
