"",,Arbitragem
Arbitro:,Leandro Pedro Vuaden (FIFA / RS),
Arbitro Assistente 1:,Cleriston Clay Barreto Rios (FIFA / SE),
Arbitro Assistente 2:,Elio Nepomuceno de Andrade Junior (CBF-2 / RS),
Quarto Arbitro:,Marcos Andre Gomes da Penha (CBF-1 / ES),
Delegado  Especial:,Nilson de Souza Monção (000 / SP),
Quinto Arbitro:,Luiz Claudio Regazone (ASP-FIFA / RJ),
"",,,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,,
Entrada do mandante:,18:08Atraso:,,8 min,Entrada do mandante: 19:22,Atraso:,,5 min
Entrada do visitante:,17:50Atraso:,,Não Houve,Entrada do visitante: 19:16,Atraso:,,Não Houve
Início 1o Tempo:,18:14 Atraso:,,60 min,Início do 2o Tempo: 19:22,Atraso:,,5 min
Término do 1o Tempo:,19:02 Acréscimo:,,3 min,Término do 2o Tempo: 20:12,Acréscimo:,,5 min
Resultado do 1o Tempo: 1 x 0,,,,Resultado Final: 1 x 0,,,
"",,,,Relação de Jogadores,,,
"",,Vasco da Gama / RJ,,,Santos / SP,,
No,Apelido,Nome Completo T/R P/A,,CBF No Apelido,Nome Completo,T/R P/A,CBF
1,Martin And ...,Martin Andres Silva  ... T,P,459582 1 Vanderlei,Vanderlei Farias da ...,T P,177770
2,Madson,Madson Ferreira dos  ... T,P,321829 2 Werley,Werley Ananias da Silva,T P,172411
3,Rodrigo,Rodrigo Baldasso da  ... T,P,137340 11 Gigio,Geuvanio Santos Silva,T P,311336
4,Rafael Vaz,Rafael Vaz dos Santos T,P,171406 19 Marco,Marco da Silva Ignacio,T P,178424
5,Rodrigo Ol ...,Rodrigo Oliveira de  ... T,P,147224 21 Leandro,Leandro Cordeiro de ...,T P,322398
6,Julio Cesar,Julio Cesar Coelho d ... T,P,155605 23 Chiquinho,Francisco Sousa dos ...,T P,175503
7,Andrezinho,Andre Luiz Tavares T,P,144360 24 Ledesma,Cristian Daniel Ledesma,T P,537951
8,Sergio Ant ...,Sergio Antonio Borge ... T,P,175242 27 Leonardo,Leonardo Cittadini,T P,321574
9,Riascos,Duvier Orlando Riasc ... T,P,521982 38 Daniel,Daniel Guedes da Silva,T P,317780
10,Nene,Anderson Luis de Car ... T,P,150986 39 Nilson,Jose Nilson dos Sant...,T P,303459
11,Jorge Henr ...,Jorge Henrique de Souza T,P,153189 44 Leonardo M ...,Leonardo Jose Aparec...,T P,165264
12,Jordi,Jordi Martins Almeida R,P,320196 3 Wanderson,Wanderson de Jesus M...,R P,445012
13,Bruno,Bruno Ferreira dos S ... R,P,355297 7 Weverson,Weverson Leandro Oli...,R P,343235
14,Jomar,Jomar Herculano Lourenco R,P,307645 16 Fernando,Fernando Medeiros da...,R P,337828
15,Gallo,Bruno Vieira Gallo d ... R,P,175300 17 Rafael,Rafael Vinicius Carv...,R P,183844
16,Christiano,Christiano Andrey de ... R,P,291543 18 Vitor,Vitor Frezarin Bueno,R P,322748
17,Eder,Eder Luis de Oliveira R,P,165075 25 Lucas,Lucas Otavio Veiga Lopes,R P,316765
18,Leandrao,Leandro Costa Miranda R,P,144035 28 Lucas,Lucas Verissimo da Silva,R P,377476
19,Rafael Silva,Rafael da Silva Souza R,P,311087 30 Wesley,Wesley Pionteck Souza,R P,376463
20,Mateus,Mateus da Silva Vita ... R,P,405246 33 Gabriel,Gabriel Bordinhao Ga...,R P,309717
21,Guinazu,Pablo Horacio Guinazu R,P,188230 34 Joao Paulo,Joao Paulo Silva Martins,R P,362877
22,Aislan,Aislan Paulo Lotici Back R,P,180866,,,
23,Julio dos  ...,Julio Daniel dos San ... R,P,292789,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
45:00,1T,10,PN,Anderson Luis de Carvalho,,Vasco da Gama/RJ
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Santos/SP,,18 - Vitor Frezarin Bueno,24 - Cristian Daniel Ledesma
16:00,2T,Santos/SP,,25 - Lucas Otavio Veiga Lopes,27 - Leonardo Cittadini
20:00,2T,Santos/SP,,7 - Weverson Leandro Oliveira ...,19 - Marco da Silva Ignacio
24:00,2T,Vasco da Gama/RJ,,19 - Rafael da Silva Souza,9 - Duvier Orlando Riascos Ba ...
39:00,2T,Vasco da Gama/RJ,,15 - Bruno Vieira Gallo de Fre ...,7 - Andre Luiz Tavares
44:00,2T,Vasco da Gama/RJ,,21 - Pablo Horacio Guinazu,5 - Rodrigo Oliveira de Bitte ...
