"",Arbitragem
Arbitro:,Marcos Andre Gomes da Penha (CBF-1 / ES)
Arbitro Assistente 1:,Carlos Berkenbrock (ESP-1 / SC)
Arbitro Assistente 2:,Leonardo Mendonca (CBF-1 / ES)
Quarto Arbitro:,Leandro Bizzio Marinho (CBF-1 / SP)
Delegado  Especial:,Carlos Donizeti Pianosqui (000 / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:51Atraso:,,Não Houve Entrada do mandante: 11:58,Atraso:,,Não Houve
Entrada do visitante:,10:51Atraso:,,Não Houve Entrada do visitante: 11:58,Atraso:,,Não Houve
Início 1o Tempo:,11:00 Atraso:,,Não Houve Início do 2o Tempo: 12:01,Atraso:,,Não Houve
Término do 1o Tempo:,11:46 Acréscimo:,,1 min Término do 2o Tempo: 12:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 2 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,10:51,Atraso:,Não Houve Entrada do mandante:,11:58,Atraso:,Não Houve
Início 1o Tempo:,11:00,Atraso:,Não Houve,Início do 2o Tempo:,12:01,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
12,Vladimir,Vladimir Orlando Car ...,T P,180622,4,Durval,Severino dos Ramos D...,T P,141516
"",,Comissão Técnica,
"",Santos / SP,,Sport / PE
Tecnico:,Sergio Bernadino - 45638974,Tecnico:,Eduardo Alexandre Baptista - 006265-G/SP
Auxiliar Tecnico:,Sebastiao Martins Oliveira Junior - 18837432,Auxiliar Tecnico:,Pedro Faria Gama - 11894123
Medico:,Ricardo De Serro Azul Nobre - 116120,Medico:,Leonardo Freire Monteiro - 16119
Preparador Fisico:,Francisco Carlos Nascimento Macedo - 5232-G/SP,Preparador Fisico:,Luis Fernando Goulart - 7361-G/SP
Massagista:,Jose Augusto Dos Santos - 545076833,Massagista:,Edson Batista Ferreira - 3097517
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
42:00,1T,7,NR,Robson de Souza,,Santos/SP
05:00,2T,9,NR,Joelinton Cassio Apolinário de Lira,,Sport/PE
24:00,2T,2,NR,Werley Ananias da Silva,,Santos/SP
+2,2T,27,NR,Samuel Xavier Brito,,Sport/PE
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES EFETUADAS PELAS EQUIPES E RETIRADA DE ATLETAS CONTUNDIDOS NO CAMPO DE JOGO, COMAUXÍLIO DA MACA.Observações EventuaisNADA HOUVE DE ANORMALRelatório do AssistenteRELATÓRIO DO QUARTO ARBITRO: INFORMO QUE AOS 18 MINUTOS DO PRIMEIRO TEMPO, PRESENCIEI O TREINADOR DOSANTOS, SR. MARCELO FARIA FERNANDES, RG 189016450, QUE SE ENCONTRA CUMPRINDO SUSPENSÃO, EM UM DOSCAMAROTES LOCALIZADO AO  LADO DO BANCO DE RESERVAS DA EQUIPE DO SANTOS F.C, DANDO INSTRUÇÕES PARA OAUXILIAR TÉCNICO, SR SEBASTIÃO MARTINS OLIVEIRA JUNIOR, RG18937432. IMEDIATAMENTE, ME DIRIGI ATÉ O LOCAL, QUE SEENCONTRA SEPARADO POR UM VIDRO, O QUAL POSSUI UMA ABERTURA DE APROXIMADAMENTE 50 CM, PERMITINDO UMAPERFEITA COMUNICAÇÃO COM O MENCIONADO AUXILIAR TÉCNICO, E INFORMEI AO REFERIDO TREINADOR QUE ELE NÃOPODERIA MAIS FAZER ISSO, SENDO ATENDIDO PRONTAMENTE. ATO CONTÍNUO, O SR MARCELO FARIA FERNANDES MUDOU-SEDE LOCAL E NÃO FOI MAIS VISUALIZADA QUALQUER OUTRA ATITUDE A ESSE RESPEITO.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTSport/PE87 - Diego de Souza Andrade12 - Danilo Fernandes Batista45:00INTSport/PE7 - Jose Elber Pimentel da Si ...10 - Regis Augusto Salmazzo12:002TSantos/SP23 - Francisco Sousa dos Santo ...38 - Daniel Guedes da Silva14:002TSport/PE20 - Mike dos Santos Nenatarvi ...9 - Joelinton Cassio Apolinár ...20:002TSantos/SP10 - Gabriel Barbosa Almeida11 - Geuvanio Santos Silva28:002TSantos/SP17 - Rafael Vinicius Carvalho  ...9 - Ricardo de Oliveira"
Observações Eventuais
NADA HOUVE DE ANORMAL
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES EFETUADAS PELAS EQUIPES E RETIRADA DE ATLETAS CONTUNDIDOS NO CAMPO DE JOGO, COMAUXÍLIO DA MACA.Observações EventuaisNADA HOUVE DE ANORMALRelatório do AssistenteRELATÓRIO DO QUARTO ARBITRO: INFORMO QUE AOS 18 MINUTOS DO PRIMEIRO TEMPO, PRESENCIEI O TREINADOR DOSANTOS, SR. MARCELO FARIA FERNANDES, RG 189016450, QUE SE ENCONTRA CUMPRINDO SUSPENSÃO, EM UM DOSCAMAROTES LOCALIZADO AO  LADO DO BANCO DE RESERVAS DA EQUIPE DO SANTOS F.C, DANDO INSTRUÇÕES PARA OAUXILIAR TÉCNICO, SR SEBASTIÃO MARTINS OLIVEIRA JUNIOR, RG18937432. IMEDIATAMENTE, ME DIRIGI ATÉ O LOCAL, QUE SEENCONTRA SEPARADO POR UM VIDRO, O QUAL POSSUI UMA ABERTURA DE APROXIMADAMENTE 50 CM, PERMITINDO UMAPERFEITA COMUNICAÇÃO COM O MENCIONADO AUXILIAR TÉCNICO, E INFORMEI AO REFERIDO TREINADOR QUE ELE NÃOPODERIA MAIS FAZER ISSO, SENDO ATENDIDO PRONTAMENTE. ATO CONTÍNUO, O SR MARCELO FARIA FERNANDES MUDOU-SEDE LOCAL E NÃO FOI MAIS VISUALIZADA QUALQUER OUTRA ATITUDE A ESSE RESPEITO.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTSport/PE87 - Diego de Souza Andrade12 - Danilo Fernandes Batista45:00INTSport/PE7 - Jose Elber Pimentel da Si ...10 - Regis Augusto Salmazzo12:002TSantos/SP23 - Francisco Sousa dos Santo ...38 - Daniel Guedes da Silva14:002TSport/PE20 - Mike dos Santos Nenatarvi ...9 - Joelinton Cassio Apolinár ...20:002TSantos/SP10 - Gabriel Barbosa Almeida11 - Geuvanio Santos Silva28:002TSantos/SP17 - Rafael Vinicius Carvalho  ...9 - Ricardo de Oliveira",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Sport/PE,87 - Diego de Souza Andrade,12 - Danilo Fernandes Batista
45:00,INT,Sport/PE,7 - Jose Elber Pimentel da Si ...,10 - Regis Augusto Salmazzo
12:00,2T,Santos/SP,23 - Francisco Sousa dos Santo ...,38 - Daniel Guedes da Silva
14:00,2T,Sport/PE,20 - Mike dos Santos Nenatarvi ...,9 - Joelinton Cassio Apolinár ...
20:00,2T,Santos/SP,10 - Gabriel Barbosa Almeida,11 - Geuvanio Santos Silva
28:00,2T,Santos/SP,17 - Rafael Vinicius Carvalho  ...,9 - Ricardo de Oliveira
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES EFETUADAS PELAS EQUIPES E RETIRADA DE ATLETAS CONTUNDIDOS NO CAMPO DE JOGO, COMAUXÍLIO DA MACA.Observações EventuaisNADA HOUVE DE ANORMALRelatório do AssistenteRELATÓRIO DO QUARTO ARBITRO: INFORMO QUE AOS 18 MINUTOS DO PRIMEIRO TEMPO, PRESENCIEI O TREINADOR DOSANTOS, SR. MARCELO FARIA FERNANDES, RG 189016450, QUE SE ENCONTRA CUMPRINDO SUSPENSÃO, EM UM DOSCAMAROTES LOCALIZADO AO  LADO DO BANCO DE RESERVAS DA EQUIPE DO SANTOS F.C, DANDO INSTRUÇÕES PARA OAUXILIAR TÉCNICO, SR SEBASTIÃO MARTINS OLIVEIRA JUNIOR, RG18937432. IMEDIATAMENTE, ME DIRIGI ATÉ O LOCAL, QUE SEENCONTRA SEPARADO POR UM VIDRO, O QUAL POSSUI UMA ABERTURA DE APROXIMADAMENTE 50 CM, PERMITINDO UMAPERFEITA COMUNICAÇÃO COM O MENCIONADO AUXILIAR TÉCNICO, E INFORMEI AO REFERIDO TREINADOR QUE ELE NÃOPODERIA MAIS FAZER ISSO, SENDO ATENDIDO PRONTAMENTE. ATO CONTÍNUO, O SR MARCELO FARIA FERNANDES MUDOU-SEDE LOCAL E NÃO FOI MAIS VISUALIZADA QUALQUER OUTRA ATITUDE A ESSE RESPEITO.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTSport/PE87 - Diego de Souza Andrade12 - Danilo Fernandes Batista45:00INTSport/PE7 - Jose Elber Pimentel da Si ...10 - Regis Augusto Salmazzo12:002TSantos/SP23 - Francisco Sousa dos Santo ...38 - Daniel Guedes da Silva14:002TSport/PE20 - Mike dos Santos Nenatarvi ...9 - Joelinton Cassio Apolinár ...20:002TSantos/SP10 - Gabriel Barbosa Almeida11 - Geuvanio Santos Silva28:002TSantos/SP17 - Rafael Vinicius Carvalho  ...9 - Ricardo de Oliveira",,,,
Ocorrências / Observações,,,,
Nada houve de anormal,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
"ACRÉSCIMOS DEVIDO AS SUBSTITUIÇÕES EFETUADAS PELAS EQUIPES E RETIRADA DE ATLETAS CONTUNDIDOS NO CAMPO DE JOGO, COM",,,,
AUXÍLIO DA MACA.,,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Relatório do Assistente,,,,
"RELATÓRIO DO QUARTO ARBITRO: INFORMO QUE AOS 18 MINUTOS DO PRIMEIRO TEMPO, PRESENCIEI O TREINADOR DO",,,,
"SANTOS, SR. MARCELO FARIA FERNANDES, RG 189016450, QUE SE ENCONTRA CUMPRINDO SUSPENSÃO, EM UM DOS",,,,
"CAMAROTES LOCALIZADO AO  LADO DO BANCO DE RESERVAS DA EQUIPE DO SANTOS F.C, DANDO INSTRUÇÕES PARA O",,,,
"AUXILIAR TÉCNICO, SR SEBASTIÃO MARTINS OLIVEIRA JUNIOR, RG18937432. IMEDIATAMENTE, ME DIRIGI ATÉ O LOCAL, QUE SE",,,,
"ENCONTRA SEPARADO POR UM VIDRO, O QUAL POSSUI UMA ABERTURA DE APROXIMADAMENTE 50 CM, PERMITINDO UMA",,,,
"PERFEITA COMUNICAÇÃO COM O MENCIONADO AUXILIAR TÉCNICO, E INFORMEI AO REFERIDO TREINADOR QUE ELE NÃO",,,,
"PODERIA MAIS FAZER ISSO, SENDO ATENDIDO PRONTAMENTE. ATO CONTÍNUO, O SR MARCELO FARIA FERNANDES MUDOU-SE",,,,
DE LOCAL E NÃO FOI MAIS VISUALIZADA QUALQUER OUTRA ATITUDE A ESSE RESPEITO.,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Sport/PE,87 - Diego de Souza Andrade,12 - Danilo Fernandes Batista
45:00,INT,Sport/PE,7 - Jose Elber Pimentel da Si ...,10 - Regis Augusto Salmazzo
12:00,2T,Santos/SP,23 - Francisco Sousa dos Santo ...,38 - Daniel Guedes da Silva
14:00,2T,Sport/PE,20 - Mike dos Santos Nenatarvi ...,9 - Joelinton Cassio Apolinár ...
20:00,2T,Santos/SP,10 - Gabriel Barbosa Almeida,11 - Geuvanio Santos Silva
28:00,2T,Santos/SP,17 - Rafael Vinicius Carvalho  ...,9 - Ricardo de Oliveira
