"",,Arbitragem
Arbitro:,Heber Roberto Lopes (FIFA / SC),
Arbitro Assistente 1:,Carlos Berkenbrock (ESP-1 / SC),
Arbitro Assistente 2:,Dibert Pedrosa Moises (ESP-1 / RJ),
Quarto Arbitro:,Eduardo Tomaz de Aquino Valadao (CBF-1 / GO),
Assessor:,Cleiber Elias Leite (ASS / GO),
Delegado  Especial:,Antonio Pereira da Silva (ASS / BRA),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:20Atraso:,,Não Houve Entrada do mandante: 19:30,Atraso:,,Não Houve
Entrada do visitante:,18:20Atraso:,,Não Houve Entrada do visitante: 19:29,Atraso:,,Não Houve
Início 1o Tempo:,18:30 Atraso:,,Não Houve Início do 2o Tempo: 19:31,Atraso:,,Não Houve
Término do 1o Tempo:,19:16 Acréscimo:,,01 min Término do 2o Tempo: 20:19,Acréscimo:,,03 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 2 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:20,Atraso:,Não Houve Entrada do mandante:,19:30,Atraso:,Não Houve
Início 1o Tempo:,18:30,Atraso:,Não Houve,Início do 2o Tempo:,19:31,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Renan,Renan Brito Soares,T P,155703,12,Weverton,Weverton Pereira da ...,T P,169050
"",,Comissão Técnica,
"",Goiás / GO,,Atletico / PR
Tecnico:,Helio Cezar Pinto Dos Anjos - 1539005,Tecnico:,Milton Mendes - 1213193
Auxiliar Tecnico:,Guilherme Pinto Dos Anjos - 14289232,Auxiliar Tecnico:,Ednelson Da Conceição Silva - 4404243-6
Medico:,Mauro Pereira Machado - 5303,Medico:,Murilo Marcondes Ribas - 13124
Preparador Fisico:,Danny Sergio Guissoni - 3199576,Preparador Fisico:,Marcio Henriques - 002415
Massagista:,Jeova Francisco Nascimento Bibiano - 1188711,Massagista:,Pedro Henrique Bueno Ribeiro - 6894954-8
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
09:00,2T,9,NR,Bruno Henrique Pinto,,Goiás/GO
35:00,2T,9,NR,Bruno Henrique Pinto,,Goiás/GO
"Ocorrências / ObservaçõesCumpre informar que o sr harley menezes da silva diretor de futebol do esporte clube goiás esteve no vestiário da arbitragem para nossaudar, retirando-se em seguida.informo ainda que não foi possível a confecção da súmula eletrônica no vestiário da arbitragem por falta de conexão com a internet, sendofeita a comunicação de penalidades manualmente em papel.Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASOS, ACRÉSCIMOS EM DECORRÊNCIA DE ATENDIMENTO DE ATLETAS, EXPULSÃO  E SUBSTITUIÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu11:002TAtletico/PR16 - Renato Escobar Baruffi8 - Hernani Azevedo Junior14:002TAtletico/PR19 - Edigar Junio Teixeira Lim ...9 - Douglas Coutinho Gomes de ...18:002TGoiás/GO16 - Wiliam Kozlowski Alves da ...7 - Pericles da Silva Nunes22:002TAtletico/PR21 - Maycon Vinicius Ferreira  ...10 - Felipe de Oliveira Silva34:002TGoiás/GO15 - Juliano Real Pacheco8 - Patrick Bezerra do Nascim ...36:002TGoiás/GO14 - Frederico Burgel Xavier6 - Rafael Foster",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
11:00,2T,Atletico/PR,16 - Renato Escobar Baruffi,8 - Hernani Azevedo Junior
14:00,2T,Atletico/PR,19 - Edigar Junio Teixeira Lim ...,9 - Douglas Coutinho Gomes de ...
18:00,2T,Goiás/GO,16 - Wiliam Kozlowski Alves da ...,7 - Pericles da Silva Nunes
22:00,2T,Atletico/PR,21 - Maycon Vinicius Ferreira  ...,10 - Felipe de Oliveira Silva
34:00,2T,Goiás/GO,15 - Juliano Real Pacheco,8 - Patrick Bezerra do Nascim ...
36:00,2T,Goiás/GO,14 - Frederico Burgel Xavier,6 - Rafael Foster
"Ocorrências / ObservaçõesCumpre informar que o sr harley menezes da silva diretor de futebol do esporte clube goiás esteve no vestiário da arbitragem para nossaudar, retirando-se em seguida.informo ainda que não foi possível a confecção da súmula eletrônica no vestiário da arbitragem por falta de conexão com a internet, sendofeita a comunicação de penalidades manualmente em papel.Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASOS, ACRÉSCIMOS EM DECORRÊNCIA DE ATENDIMENTO DE ATLETAS, EXPULSÃO  E SUBSTITUIÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu11:002TAtletico/PR16 - Renato Escobar Baruffi8 - Hernani Azevedo Junior14:002TAtletico/PR19 - Edigar Junio Teixeira Lim ...9 - Douglas Coutinho Gomes de ...18:002TGoiás/GO16 - Wiliam Kozlowski Alves da ...7 - Pericles da Silva Nunes22:002TAtletico/PR21 - Maycon Vinicius Ferreira  ...10 - Felipe de Oliveira Silva34:002TGoiás/GO15 - Juliano Real Pacheco8 - Patrick Bezerra do Nascim ...36:002TGoiás/GO14 - Frederico Burgel Xavier6 - Rafael Foster"
Ocorrências / Observações
Cumpre informar que o sr harley menezes da silva diretor de futebol do esporte clube goiás esteve no vestiário da arbitragem para nos
"saudar, retirando-se em seguida."
"informo ainda que não foi possível a confecção da súmula eletrônica no vestiário da arbitragem por falta de conexão com a internet, sendo"
feita a comunicação de penalidades manualmente em papel.
"Ocorrências / ObservaçõesCumpre informar que o sr harley menezes da silva diretor de futebol do esporte clube goiás esteve no vestiário da arbitragem para nossaudar, retirando-se em seguida.informo ainda que não foi possível a confecção da súmula eletrônica no vestiário da arbitragem por falta de conexão com a internet, sendofeita a comunicação de penalidades manualmente em papel.Motivo de atraso no início e/ou reinício, e de acréscimos:NÃO HOUVE ATRASOS, ACRÉSCIMOS EM DECORRÊNCIA DE ATENDIMENTO DE ATLETAS, EXPULSÃO  E SUBSTITUIÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu11:002TAtletico/PR16 - Renato Escobar Baruffi8 - Hernani Azevedo Junior14:002TAtletico/PR19 - Edigar Junio Teixeira Lim ...9 - Douglas Coutinho Gomes de ...18:002TGoiás/GO16 - Wiliam Kozlowski Alves da ...7 - Pericles da Silva Nunes22:002TAtletico/PR21 - Maycon Vinicius Ferreira  ...10 - Felipe de Oliveira Silva34:002TGoiás/GO15 - Juliano Real Pacheco8 - Patrick Bezerra do Nascim ...36:002TGoiás/GO14 - Frederico Burgel Xavier6 - Rafael Foster"
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
"NÃO HOUVE ATRASOS, ACRÉSCIMOS EM DECORRÊNCIA DE ATENDIMENTO DE ATLETAS, EXPULSÃO  E SUBSTITUIÇÕES."
