Campeonato:,Campeonato Brasileiro - Série C/2021,,Rodada:,5
Jogo:,Ypiranga / RS X Figueirense / SC,,,
Data:,28/06/2021 Horário: 20:00 Estádio:,Colosso da Lagoa / Erechim,,
"",,Arbitragem
Arbitro:,Grazianni Maciel Rocha (AB / RJ),
Arbitro Assistente 1:,Daniel de Oliveira Alves Pereira (CD / RJ),
Arbitro Assistente 2:,Rafael Gomes Rosa (CD / RJ),
Quarto Arbitro:,Anderson da Silveira Farias (CD / RS),
Delegado Local:,Neuro Dassi (CBF / RS),
Analista de Campo:,Júlio César Rodrigues dos Santos (CBF / RS),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:50Atraso:,,Não Houve Entrada do mandante: 20:59,,Atraso:,Não Houve
Entrada do visitante:,19:50Atraso:,,Não Houve Entrada do visitante: 20:59,,Atraso:,Não Houve
Início 1o Tempo:,20:00Atraso:,,Não Houve Início do 2o Tempo: 21:01,,Atraso:,Não Houve
Término do 1o Tempo:,20:46Acréscimo:,,1 min Término do 2o Tempo: 21:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Ypiranga / RS,,,,Figueirense / SC,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Andre,Deivity Andre Cherut ...,T(g),P,345033 1 Rodolfo Pe ...,Rodolfo Pereira de Castro,T(g),P,345951
2,Muriel,Muriel Leite Magalhaes,T,P,188557 2 Andre Krobel,Andre Diego Krobel,T,P,338920
3,Douglas,Douglas Matheus do N ...,T,P,347212 3 Rayne,Rayne Pinto de Assis,T,P,423208
4,Leonardo,Leonardo Medeiros da ...,T,P,182887 4 Lucas,Lucas Gabriel dos Sa ...,T,P,306365
5,Mikael,Mikael Guterres Michel,T,P,348165 5 Dener,Dener Gonçalves Pinheiro,T,P,380325
6,Jonathan L ...,Jonathan Lisboa Schmidt,T,P,360683 6 Renan,Renan Luis Neves dos ...,T,P,333459
7,Silvano,Silvano Silveira Iri ...,T,P,435558 7 Diego,Diego Barbosa Tavares,T,P,331248
8,Clayton,Clayton Ely Oriani Junior,T,P,292965 8 Khevin,Khevin Rodrigo Fraga,T,P,358664
9,Diego,Diego de Souza Quirino,T,P,311813 9 Bruno,Bruno Pereira de Alb ...,T,P,406706
10,Sodre,Diogo Henrique Sodre,T,P,303487 10 Oberdan,Oberdan Alionco de Lima,T,P,448297
11,Acrizio,Acrizio Militao de Castro,T,P,293090 11 Andrew,Andrew Lucas Balbino ...,T,P,310804
12,Paulo Henr ...,Paulo Henrique Gianezini,R(g),P,308021 12 Emerson Ju ...,Emerson Fabiano Kerb ...,R(g),P,512641
14,Luis Eduardo,Luis Eduardo Gomes Pinto,R,P,170277 14 Italo,Italo Fernando Assis ...,R,P,512658
15,Robson,Robson Luiz Lopes,R,P,344972 16 Denner,Denner Paulino Barbosa,R,P,318674
16,Diego,Diego Porfirio da Silva,R,P,543707 17 Luiz,Luiz Carlos Paulino  ...,R,P,588999
17,Fidelis,Danilo Fidelis dos Santos,R,P,180904 18 Roberto,Roberto Cesar Zardin ...,R,P,159419
18,Erick,Erick Samuel Correa  ...,R,P,349759 20 Breno,Breno de Almeida Mel ...,R,P,587829
19,Christopher,Christopher Henrique ...,R,P,388087 21 Pedro Mara ...,Pedro Henryque Perei ...,R,P,511412
20,Luiz Felipe,Luiz Felipe Machado  ...,R,P,385391,,,,
21,Léo Santos,Leonardo Araujo dos  ...,R,P,382344,,,,
23,Dja Van,Djavan de Lima Araujo,R,P,292521,,,,
25,Luis Soares,Anildson Luis da Sil ...,R,P,371590,,,,
77,Revson,Revson Cordeiro dos  ...,R,P,174081,,,,
"",,Comissão Técnica,
"",Ypiranga / RS,,Figueirense / SC
Técnico:,Dilceu Rocha Junior,Técnico:,Jorge Luis Da Silva
Assistente Técnico:,Elton Teofilo Viana,Assistente Técnico:,Wellington Santos De Oliveira
Médico:,Andre Rigo,Médico:,Rodrigo Otavio Da Costa Baldasso
Treinador De Goleiros:,Joao Fernando Correia Borges,Treinador De Goleiros:,Alexandre Narbal De Souza
Preparador Físico:,Alexandre Andreis,Preparador Físico:,Alexandro Jakson Vieira Santana
Massagista:,Marcus Giovani Dos Santos Bissoli,Massagista:,Marco Paulo Antunes
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
12:00,2T,Ypiranga/RS,,18 - Erick Samuel Correa Farias,7 - Silvano Silveira Irigaray de...
21:00,2T,Ypiranga/RS,,77 - Revson Cordeiro dos Santos,8 - Clayton Ely Oriani Junior
21:00,2T,Ypiranga/RS,,21 - Leonardo Araujo dos Santos,11 - Acrizio Militao de Castro
21:00,2T,Ypiranga/RS,,20 - Luiz Felipe Machado de Souza,10 - Diogo Henrique Sodre
25:00,2T,Figueirense/SC,,18 - Roberto Cesar Zardin Rodrigues,11 - Andrew Lucas Balbino Drummond
35:00,2T,Figueirense/SC,,16 - Denner Paulino Barbosa,7 - Diego Barbosa Tavares
