"",,Arbitragem
Arbitro:,Jefferson Schmidt (CBF-2 / SC),
Arbitro Assistente 1:,Eder Alexandre (CBF-2 / ),
Arbitro Assistente 2:,Alex dos Santos (CBF-2 / ),
Quarto Arbitro:,Marcio C Brum Coruja (CBF-2 / RS),
Assessor:,Leonel Antonio Pandolfo (ASS / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:54Atraso:,,Não Houve Entrada do visitante: 17:00,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:03,Atraso:,,Não Houve
Término do 1o Tempo:,16:48 Acréscimo:,,03 min Término do 2o Tempo: 17:51,Acréscimo:,,03 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 2 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:00,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:03,Atraso:,Não Houve
"",Relação de Jogadores,,
Ser Caxias / RS,São Caetano / SP,,
Horário de Entrega da Relação de Jogadores: 15:00,Horário de Entrega da Relação de Jogadores: 15:05,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Douglas Douglas Alan Schuck  ... T P,182717 1 Luiz Silva ... Luiz Silva Filho,T P,155426
2 Bebeto Roberto de Jesus Machado T P,303972 2 Angelo Tony Angelo de Jesus...,T P,296138
3 Tiago Tiago Pagnussat T P,188260 3 Cleiton Cleiton Sulzbacher d...,T P,131823
4 Leonardo Leonardo Korte T P,317900 4 Eli Sabia Eli Sabia Filho,T P,177432
5 Fredson Fredson Santos dos S ... T P,176526 5 Ramalho Jose Ramalho Carvalh...,T P,143924
6 Alisson Alisson Kelvin Schmitt T P,314157 6 Renato Peixe Renato da Cunha Pereira,T P,134389
7 Alisson Alisson Guirra Reis  ... T P,172132 7 Esley Esley Leite do Nasci...,T P,139359
8 Wallacer Wallacer de Andrade  ... T P,160596 8 Caca Lucas de Deus Santos,T P,137538
9 Mailson Mailson Francisco de ... T P,293092 9 Giancarlo Giancarlo Lopes Rodr...,T P,322810
10 Julio Julio Cesar Madureir ... T P,142048 10 Tarciso Ro ... Tarciso Rogerio Pereira,T P,144227
11 Bruno Bruno Anderson da Si ... T P,308027 11 Daniel Daniel Tiago Duarte,T P,185705
12 Anderson Anderson Paulo Gavineski R P,348136 12 Rafael Rafael de Carvalho S...,R P,177436
13 Leonardo Leonardo Moreira de  ... R P,171970 13 Sandoval Sandoval Araujo Lima,R P,183096
14 Edmilson Edmilson Andre Ricardo R P,153476 14 Rafinha Rafael Alves Lomas,R P,152779
15 Dieyson Dieyson Anjos da Silva R P,370703 15 Rodrigo Rodrigo Thiesen,R P,175676
16 Lenilson Lenilson Porto Peixoto R P,166312 16 Kleber Kleber do Amaral Ribeiro,R P,184508
17 Marcelo Marcelo Carvalho de  ... R P,299787 17 Robson Robson dos Santos Fe...,R P,302768
18 Thiago Thiago Santos Santana R P,311033 18 Cassio Var ... Cassio Vargas Barbosa,R P,150817
19 Leo Carlos Leonardo Gonc ... R P,303714,,
20 Marcilei Marcilei da Silva Elias R P,306568,,
21 Valdeir Valdeir Chaves de Ol ... R P,296817,,
"",,Comissão Técnica,
"",Ser Caxias / RS,,São Caetano / SP
Tecnico:,Gilberto Cirilo Campos - 3026834758,Tecnico:,Vilson Tadei - 64453200
Auxiliar Tecnico:,Darley Costa Pires - 1157496 G,Auxiliar Tecnico:,Mayco Tadei - 286391752
Medico:,Aloir Neri De Oliveira - 9723,Medico:,Paulo Forte - 75130
Preparador Fisico:,Rafael Santos Dias - 12698,Preparador Fisico:,Alexandre De Souza - 010000 G
Massagista:,Cristiano Pereira Dos Santos - 1076204741,Massagista:,Antonio De Lima - 18628923
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
11:00,2T,5,NR,Fredson Santos dos Santos,,Ser Caxias/RS
44:00,2T,18,NR,Thiago Santos Santana,,Ser Caxias/RS
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
20:00,2T,São Caetano/SP,17 - Robson dos Santos Fernand ...,9 - Giancarlo Lopes Rodrigues ...
24:00,2T,Ser Caxias/RS,18 - Thiago Santos Santana,10 - Julio Cesar Madureira Arr ...
30:00,2T,São Caetano/SP,18 - Cassio Vargas Barbosa,10 - Tarciso Rogerio Pereira
37:00,2T,Ser Caxias/RS,14 - Edmilson Andre Ricardo,11 - Bruno Anderson da Silva S ...
43:00,2T,Ser Caxias/RS,16 - Lenilson Porto Peixoto,9 - Mailson Francisco de Fari ...
