"",,Arbitragem
Arbitro:,Rafael Traci (CBF-2 / PR),
Arbitro Assistente 1:,Diogo Morais (CBF-2 / PR),
Arbitro Assistente 2:,Sidmar dos Santos Meurer (CBF-2 / PR),
Quarto Arbitro:,Jose Claudio Rocha Filho (CBF-2 / SP),
Assessor:,Carlos Donizeti Pianosqui (ASS / SP),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:49Atraso:,,Não Houve Entrada do mandante: 16:59,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:03,Atraso:,,2 min
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:03,Atraso:,,2 min
Término do 1o Tempo:,16:46 Acréscimo:,,1 min Término do 2o Tempo: 17:51,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:49,Atraso:,Não Houve Entrada do mandante:,16:59,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:03,Atraso:,2 min
"",Relação de Jogadores,,
São Caetano / SP,Tupi / MG,,
Horário de Entrega da Relação de Jogadores: 14:50,Horário de Entrega da Relação de Jogadores: 14:55,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Saulo Saulo Squarsone Rodr ... T P,169020 1 Rodrigo Rodrigo Viana Conceicao,T P,298952
2 Angelo Tony Angelo de Jesus ... T P,296138 2 Marcelo Marcelo Luiz de Alme...,T P,152660
3 Sandoval Sandoval Araujo Lima T P,183096 3 Wesley Wesley Ladeira Matos,T P,306551
4 Joao Paulo Joao Paulo Goncalves ... T P,161639 4 Toledo Raphael Toledo Mauricio,T P,187548
5 Rodrigo Rodrigo Thiesen T P,175676 5 Genalvo Si ... Genalvo Silva de Oli...,T P,151497
6 Renato Peixe Renato da Cunha Pereira T P,134389 6 Fabricio Fabricio Rodrigues S...,T P,136053
7 Esley Esley Leite do Nasci ... T P,139359 7 Henrique Henrique Loureiro do...,T P,167360
8 Ramalho Jose Ramalho Carvalh ... T P,143924 8 Gustavo Gustavo Moura,T P,159638
9 Laecio Laecio Lopes de Aquino T P,145301 9 Warley Warley Nascimento de...,T P,306081
10 Helton Helton Luiz da Silva T P,165698 10 Ewerton Ewerton Leandro Diniz,T P,137759
11 Robson Robson Carlos Duarte T P,296374 11 Chico Francisco Hyun Sol Kim,T P,326622
12 Thiago Pas ... Thiago Passos Santos R P,161139 12 Goncalves Francisco Tiago Gonc...,R P,170148
13 Cleiton Cleiton Sulzbacher d ... R P,131823 13 Helder Helder Gomes Maciel,R P,294095
14 Nilton Nilton Soares Rodriges R P,329055 14 Bruno Bruno Barros Di Pietro,R P,145545
15 Fabio Baiano Fabio Henrique da Silva R P,184609 15 Felipe Felipe da Silva Alves,R P,373420
16 Oliveira Leandro Aparecido Pa ... R P,176874 16 Diego Diego Sebastiao Soar...,R P,295602
17 Caca Lucas de Deus Santos R P,137538 17 Rogerio Rogerio Alves Nunes,R P,167243
18 Paulo Paulo Vinicius Ferre ... R P,360127 18 Elder Elder Santana Conceição,R P,353400
19 Cassio Var ... Cassio Vargas Barbosa R P,150817,,
20 Araujo Wendell Nogueira de  ... R P,188456,,
"",,Comissão Técnica,
"",São Caetano / SP,,Tupi / MG
Tecnico:,Paulo Roberto Dos Santos - 2653114,Tecnico:,Leonardo Rodrigues Conde - MG 10289436
Auxiliar Tecnico:,Spencer Carlos Tamião - 216738301,Auxiliar Tecnico:,Ludyo Magno Santos - MG 11282570
Medico:,Paulo Donizete Forte - 75130,Medico:,Paulo Donizetti Forte - 75130
Preparador Fisico:,Newton Martins De Carvalho - 3721 GSP,Preparador Fisico:,Luiz Augusto Alvim Alves - 15388 GSP
Massagista:,Antonio Flavio De Lima - 18628923,Massagista:,Creso Heleno Cordeiro - 49332721-7
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
02:00,2T,11,NR,Robson Carlos Duarte,,São Caetano/SP
17:00,2T,2,NR,Marcelo Luiz de Almeida Carmo,,Tupi/MG
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+1:00,2T,Tupi/MG,,17 - Rogerio Alves Nunes,11 - Francisco Hyun Sol Kim
09:00,2T,Tupi/MG,,16 - Diego Sebastiao Soares Ba ...,10 - Ewerton Leandro Diniz
25:00,2T,São Caetano/SP,,17 - Lucas de Deus Santos,8 - Jose Ramalho Carvalho de  ...
25:00,2T,São Caetano/SP,,16 - Leandro Aparecido Padilha ...,10 - Helton Luiz da Silva
30:00,2T,São Caetano/SP,,19 - Cassio Vargas Barbosa,9 - Laecio Lopes de Aquino
34:00,2T,Tupi/MG,,18 - Elder Santana Conceição,9 - Warley Nascimento de Oliv ...
