"",,Arbitragem
Arbitro:,Antonio Santos Nunes (CBF-2 / PI),
Arbitro Assistente 1:,Rogério de Oliveira Braga (CBF-2 / PI),
Arbitro Assistente 2:,Thyago Costa Leitao (CBF-1 / PI),
Quarto Arbitro:,José Reinaldo Figueiredo da Silva Filho (CBF-2 / ),
Assessor:,Alton Olimpio da Silva (ASS / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 19:58,Atraso:,,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 19:59,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:00,Atraso:,,Não Houve
Término do 1o Tempo:,19:45 Acréscimo:,,Não Houve Término do 2o Tempo: 20:48,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:50,Atraso:,Não Houve Entrada do mandante:,19:58,Atraso:,Não Houve
Início 1o Tempo:,19:00,Atraso:,Não Houve,Início do 2o Tempo:,20:00,Atraso:,Não Houve
"",Relação de Jogadores,,
A.s.a. / AL,Cuiabá / MT,,
Horário de Entrega da Relação de Jogadores: 18:00,Horário de Entrega da Relação de Jogadores: 18:00,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Pedro Pedro Henrique Carva ... T P,163510 1 Willian Al ... Willian Alves Kempinski,T P,146321
2 Leandro Leandro Eleoterio de ... T P,169489 2 Eder Eder Sciola Santana,T P,175135
3 Amarildo Amarildo de Assis Na ... T P,167686 3 Diego Diego Santos de Macedo,T P,181394
4 André Bezerra Nunes T,351833 4 Mirita Osmair Cintra de Pau...,T P,159388
6 Thallyson Thallyson Augusto Ta ... T P,305917 5 Bogé Natanael Pedro Arcanjo,T P,160003
8 Jean Jean Ferreira de Souza T P,398098 6 Gilton Gilton Ribeiro,T P,182751
10 Alex Alex Henrique Jose T P,181845 7 Bosco Wanderson Anunciaçao...,T P,348182
11 Wanderson Wanderson de Macedo  ... T P,361147 8 Diego Torres Diego Torres de Almeida,T P,172686
19 Didira Cicero dos Santos T P,184798 9 Mombinha Elionar Nascimento R...,T P,167698
21 Jorge Jorge Nascimento Capela T P,369596 10 Gilsinho Gilson Adriano de Ol...,T P,147312
22 Lucas Lucas Rodrigues Martins T P,155034 11 Cleverson Cleverson Rosario do...,T P,161383
5 Diego Diego Vilela Menezes ... R P,169897 12 Rafael Gatti Rafael Saverio Gatti,R P,162696
7 Rafael Gava Rafael Gustavo Meneg ... R P,313001 13 Luis Eduardo Luis Eduardo Gomes Pinto,R P,170277
12 Marcos Marcos Vinicius Frag ... R P,172262 14 Italiano Everton Cezar Baliello,R P,159773
13 Baianinho Tiago Frutuoso da Silva R P,189814 15 Alan Alan Alexandrino de ...,R P,186944
14 Cristiano Cristiano Freitas Fe ... R P,178884 16 Ruan Ruan Carlos da Silva,R P,180923
15 Rogerio Rogerio dos Santos C ... R P,163241 17 Aldair Aldair da Silva,R P,298290
16 Cal Jose Carlos de Magal ... R P,173362 18 Caio Caio Henrique Martins,R P,169771
17 Bruno Bruno Carvalho Guimaraes R P,292174,,
18 Rafael Ram ... Rafael Ramazotti de  ... R P,175921,,
"",,Comissão Técnica,
"",A.s.a. / AL,,Cuiabá / MT
Tecnico:,Roberto De Almeida - 007295G,Tecnico:,Luciano Williames Dias - 5029924627/RS
Auxiliar Tecnico:,Marcelo Koslowsky - 6445G,Auxiliar Tecnico:,Marcos Antonio Ribeiro  - 2081567352/RS
Medico:,Celso Marcos - 4536/AL,Medico:,José Antonio Silveira Filho - 3341/MT
Preparador Fisico:,Rodrigo Saar Silva - 82538/SP,Preparador Fisico:,Mauricio Xavier Mandracio - 016153G/RS
Massagista:,Adalberto De Oliveira Silva - 831782,Massagista:,Agnaldo Lira De Freitas - 269415787/MT
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
07:00,2T,19,NR,Cicero dos Santos,,A.s.a./AL
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,A.s.a./AL,,17 - Bruno Carvalho Guimaraes,10 - Alex Henrique Jose
25:00,2T,Cuiabá/MT,,17 - Aldair da Silva,7 - Wanderson Anunciaçao de M ...
34:00,2T,Cuiabá/MT,,18 - Caio Henrique Martins,9 - Elionar Nascimento Ribeir ...
37:00,2T,A.s.a./AL,,14 - Cristiano Freitas Ferreir ...,17 - Bruno Carvalho Guimaraes
38:00,2T,Cuiabá/MT,,15 - Alan Alexandrino de Sousa ...,11 - Cleverson Rosario dos San ...
45:00,2T,A.s.a./AL,,7 - Rafael Gustavo Meneghel G ...,11 - Wanderson de Macedo Costa ...
