"",,Arbitragem
Arbitro:,Celio Amorim (ESP-2 / SC),
Arbitro Assistente 1:,Eder Alexandre (CBF-2 / ),
Arbitro Assistente 2:,Thiaggo Americano Labes (CBF-2 / ),
Quarto Arbitro:,Roger Goulart (CBF-1 / RS),
Assessor:,Jose Mocellin (ASS / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:59,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:01,Atraso:,,Não Houve
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 17:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,17:00,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:01,Atraso:,Não Houve
"",Relação de Jogadores,,
Ser Caxias / RS,Mogi Mirim / SP,,
Horário de Entrega da Relação de Jogadores: 15:49,Horário de Entrega da Relação de Jogadores: 15:53,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Douglas Douglas Alan Schuck  ... T P,182717 1 Mauro Mauro Jose Mestriner,T P,132950
2 Leo Carlos Leonardo Gonc ... T P,303714 2 Valdir Jose Valdir Firmo de...,T P,174793
3 Tiago Tiago Pagnussat T P,188260 3 Fabio Fabio Pizarro Sanches,T P,186135
4 Leonardo Leonardo Moreira de  ... T P,171970 4 Henrique Henrique Biazzuto Lira,T P,308084
5 Fredson Fredson Santos dos S ... T P,176526 5 Magal Sidnei da Silva,T P,146581
6 Alisson Alisson Kelvin Schmitt T P,314157 6 Leonardo Leonardo de Jesus Ge...,T P,162332
7 Alisson Alisson Guirra Reis  ... T P,172132 7 Wagner Silva Wagner da Silva,T P,179780
8 Wallacer Wallacer de Andrade  ... T P,160596 8 Victor Hug ... Victor Hugo Machado ...,T P,343672
9 Mailson Mailson Francisco de ... T P,293092 9 Vitor Vitor Xavier de Camp...,T P,326491
10 Julio Julio Cesar Madureir ... T P,142048 10 Everton Everton Heleno dos S...,T P,293506
11 Bruno Bruno Anderson da Si ... T P,308027 11 Marlon Marlon Luiz Lopes,T P,351619
12 Anderson Anderson Paulo Gavineski R P,348136 12 Andre Luiz Andre Luiz Dias de Souza,R P,407891
13 Dieyson Dieyson Anjos da Silva R P,370703 13 Vinicius Vinicius Pereira Bor...,R P,318000
14 Edmilson Edmilson Andre Ricardo R P,153476 14 Leandro Leandro Santos Ferreira,R P,409190
15 Rafael Rafael Bruno Cajueir ... R P,321847 15 Thomas And ... Thomas Anderson Cava...,R P,187464
16 Lenilson Lenilson Porto Peixoto R P,166312 16 Jo Joarlem Batista Santos,R P,402803
17 Henrique Henrique Monforte Mi ... R P,176827 17 Nando Luis Fernando Batista,R P,177626
18 Lucas Lucas Vinicius Gonca ... R P,304035 18 Rivaldo Rivaldo Vitor Borba ...,R P,112015
19 Marcilei Marcilei da Silva Elias R P,306568,,
20 Valdeir Valdeir Chaves de Ol ... R P,296817,,
"",,Comissão Técnica,
"",Ser Caxias / RS,,Mogi Mirim / SP
Tecnico:,Gilberto Cirilo De Campos - 3026834758 SSP,Tecnico:,Marcio De Azevedo - 1544558GO
Auxiliar Tecnico:,Darley Costa Pires - 1157496 SSPRS,Auxiliar Tecnico:,Edson Luiz Da Silva - 4760346PE
Medico:,Aloir Neri De Oliveira - CRM 9723,Medico:,Alexandre Vidal V. Carvalhal - 128984T
Preparador Fisico:,Rafael Santos Dias - 12698 GRS,Preparador Fisico:,Marcos V.f.da Silva - 48775
Massagista:,Cristiano Pereira Dos Santos - 1076204741 SSP,Massagista:,Andre Luiz De Paula - 14607287
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
34:00,1T,4,NR,Leonardo Moreira de Carvalho,,Ser Caxias/RS
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Mogi Mirim/SP,17 - Luis Fernando Batista,11 - Marlon Luiz Lopes
14:00,2T,Mogi Mirim/SP,16 - Joarlem Batista Santos,10 - Everton Heleno dos Santos ...
18:00,2T,Ser Caxias/RS,18 - Lucas Vinicius Goncalves  ...,10 - Julio Cesar Madureira Arr ...
31:00,2T,Mogi Mirim/SP,15 - Thomas Anderson Cavalcant ...,4 - Henrique Biazzuto Lira
36:00,2T,Ser Caxias/RS,14 - Edmilson Andre Ricardo,11 - Bruno Anderson da Silva S ...
43:00,2T,Ser Caxias/RS,17 - Henrique Monforte Miranda ...,9 - Mailson Francisco de Fari ...
