Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,3
Jogo:,Operario / PR X Oeste / SP,,,
Data:,11/05/2019 Horário: 19:00 Estádio:,Germano Kruger / Ponta Grossa,,
"",Arbitragem
Arbitro:,Paulo Henrique de Melo Salmazio (AB / MS)
Arbitro Assistente 1:,Eduardo Goncalves da Cruz (MTR / MS)
Arbitro Assistente 2:,Daiane Caroline Muniz dos Santos (FIFA / MS)
Quarto Arbitro:,Luiz Alexandre Fernandes (CD / PR)
Delegado Local:,Ernaldo Melek Junior (CBF / )
Analista de Campo:,Faustino Vicente Lopes (CBF / PR)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 20:01,,Atraso:,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 20:00,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:03,,Atraso:,Não Houve
Término do 1o Tempo:,19:48Acréscimo:,,3 min Término do 2o Tempo: 20:52,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Operario / PR,,,,Oeste / SP,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Simao,Simao Verza Bertelli T(g),,P,317624 1 Matheus,Matheus Fernando Cav ... T(g),,P,168926
2,Danilo,Danilo Ferreira dos  ... T,,P,177936 2 Bonilha,Wallace Bonilha Felix T,,P,308548
3,Alisson,Alisson Pereira Santana T,,P,314533 4 Jobson,Jobson de Brito Gonzaga T,,P,371018
4,Juan,Juan Sebastian Camps SosaT,,P,172531 5 Lidio,Lidio Ferreira Carmo ... T,,P,346815
5,Chicao,Wellington Francisco ... T,,P,170889 6 Alyson,Alyson Vinicius Alme ... T,,P,336531
6,Rafael,Rafael Farias Peixoto T,,P,163378 7 Roberto,Roberto Cesar Zardin ... T,,P,159419
7,Felipe,Felipe Augusto Ferre ... T,,P,323819 8 Joao Roberto,Joao Roberto Custodio T,,P,294996
8,Bruno,Bruno Aparecido Reis ... T,,P,338081 9 Bruno,Bruno Pereira de Alb ... T,,P,406706
9,Bruno Batata,Bruno Fressato Cardoso T,,P,162152 10 Mazinho,Anderson Soares da Silva T,,P,181254
10,Marcelo,Marcelo Oliveira Pinto T,,P,341345 11 Elvis,Elvis Vieira Araujo T,,P,183975
11,Uilliam,Uilliam Barros Pereira T,,P,427379 25 Kanu,Antonio Eduardo Pere ... T,,P,165775
12,Andre,Andre Luiz Horocoski R(g),,P,383963 12 Glauco,Glauco Tadeu Passos  ... R(g),,P,324829
13,Lazaro,Lazaro Vinicius Alve ... R,,P,178881 15 Tiaguinho,Thiago Beserra dos Santos R,,P,406069
14,Rodrigo,Rodrigo Fagundes de  ... R,,P,177531 16 Bruno,Bruno Cesar Xavier Sislo R,,P,432666
15,Mailton do ...,Mailton dos Santos de Sa R,,P,532045 17 Bruno,Bruno Henrique Lopes R,,P,310101
16,Jardel,Jardel Lauermann R,,P,167975 18 Guilherme  ...,Guilherme Bitencourt ... R,,P,348895
17,Revson,Revson Cordeiro dos  ... R,,P,174081 19 Fabio,Fabio Roberto Gomes Netto R,,P,432298
18,Xuxa,Cassio Luis Rissardo R,,P,145815 20 Guilherme,Guilherme Nascimento ... R,,P,398332
19,Rafael Cho ...,Rafael Batista R,,P,177920 21 Gabriel Va ...,Gabriel Monteiro Vas ... R,,P,317271
20,Lucas,Lucas Rulian Lamoglia R,,P,296314 23 Ceará,Jose Leonardo Veriss ... R,,P,540826
21,Jean,Jean Carlo Bernieri  ... R,,P,394762,,,,
22,Robson,Robson Ferreira de A ... R,,P,379134,,,,
23,Dione,Dione Miguel Ribas R,,P,313855,,,,
"",,Comissão Técnica,
"",Operario / PR,,Oeste / SP
Técnico:,Gerson Luiz Gusmao,Técnico:,Renan Roberto De Freitas
Auxiliar Técnico:,Diego Albrecht,Auxiliar Técnico:,Sergio Alexsandro De Freitas
Médico:,Jose Augusto Bach Junior,Médico:,Sessin Malek Mecheileh
Treinador De Goleiros:,Osmar Da Silva Pereira,Treinador De Goleiros:,Cleverson Fernando Lopes
Preparador Físico:,Carlos Eduardo Maus,Preparador Físico:,Marcio Dos Santos Faria Correa
Massagista:,Jeferson Lourenco Da Silva,Massagista:,Marcelo Jose Da Silva
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
15:00,2T,Operario/PR,,17 - Revson Cordeiro dos Santos,8 - Bruno Aparecido Reis Ezequiel
20:00,2T,Oeste/SP,,17 - Bruno Henrique Lopes,9 - Bruno Pereira de Albuquerque
24:00,2T,Operario/PR,,19 - Rafael Batista,4 - Juan Sebastian Camps Sosa
31:00,2T,Oeste/SP,,19 - Fabio Roberto Gomes Netto,7 - Roberto Cesar Zardin Rodrigues
33:00,2T,Operario/PR,,21 - Jean Carlo Bernieri Fernandes,11 - Uilliam Barros Pereira
37:00,2T,Oeste/SP,,23 - Jose Leonardo Verissimo do N...,11 - Elvis Vieira Araujo
