Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,11
Jogo:,America Fc / MG X Oeste / SP,,,
Data:,23/07/2019 Horário: 21:30 Estádio:,Raimundo Sampaio / Belo Horizonte,,
"",,Arbitragem
Arbitro:,Vinicius Gomes do Amaral (AB / RS),
Arbitro Assistente 1:,Michael Stanislau (AB / RS),
Arbitro Assistente 2:,Andre da Silva Bitencourt (AB / RS),
Quarto Arbitro:,Paulo Cesar Zanovelli da Silva (CD / MG),
Delegado Local:,Daniel Mendes de Las Casas (CBF / ),
Analista de Campo:,Rogerio Pereira da Costa (CBF / MG),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:20Atraso:,,Não Houve Entrada do mandante: 22:29,,Atraso:,Não Houve
Entrada do visitante:,21:20Atraso:,,Não Houve Entrada do visitante: 22:28,,Atraso:,Não Houve
Início 1o Tempo:,21:30Atraso:,,Não Houve Início do 2o Tempo: 22:31,,Atraso:,Não Houve
Término do 1o Tempo:,22:16Acréscimo:,,01 min Término do 2o Tempo: 23:22,Acréscimo:,,06 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,America Fc / MG,,,,Oeste / SP,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
96,Joriwinnyson,Joriwinnyson Santos  ... T(g),,P,427979 1 Glauco,Glauco Tadeu Passos  ... T(g),,P,324829
2,Leandro Silva,Leandro da Silva T,,P,178723 2 Cicinho,Alex Sandro Mendonca ... T,,P,183777
5,Ze Ricardo,Jose Ricardo Barbosa ... T,,P,358808 4 Joao,Joao Victor Andrade  ... T,,P,310842
6,Joao Paulo,Joao Paulo Gomes da CostaT,,P,155855 5 Bonilha,Wallace Bonilha Felix T,,P,308548
8,Juninho,Adilson dos Anjos Ol ... T,,P,337261 6 Conrado,Conrado Buchanelli Holz T,,P,349177
10,Matheusinho,Matheus Leonardo Sal ... T,,P,398805 7 Bruno,Bruno Henrique Lopes T,,P,310101
11,Felipe Aze ...,Felipe Azevedo dos Santos T,,P,175557 8 Tiaguinho,Thiago Beserra dos Santos T,,P,406069
19,Jonatas Be ...,Jonatas Elias Belusso T,,P,180181 9 Bruno,Bruno Pereira de Alb ... T,,P,406706
25,Paulão,Paulo Marcos de Jesu ... T,,P,293393 10 Mazinho,Anderson Soares da Silva T,,P,181254
45,Ricardo Silva,Ricardo Cesar Dantas ... T,,P,327667 11 Elvis,Elvis Vieira Araujo T,,P,183975
88,Willian,Willian Marlon Ferre ... T,,P,421180 31 Cleber,Cleber Janderson Per ... T,,P,297414
12,Airton,Airton Moraes Michellon R(g),,P,332840 12 Luis,Luis Carlos Dallastella R(g),,P,168281
7,Marcelo Mi ...,Marcelo Aparecido Toscano R,,P,169747 3 Thiago Silva,Thiago Silva Nunes R,,P,527877
14,Franca,Carlos Henrique Fran ... R,,P,388070 13 Diogo,Diogo Costa Freitas R,,P,581191
16,Savio,Savio Antonio Alves R,,P,376801 14 Joao Roberto,Joao Roberto Custodio R,,P,294996
17,Neto Berola,Sosthenes Jose Santo ... R,,P,291855 15 Lidio,Lidio Ferreira Carmo ... R,,P,346815
27,Thiaguinho,Thiago Rodrigues da Silva R,,P,307774 16 Alyson,Alyson Vinicius Alme ... R,,P,336531
29,Diego,Diego Ferreira Matheus R,,P,318082 17 Roberto,Roberto Cesar Zardin ... R,,P,159419
33,Junior Vicosa,Luiz Severo Junior R,,P,293172 18 Fabio,Fabio Roberto Gomes Netto R,,P,432298
35,Flavio,Luiz Flavio Silverio ... R,,P,533422 19 Tite,Cristian Ricardo de  ... R,,P,550803
37,Bilu,Rafael Bilu Mudesto R,,P,387443 20 Matheus,Matheus Oliveira Santos R,,P,352481
44,Pedrao,Pedro Henrique de Ol ... R,,P,356582 21 Ceará,Jose Leonardo Veriss ... R,,P,540826
98,Geovane,Geovane Nascimento Silva R,,P,393447,,,,
"",,Comissão Técnica,
"",America Fc / MG,,Oeste / SP
Técnico:,Felipe De Oliveira Conceicao,Técnico:,Renan Roberto De Freitas
Auxiliar Técnico:,Cauan Felipe De Almeida,Auxiliar Técnico:,Sergio Alexsandro De Freitas
Médico:,Cimar Eustaquio Marques Da Silva,Médico:,Alexandre Ramos Estanislau
Treinador De Goleiros:,Silvio Siqueira Jardim,Treinador De Goleiros:,Cleverson Fernando Lopes
Preparador Físico:,Gerson Oliveira Rocha,Preparador Físico:,Marcio Dos Santos Faria Correa
Fisioterapeuta:,Eugenio Gomes Araujo,Massagista:,Marcelo Jose Da Silva
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Oeste/SP,,17 - Roberto Cesar Zardin Rodrigues,9 - Bruno Pereira de Albuquerque
15:00,2T,America Fc/MG,,14 - Carlos Henrique Franca Freires,19 - Jonatas Elias Belusso
18:00,2T,Oeste/SP,,20 - Matheus Oliveira Santos,11 - Elvis Vieira Araujo
20:00,2T,America Fc/MG,,16 - Savio Antonio Alves,6 - Joao Paulo Gomes da Costa
29:00,2T,Oeste/SP,,18 - Fabio Roberto Gomes Netto,10 - Anderson Soares da Silva
32:00,2T,America Fc/MG,,17 - Sosthenes Jose Santos Salles,10 - Matheus Leonardo Sales Cardoso
