Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,30
Jogo:,Botafogo / SP X Atlético / GO,,,
Data:,17/10/2019 Horário: 19:15 Estádio:,Santa Cruz / Ribeirao Preto,,
"",Arbitragem
Arbitro:,Antonio Dib Moraes de Sousa (AB / PI)
Arbitro Assistente 1:,Mauro Cezar Evangelista de Sousa (AB / PI)
Arbitro Assistente 2:,Alisson Lima Damasceno (AB / PI)
Quarto Arbitro:,Marcio Henrique de Gois (CD / SP)
Delegado Local:,Agnaldo Vieira (CBF / SP)
Analista de Campo:,Jose Henrique de Carvalho (CBF / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:05Atraso:,,Não Houve Entrada do mandante: 20:14,,Atraso:,Não Houve
Entrada do visitante:,19:05Atraso:,,Não Houve Entrada do visitante: 20:13,,Atraso:,Não Houve
Início 1o Tempo:,19:15Atraso:,,Não Houve Início do 2o Tempo: 20:16,,Atraso:,Não Houve
Término do 1o Tempo:,20:01Acréscimo:,,1 min Término do 2o Tempo: 21:04,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Botafogo / SP,,,,Atlético / GO,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
89,Darley,Darley Ramon Torres T(g),,P,178158 1 Mauricio K ...,Mauricio Kozlinski T(g),,P,296645
2,Lucas,Lucas Rios Marques T,,P,178827 2 Jonathan,Jonathan Francisco Lemos T,,P,340169
6,Para,Anderson Ferreira da ... T,,P,393868 3 Lucas Oliv ...,Lucas da Cruz Oliveira T,,P,349619
7,Marlon Fre ...,Marlon Rodrigues Freitas T,,P,405713 4 Gilvan,Gilvan Souza Correa T,,P,188660
9,Bruno Moraes,Bruno Eduardo de Moraes T,,P,185297 5 Nathan,Nathanael Ananias da ... T,,P,370997
18,Higor,Higor Matheus Meritao T,,P,427004 6 Nicolas,Nicolas Vichiatto da ... T,,P,406246
25,Paulo,Paulo Henrique Athanazio T,,P,441274 7 Andre Castro,Andre Andrade de Castro T,,P,305961
26,Luiz,Luiz Otavio da Silva ... T,,P,335012 8 Moacir,Moacir Costa da Silva T,,P,177354
53,Didi,Vinicius Jose Ignacio T,,P,189027 9 Pedro Raul,Pedro Raul Garay da Silva T,,P,502361
94,Murilo,Murilo Henrique Pere ... T,,P,304816 10 Aylon,Aylon Darwin Tavella T,,P,355362
95,Pablo,Gildson Pablo de Oli ... T,,P,369403 11 Reginaldo,Reginaldo Lopes de Jesus T,,P,353336
84,Tiago Cardoso,Tiago Cardoso dos Santos R(g),,P,160028 12 Gustavo,Luiz Gustavo Almeida ... R(g),,P,321622
4,Plinio,Plinio Marcos da Silva R,,P,156897 13 Lucas Rocha,Lucas da Silva Rocha R,,P,364905
5,Willian,Willian Osmar de Oli ... R,,P,334881 14 Moraes,Onitlasi Junior de M ... R,,P,313582
8,Nadson,Nadson da Silva Almeida R,,P,293188 15 Pedro Bambu,Pedro Gonzaga R,,P,298432
11,Julio,Julio Cesar Czarneski R,,P,360465 16 Matheus,Matheus Cotulio Bossa R,,P,344517
17,Vinicius,Vinicius de Freitas  ... R,,P,324257 17 Gilsinho,Gilson do Amaral R,,P,165040
19,Henan,Henan Faria Silveira R,,P,178099 18 Rodrigo Ro ...,Rodrigo Rodrigues Silva R,,P,356563
22,Jonata,Jonata Felipe Machado R,,P,466357 19 Andre Luis,Andre Luis Leite R,,P,160781
46,Bruno Jose,Bruno Jose de Souza R,,P,420539 20 Jairo,Jairo Santos de Oliv ... R,,P,333564
66,Leo,Leonan Jose Valandro ... R,,P,347221,,,,
98,Saraiva,Felipe Saraiva de So ... R,,P,502791,,,,
99,Rafael Costa,Rafael Costa dos Santos R,,P,180284,,,,
"",,Comissão Técnica,
"",Botafogo / SP,,Atlético / GO
Técnico:,Hemerson Jose Maria,Auxiliar Técnico:,Eduardo De Souza Barroca
Auxiliar Técnico:,Emerson Pereira Nunes,Auxiliar Técnico:,Eduardo Do Nascimento Souza
Médico:,Alexandre De Araujo Vega,Médico:,Avimar Teodoro De Oliveira Junior
Treinador De Goleiros:,Francisco Jose Foleto Oliveira,Treinador De Goleiros:,Marcos Roberto De Medeiros
Preparador Físico:,Emerson Luiz Buck Silva,Preparador Físico:,Jorge Alberto Pinto Soter
Massagista:,Joao Marcelo Da Silva,Fisioterapeuta:,Joao Rodrigues Dos Santos Neto
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
12:00,1T,Botafogo/SP,,11 - Julio Cesar Czarneski,25 - Paulo Henrique Athanazio
18:00,2T,Botafogo/SP,,98 - Felipe Saraiva de Souza Silva,18 - Higor Matheus Meritao
22:00,2T,Atlético/GO,,16 - Matheus Cotulio Bossa,8 - Moacir Costa da Silva
32:00,2T,Atlético/GO,,19 - Andre Luis Leite,10 - Aylon Darwin Tavella
40:00,2T,Botafogo/SP,,8 - Nadson da Silva Almeida,94 - Murilo Henrique Pereira Rocha
44:00,2T,Atlético/GO,,15 - Pedro Gonzaga,11 - Reginaldo Lopes de Jesus
