Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,3
Jogo:,Criciúma / SC X América / MG,,,
Data:,11/05/2019 Horário: 11:00 Estádio:,Heriberto Hulse / Criciuma,,
"",Arbitragem
Arbitro:,Claudio Francisco Lima E Silva (AB / SE)
Arbitro Assistente 1:,Fabio Pereira (MTR / TO)
Arbitro Assistente 2:,Ailton Farias da Silva (AB / SE)
Quarto Arbitro:,Fernando Henrique de Medeiros Miranda (CD / SC)
Delegado Local:,Emerson Lodetti (CBF / )
Analista de Campo:,Eberval Lodetti (CBF / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,10:50Atraso:,,Não Houve Entrada do mandante: 11:58,,Atraso:,Não Houve
Entrada do visitante:,10:50Atraso:,,Não Houve Entrada do visitante: 11:58,,Atraso:,Não Houve
Início 1o Tempo:,11:00Atraso:,,Não Houve Início do 2o Tempo: 12:01,,Atraso:,Não Houve
Término do 1o Tempo:,11:46Acréscimo:,,1 min Término do 2o Tempo: 12:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Criciúma / SC,,,,América / MG,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
91,Paulo Henr ...,Paulo Henrique Gianezini T(g),,P,308021 96 Joriwinnyson,Joriwinnyson Santos  ... T(g),,P,427979
2,Leo,Leonardo Luiz dos Santos T,,P,392864 2 Leandro Silva,Leandro da Silva T,,P,178723
3,Sandro,Sandro Silva de Souza T,,P,172036 5 Ze Ricardo,Jose Ricardo Barbosa ... T,,P,358808
8,Wesley,Wesley Lopes Beltrame T,,P,170540 6 Joao Paulo,Joao Paulo Gomes da CostaT,,P,155855
10,Daniel,Maikel Daniel Costa T,,P,175913 7 Marcelo Mi ...,Marcelo Aparecido Toscano T,,P,169747
13,Maicon,Maicon Douglas Sisenando T,,P,132142 8 Juninho,Adilson dos Anjos Ol ... T,,P,337261
18,L,Lúcio Flávio da Silv ... T,,P,166180 11 Felipe Aze ...,Felipe Azevedo dos Santos T,,P,175557
19,Eduardo,Eduardo Jacinto de Biasi T,,P,392562 17 Neto Berola,Sosthenes Jose Santo ... T,,P,291855
22,Vinicius,Vinicius Santos Silva T,,P,312048 19 Jonatas Be ...,Jonatas Elias Belusso T,,P,180181
33,Adilson Go ...,Adilson Carlos Tavar ... T,,P,291874 25 Paulão,Paulo Marcos de Jesu ... T,,P,293393
36,Caique,Caique da Silva Maria T,,P,318279 44 Pedro Correia,Pedro Henrique de Ol ... T,,P,356582
12,Wagner,Wagner Aparecido de  ... R(g),,P,532247 12 Airton,Airton Moraes Michellon R(g),,P,332840
5,Jean,Jean Mangabeira da Silva R,,P,434031 14 Franca,Carlos Henrique Fran ... R,,P,388070
6,Marlon,Marlon Farias Castel ... R,,P,183840 15 Christian,Christian Savio Machado R,,P,329524
7,Reis,Isnairo Reis Silva Morais R,,P,370113 16 Savio,Savio Antonio Alves R,,P,376801
15,Liel,Nataliel Costa da Silva R,,P,178943 33 Junior Vicosa,Luiz Severo Junior R,,P,293172
17,Andrew,Andrew Lucas Balbino ... R,,P,310804 35 Luiz,Luiz Flavio Silverio ... R,,P,533422
31,Carlos,Carlos Eduardo da Si ... R,,P,340073 45 Ricardo Silva,Ricardo Cesar Dantas ... R,,P,327667
32,Bruno,Bruno Cosendey Lobo Pinto R,,P,342628 95 Ademir,Ademir da Silva Sant ... R,,P,438212
34,Derlan,Derlan de Oliveira Bento R,,P,310802 99 Ronaldo,Ronaldo Santos Ramos ... R,,P,456955
99,Leonardo,Leonardo Gamalho de SouzaR,,P,168982,,,,
"",,Comissão Técnica,
"",Criciúma / SC,,América / MG
Técnico:,Gilson Kleina,Técnico:,Mauricio Nogueira Barbieri
Auxiliar Técnico:,Antonio Ribeiro Carvalhaes Junior,Auxiliar Técnico:,Felipe Mercier De Lucena
Médico:,Ricardo Koerich Furtado,Médico:,Leonidas Moreira Dias Neto
Treinador De Goleiros:,Rogerio Maia De Brum,Treinador De Goleiros:,Silvio Siqueira Jardim
Preparador Físico:,Wiliam Cesar Hauptmam,Preparador Físico:,Luis Gustavo De Araujo
Massagista:,Welliton Marcilio Martins,Fisioterapeuta:,Diego Eustaquio Ferreira Carvalho
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+2:00,2T,América/MG,,95 - Ademir da Silva Santos Junior,11 - Felipe Azevedo dos Santos
31:00,1T,Criciúma/SC,,6 - Marlon Farias Castelo Branco,36 - Caique da Silva Maria
09:00,2T,América/MG,,14 - Carlos Henrique Franca Freires,17 - Sosthenes Jose Santos Salles
12:00,2T,Criciúma/SC,,99 - Leonardo Gamalho de Souza,18 - Lúcio Flávio da Silva Oliva
24:00,2T,América/MG,,15 - Christian Savio Machado,19 - Jonatas Elias Belusso
30:00,2T,Criciúma/SC,,15 - Nataliel Costa da Silva,13 - Maicon Douglas Sisenando
