Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,29
Jogo:,Crb / AL X Operario / PR,,,
Data:,15/10/2019 Horário: 20:30 Estádio:,Rei Pelé / Maceio,,
"",,Arbitragem
Arbitro:,Andrey da Silva E Silva (AB / PA),
Arbitro Assistente 1:,Marcio Gleidson Correia Dias (AB / PA),
Arbitro Assistente 2:,Helcio Araujo Neves (AB / PA),
Quarto Arbitro:,Helder Brasileiro de Aquino (CD / AL),
Delegado Local:,Roberto Jose da Silva (AB / AL),
Analista de Campo:,Charles Hebert Cavalcante Ferreira (CBF / AL),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:20Atraso:,,Não Houve Entrada do mandante: 21:29,,Atraso:,Não Houve
Entrada do visitante:,20:20Atraso:,,Não Houve Entrada do visitante: 21:28,,Atraso:,Não Houve
Início 1o Tempo:,20:30Atraso:,,Não Houve Início do 2o Tempo: 21:31,,Atraso:,Não Houve
Término do 1o Tempo:,21:16Acréscimo:,,1 min Término do 2o Tempo: 22:21,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Crb / AL,,,,Operario / PR,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
42,Andrey,Andrey da Silva Ventura T(g),,P,307797 1 Rodrigo,Rodrigo Viana da Con ...,T(g),P,298952
2,Israel Nev ...,Israel Neves de Souza T,,P,453326 2 Jonh Lennon,Jonh Lennon Silva Santos,T,P,304285
3,Victor Ramos,Victor Ramos Ferreira T,,P,177152 3 Alisson,Alisson Pereira Santana,T,P,314533
4,Wellington,Wellington Carvalho  ... T,,P,307674 4 Edson,Edson Borges,T,P,157449
5,Claudinei,Claudinei Junio de Souza T,,P,306822 5 Jardel,Jardel Lauermann,T,P,167975
7,Wiliam Barbio,Wiliam Silva Gomes Barbio T,,P,307680 6 JULINHO,Julio Cesar Machado  ...,T,P,179831
8,Lucas Siqu ...,Lucas Santos Siqueira T,,P,188170 7 Felipe,Felipe Augusto Ferre ...,T,P,323819
9,Leonardo,Leonardo de Sousa Pereira T,,P,367343 8 Bruno,Bruno Aparecido Reis ...,T,P,338081
10,Marcos,Marcos Vinicius Serrato T,,P,355387 9 Uilliam,Uilliam Barros Pereira,T,P,427379
11,Alisson Fa ...,Alisson Alves Farias T,,P,345876 10 Marcelo,Marcelo Oliveira Pinto,T,P,341345
15,Bryan,Bryan Silva Garcia T,,P,319512 11 Cleyton,Cleyton Rafael Lima  ...,T,P,183073
12,Crismerio,Crismerio Teixeira d ... R(g),,P,306360 12 Matheus,Matheus Artuzo da Silva,R(g),P,374669
13,Daniel Borges,Daniel Fortunato Borges R,,P,322852 13 Lazaro,Lazaro Vinicius Alve ...,R,P,178881
14,Ewerton,Ewerton Ribeiro Pascoa R,,P,182550 14 Danilo,Danilo Ferreira dos  ...,R,P,177936
16,Edson,Edson Henrique da Silva R,,P,175314 15 Rafael,Rafael Farias Peixoto,R,P,163378
17,Wesley,Wesley Dias Claudino R,,P,322930 16 Chicao,Wellington Francisco ...,R,P,170889
18,Hugo,Hugo Sanches Nogueir ... R,,P,324490 17 Revson,Revson Cordeiro dos  ...,R,P,174081
19,Willie,Willie Hortencio Barbosa R,,P,335342 18 Rafael Cho ...,Rafael Batista,R,P,177920
20,Edson Carius,Jose Edson Barros da ... R,,P,298941 19 Felipe Alves,Felipe Alves de Lima,R,P,303030
21,Iago,Iago Antonio Silva Santos R,,P,316561 20 Shumaker,Thiago Maier Santos,R,P,170369
22,Daniel Penha,Daniel dos Santos Penha R,,P,437504 21 Jean,Jean Carlo Bernieri  ...,R,P,394762
77,Elton Arabia,Elton Jose Xavier Gomes R,,P,150392 22 Cleo Silva,Cleone Santos Silva,R,P,387511
"",,Comissão Técnica,
"",Crb / AL,,Operario / PR
Técnico:,Marcelo Ribeiro Cabo,Técnico:,Gerson Luiz Gusmao
Auxiliar Técnico:,Jose Gabriel Campanelli Da Rocha Cabo,Auxiliar Técnico:,Diego Albrecht
Médico:,Adailton Araujo Ferreira De Melo,Médico:,Igor De Castro Teixeira
Treinador De Goleiros:,Alex Fabian Da Silva Vasconcelos,Treinador De Goleiros:,Osmar Da Silva Pereira
Preparador Físico:,Leonardo Cupertino De Oliveira,Preparador Físico:,Carlos Eduardo Maus
Massagista:,Bruno Tadeu De Souza Almeida,Massagista:,Jeferson Lourenco Da Silva
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Crb/AL,,77 - Elton Jose Xavier Gomes,10 - Marcos Vinicius Serrato
14:00,2T,Crb/AL,,20 - Jose Edson Barros da Silva,7 - Wiliam Silva Gomes Barbio
22:00,2T,Operario/PR,,19 - Felipe Alves de Lima,7 - Felipe Augusto Ferreira Bati...
26:00,2T,Crb/AL,,19 - Willie Hortencio Barbosa,9 - Leonardo de Sousa Pereira
27:00,2T,Operario/PR,,16 - Wellington Francisco da Silv...,8 - Bruno Aparecido Reis Ezequiel
32:00,2T,Operario/PR,,22 - Cleone Santos Silva,10 - Marcelo Oliveira Pinto
