Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,31
Jogo:,Brasil / RS X Cuiabá / MT,,,
Data:,26/10/2019 Horário: 16:30 Estádio:,Bento da Silva Freitas / Pelotas,,
"",Arbitragem
Arbitro:,Denis da Silva Ribeiro Serafim (AB / AL)
Arbitro Assistente 1:,Pedro Jorge Santos de Araujo (AB / AL)
Arbitro Assistente 2:,Esdras Mariano de Lima Albuquerque (AB / AL)
Quarto Arbitro:,Jonathan Benkenstein Pinheiro (CD / RS)
Delegado Local:,Marco Antonio Pereira Maciel (CBF / RS)
Analista de Campo:,Francisco de Paula dos Santos Silva Neto (CBF / RS)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:20Atraso:,,Não Houve Entrada do mandante: 17:30,,Atraso:,Não Houve
Entrada do visitante:,16:20Atraso:,,Não Houve Entrada do visitante: 17:29,,Atraso:,Não Houve
Início 1o Tempo:,16:30Atraso:,,Não Houve Início do 2o Tempo: 17:32,,Atraso:,Não Houve
Término do 1o Tempo:,17:17Acréscimo:,,2 min Término do 2o Tempo: 18:22,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Brasil / RS,,,,Cuiabá / MT,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Carlos,Carlos Eduardo Soare ...,T(g),P,309585 1 Matheus No ...,Matheus Vinicius Mat ... T(g),,P,415808
2,Ednei,Ednei Ferreira de Ol ...,T,P,171685 2 Toty,Christofoly Acioly d ...,T,P,299231
3,Bruno Aguiar,Bruno Henrique Fortu ...,T,P,165939 3 Ednei,Ednei Barbosa de Souza,T,P,293385
4,Heverton,Heverton Cardoso da Silva,T,P,185586 4 Anderson,Anderson Conceicao B ...,T,P,170178
5,Leandro,Leandro Leite Mateus,T,P,146430 5 Marino,Marino da Silva,T,P,341779
6,Willian,Willian Prado Camargo,T,P,391300 6 Danilo Silva,Danilo Santos Silva,T,P,343576
7,Cristian,Cristian Daniel Dal  ...,T,P,440721 7 Lucas,Lucas Braga Ribeiro,T,P,541268
8,Washington,Cezar Washington Alv ...,T,P,179012 8 Jean,Jean Patrick Reis,T,P,343999
9,Guilherme  ...,Guilherme de Queiroz ...,T,P,336063 9 Jefinho,Jefesson Vieira Eufrazio,T,P,459450
10,Diogo Oliv ...,Diogo Ribeiro de Oliveira,T,P,160174 10 Ale,Alexandre Egea,T,P,311988
11,Juba,Juberci Alves da Cruz,T,P,174754 11 Felipe Mar ...,Felipe Marques da Silva,T,P,363480
12,Marcos,Marcos Venicius Sant ...,R(g),P,540636 12 Paulinho,Paulo Henrique Alves ... R(g),,P,347014
13,Ricardo Lu ...,Ricardo Luz Araujo,R,P,439009 13 Alex Ruan,Alex Ruan Vasconcelo ...,R,P,370091
14,Nirley,Nirley da Silva Fonseca,R,P,295587 14 Henrique,Joao Henrique Lago Souza,R,P,349752
15,Carlos Jat ...,Carlos Eduardo Bacil ...,R,P,300738 15 Helder,Helder Gomes Maciel,R,P,294095
16,Ari,Ari Moura Vieira Filho,R,P,394823 16 Escudero,Damian Ariel Escudero,R,P,371689
17,DANIEL CRUZ,Daniel Paulo da Cruz,R,P,316173 17 Miguel,Miguel Agustin Gutie ...,R,P,381069
18,Eduardo Pe ...,Eduardo Luiz Person,R,P,465413 18 Moises,Moises Francisco Dallazen,R,P,293695
19,Rodrigo,Rodrigo Alves da Cruz,R,P,306788 19 Gilmar,Gilmar Jose da Silva ...,R,P,329389
20,Pereira,Edson Luiz Martins d ...,R,P,184176 20 Leo,Carlos Leonardo Gonc ...,R,P,303714
21,Murilo,Murilo Rangel Barbosa,R,P,190032,,,,
22,Douglas Ba ...,Douglas Baggio de Ol ...,R,P,363149,,,,
23,Cleber,Cleber Rodrigo Alves,R,P,170157,,,,
"",,Comissão Técnica,
"",Brasil / RS,,Cuiabá / MT
Técnico:,Fabian Guedes,Técnico:,Marcelo Augusto Oliveira Chamusca
Auxiliar Técnico:,Patricio Antonio Boques,Auxiliar Técnico:,Ademir Ferreira Dos Santos
Médico:,Jose Luiz Pozo Raymundo,Médico:,Mauro Maraninchi Pavesi
Treinador De Goleiros:,Alex Lessa Afonso,Treinador De Goleiros:,Ernandes De Oliveira Queiroz
Preparador Físico:,Marcio Ricardo Vitoria,Preparador Físico:,Roger Gouveia E Silva
Massagista:,Paulo Sergio Goncalves Teixeira,Massagista:,Jose Aparecido De Oliveira
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Brasil/RS,,18 - Eduardo Luiz Person,8 - Cezar Washington Alves Portela
45:00,INT,Brasil/RS,,16 - Ari Moura Vieira Filho,7 - Cristian Daniel Dal Bello Fa...
24:00,2T,Cuiabá/MT,,18 - Moises Francisco Dallazen,8 - Jean Patrick Reis
29:00,2T,Cuiabá/MT,,17 - Miguel Agustin Gutierrez de ...,9 - Jefesson Vieira Eufrazio
35:00,2T,Brasil/RS,,20 - Edson Luiz Martins dos Santos,5 - Leandro Leite Mateus
38:00,2T,Cuiabá/MT,,13 - Alex Ruan Vasconcelos Ferreira,6 - Danilo Santos Silva
