Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,25
Jogo:,Brasil / RS X Guarani / SP,,,
Data:,27/09/2019 Horário: 20:30 Estádio:,Bento da Silva Freitas / Pelotas,,
"",,Arbitragem
Arbitro:,Alisson Sidnei Furtado (AB / TO),
Arbitro Assistente 1:,Fabio Pereira (MTR / TO),
Arbitro Assistente 2:,Cipriano da Silva Sousa (AB / TO),
Quarto Arbitro:,Lucas Guimarães Rechatiko Horn (CD / RS),
Delegado Local:,Marco Antonio Pereira Maciel (CBF / RS),
Analista de Campo:,Júlio César Rodrigues dos Santos (CBF / RS),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:20Atraso:,,Não Houve Entrada do mandante: 21:29,,Atraso:,Não Houve
Entrada do visitante:,20:20Atraso:,,Não Houve Entrada do visitante: 21:30,,Atraso:,Não Houve
Início 1o Tempo:,20:30Atraso:,,Não Houve Início do 2o Tempo: 21:32,,Atraso:,Não Houve
Término do 1o Tempo:,21:17Acréscimo:,,2 min Término do 2o Tempo: 22:22,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Brasil / RS,,,,Guarani / SP,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Carlos,Carlos Eduardo Soare ... T(g),,P,309585 1 Klever,Klever Rodrigo Gomes ...,T(g),P,178962
2,Ricardo Lu ...,Ricardo Luz Araujo T,,P,439009 2 Lenon,Lenon Fernandes Ribeiro,T,P,184363
3,Leandro Ca ...,Leandro Camilo de Almeida T,,P,172296 3 Antonio,Antonio Ferreira de  ...,T,P,159790
4,Bruno Aguiar,Bruno Henrique Fortu ... T,,P,165939 4 Diego,Diego da Silva Giaretta,T,P,158675
5,Carlos Jat ...,Carlos Eduardo Bacil ... T,,P,300738 5 Deivid,Deivid Willian da Silva,T,P,182609
6,Pará,Erinaldo Santos Rabelo T,,P,170254 6 Thallyson,Thallyson Augusto Ta ...,T,P,305917
7,Rodrigo,Rodrigo Alves da Cruz T,,P,306788 7 Ricardo,Ricardo Ribeiro de Lima,T,P,179100
8,Eduardo Pe ...,Eduardo Luiz Person T,,P,465413 8 Guedes,Felipe Duarte Guedes,T,P,189991
9,Guilherme  ...,Guilherme de Queiroz ... T,,P,336063 9 Michel,Michel Douglas Guedes,T,P,314382
10,Diogo Oliv ...,Diogo Ribeiro de Oliveira T,,P,160174 10 Matheus,Matheus Alvarenga de ...,T,P,435809
11,Murilo,Murilo Rangel Barbosa T,,P,190032 11 Lucas Crispim,Lucas de Figueiredo  ...,T,P,316748
12,Marcos,Marcos Venicius Sant ... R(g),,P,540636 12 Je,Jefferson da Silva P ...,R(g),P,335765
13,Heverton,Heverton Cardoso da Silva R,,P,185586 13 Bruno,Bruno Eduardo de Souza,R,P,404328
14,Nirley,Nirley da Silva Fonseca R,,P,295587 14 Bruno,Bruno da Silva Barbosa,R,P,183724
15,Washington,Cezar Washington Alv ... R,,P,179012 15 Rondinelly,Rondinelly de Andrad ...,R,P,300562
16,Juba,Juberci Alves da Cruz R,,P,174754 16 Filipe,Filipe Cirne Silveir ...,R,P,187560
17,DANIEL CRUZ,Daniel Paulo da Cruz R,,P,316173 17 Vitor,Vitor Correia da Silva,R,P,431945
18,Maicon,Maicon Assis de Brito R,,P,178297 18 Deivid,Deivid Anacleto de Souza,R,P,180826
19,Cristian,Cristian Daniel Dal  ... R,,P,440721 19 Renan Pere ...,Renan Pereira Muniz  ...,R,P,500532
20,Pereira,Edson Luiz Martins d ... R,,P,184176 20 Nando,Luis Fernando Batista,R,P,177626
23,Cleber,Cleber Rodrigo Alves R,,P,170157,,,,
"",,Comissão Técnica,
"",Brasil / RS,,Guarani / SP
Técnico:,Fabian Guedes,Auxiliar Técnico:,Thiago Carpini Barbosa
Auxiliar Técnico:,Patricio Antonio Boques,Auxiliar Técnico:,Thiago Carpini Barbosa
Médico:,Gustavo Dantas Lahm,Médico:,Wanderson Eugenio
Treinador De Goleiros:,Alex Lessa Afonso,Treinador De Goleiros:,Danilo Carlos Benjamim
Preparador Físico:,Marcio Ricardo Vitoria,Preparador Físico:,Leonardo Henrique Silva Fagundes
Massagista:,Paulo Sergio Goncalves Teixeira,Massagista:,Henrique Andelieri Da Silva
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
15:00,2T,Brasil/RS,,19 - Cristian Daniel Dal Bello Fa...,11 - Murilo Rangel Barbosa
19:00,2T,Guarani/SP,,15 - Rondinelly de Andrade Silva,10 - Matheus Alvarenga de Oliveira
25:00,2T,Brasil/RS,,20 - Edson Luiz Martins dos Santos,9 - Guilherme de Queiroz Goncalves
28:00,2T,Guarani/SP,,18 - Deivid Anacleto de Souza,11 - Lucas de Figueiredo Crispim
31:00,2T,Brasil/RS,,18 - Maicon Assis de Brito,8 - Eduardo Luiz Person
39:00,2T,Guarani/SP,,17 - Vitor Correia da Silva,9 - Michel Douglas Guedes
