Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,19
Jogo:,Vila Nova / GO X Cuiabá / MT,,,
Data:,27/08/2019 Horário: 19:15 Estádio:,Olímpico Pedro Ludovico / Goiania,,
"",,Arbitragem
Arbitro:,Lucas Canetto Bellote (AB / SP),
Arbitro Assistente 1:,Daniel Luis Marques (AB / SP),
Arbitro Assistente 2:,Fabrini Bevilaqua Costa (CD / SP),
Quarto Arbitro:,Rubens Paulo Rodrigues dos Santos (INT / GO),
Inspetor:,Antonio Pereira da Silva (CBF / GO),
Delegado Local:,Adalberto Grecco (CBF / GO),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:05Atraso:,,Não Houve Entrada do mandante: 20:17,,Atraso:,Não Houve
Entrada do visitante:,19:05Atraso:,,Não Houve Entrada do visitante: 20:16,,Atraso:,Não Houve
Início 1o Tempo:,19:15Atraso:,,Não Houve Início do 2o Tempo: 20:19,,Atraso:,Não Houve
Término do 1o Tempo:,20:04Acréscimo:,,4 min Término do 2o Tempo: 21:09,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Vila Nova / GO,,,,Cuiabá / MT,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Rafael Santos,Rafael de Carvalho Santos T(g),,P,177436 1 Victor,Victor Bernardes And ...,T(g),P,299833
2,Felipe Neg ...,Felipe Rodrigues dos ... T,,P,352632 2 Jonas,Jonas Jessue da Silv ...,T,P,160466
3,Wesley,Wesley Ladeira Matos T,,P,306551 3 Ednei,Ednei Barbosa de Souza,T,P,293385
4,Diego Jussani,Diego Jussani T,,P,180751 5 Escobar,Jonata Escobar,T,P,188207
5,Edinho,Edimo Ferreira Campos T,,P,143977 6 Paulinho,Paulo Cesar Elias,T,P,171807
6,Romario,Romario Guilherme do ... T,,P,305959 7 Rodolfo,Rodolfo Jose da Silv ...,T,P,423003
7,Julian Ben ...,Julian Alfonso Benit ... T,,P,672071 8 Ale,Alexandre Egea,T,P,311988
8,Tinga,Luiz Otavio Santos d ... T,,P,175754 9 Gilmar,Gilmar Jose da Silva ...,T,P,329389
9,Gustavo He ...,Gustavo Henrique Rod ... T,,P,315402 10 Felipe Mar ...,Felipe Marques da Silva,T,P,363480
10,Alan,Alan Cassio da Cruz T,,P,177957 14 Leandro,Leandro Rosa de Souza,T,P,159632
11,Robinho,Robson Azevedo da Silva T,,P,406946 16 Jean,Jean Patrick Reis,T,P,343999
12,Alan,Alan Jose Bernardon R(g),,P,326968 12 Paulinho,Paulo Henrique Alves ...,R(g),P,347014
13,Marcelino,Patrick Marcelino R,,P,326293 4 WILLIAN,Willian da Silva Nas ...,R,P,591781
14,Elivelton,Elivelton Viana dos  ... R,,P,317763 11 Todinho,Geremias Ribeiro Junior,R,P,401315
15,Joseph Mau ...,Joseph Mauricio de O ... R,,P,382807 13 Alex Ruan,Alex Ruan Vasconcelo ...,R,P,370091
16,Magno,Magno Ribeiro Ferreira R,,P,404878 15 Djavan,Djavan Aulim Candido ...,R,P,358911
17,Ramon,Ramon Rodrigo de CarvalhoR,,P,355149 17 Toty,Christofoly Acioly d ...,R,P,299231
18,Erick,Erick Daniel Soares  ... R,,P,511197 18 Marino,Marino da Silva,R,P,341779
19,Joao Victor,Joao Victor da Vitor ... R,,P,350018 19 Caio,Caio Henrique da Sil ...,R,P,369639
20,Moises,Carlos Moises de Lima R,,P,360911,,,,
25,Cleriston,Cleriston Danilo Ferraz R,,P,306497,,,,
"",,Comissão Técnica,
"",Vila Nova / GO,,Cuiabá / MT
Técnico:,Marcelo Ribeiro Cabo,Técnico:,Itamar Schulle
Auxiliar Técnico:,Jose Gabriel Campanelli Da Rocha Cabo,Auxiliar Técnico:,Lucas Adami Isotton
Médico:,Jardel Pillo Alves Teixeira,Médico:,Andre Machado Valle
Treinador De Goleiros:,Lauro Jose De Araujo Filho,Treinador De Goleiros:,Ernandes De Oliveira Queiroz
Preparador Físico:,Leonardo Cupertino De Oliveira,Preparador Físico:,Carlos Alberto Bedin
Massagista:,Almir Carlos De Sousa,Massagista:,Jose Aparecido De Oliveira
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
07:00,2T,Cuiabá/MT,,17 - Christofoly Acioly da Silva,2 - Jonas Jessue da Silva Junior
12:00,2T,Vila Nova/GO,,17 - Ramon Rodrigo de Carvalho,8 - Luiz Otavio Santos de Araujo
14:00,2T,Cuiabá/MT,,11 - Geremias Ribeiro Junior,7 - Rodolfo Jose da Silva Bardella
21:00,2T,Vila Nova/GO,,18 - Erick Daniel Soares Araujo,7 - Julian Alfonso Benitez Franco
28:00,2T,Cuiabá/MT,,15 - Djavan Aulim Candido de Souza,16 - Jean Patrick Reis
30:00,2T,Vila Nova/GO,,20 - Carlos Moises de Lima,10 - Alan Cassio da Cruz
