Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,36
Jogo:,Figueirense / SC X Cuiabá / MT,,,
Data:,17/11/2019 Horário: 18:30 Estádio:,Orlando Scarpelli / Florianopolis,,
"",Arbitragem
Arbitro:,Jean Pierre Goncalves Lima (AB / RS)
Arbitro Assistente 1:,Jorge Eduardo Bernardi (AB / RS)
Arbitro Assistente 2:,Tiago Augusto Kappes Diel (CD / RS)
Quarto Arbitro:,Richard Werner Floter (CD / SC)
Delegado Local:,Orivaldo Leal (CBF / )
Analista de Campo:,Marco Antônio Martins (CBF / SC)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:20Atraso:,,Não Houve Entrada do mandante: 19:29,,Atraso:,Não Houve
Entrada do visitante:,18:20Atraso:,,Não Houve Entrada do visitante: 19:29,,Atraso:,Não Houve
Início 1o Tempo:,18:30Atraso:,,Não Houve Início do 2o Tempo: 19:31,,Atraso:,Não Houve
Término do 1o Tempo:,19:16Acréscimo:,,1 min Término do 2o Tempo: 20:22,Acréscimo:,,6 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Figueirense / SC,,,,Cuiabá / MT,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Pegorari,Jose Guilherme Guido ... T(g),,P,293383 1 Victor,Victor Bernardes And ...,T(g),P,299833
6,Heliton,Heliton Jorge Tito d ... T,,P,406138 2 Jonas,Jonas Jessue da Silv ...,T,P,160466
8,Betinho,Roberto Pimenta Vina ... T,,P,321453 3 Leo,Carlos Leonardo Gonc ...,T,P,303714
9,Rafael Mar ...,Rafael Marques Mariano T,,P,158615 4 Helder,Helder Gomes Maciel,T,P,294095
12,Fellipe,Fellipe Mateus de Se ... T,,P,321780 5 Moises,Moises Francisco Dallazen,T,P,293695
18,Breno,Breno Henrique Vasco ... T,,P,389378 6 Alex Ruan,Alex Ruan Vasconcelo ...,T,P,370091
20,Kaue,Kaue Patrick dos Santos T,,P,337180 7 Lucas,Lucas Braga Ribeiro,T,P,541268
23,Patrick,Patrick de Souza Soares T,,P,427914 8 Djavan,Djavan Aulim Candido ...,T,P,358911
30,Jefferson  ...,Jefferson Renan da Silva T,,P,324735 9 Josiel,Josiel Ortega de Arruda,T,P,521439
31,Pereira,Matheus Sousa Pereira T,,P,378019 11 Miguel,Miguel Agustin Gutie ...,T,P,381069
34,Conrado,Conrado Buchanelli Holz T,,P,349177 21 Renan,Renan Bardini Bressan,T,P,174071
38,Matheus,Matheus Caldeira Vid ... R(g),,P,318648 12 Matheus No ...,Matheus Vinicius Mat ...,R(g),P,415808
7,Tony,Antonio de Moura Carvalho R,,P,176981 13 Ednei,Ednei Barbosa de Souza,R,P,293385
13,Carlos,Carlos Edgar de Oliveira R,,P,510276 14 Anderson,Anderson Conceicao B ...,R,P,170178
17,Everton Sa ...,Everton Leandro dos  ... R,,P,165064 15 Felipe Mar ...,Felipe Marques da Silva,R,P,363480
19,Guilherme,Guilherme Pinto Teixeira R,,P,416189 16 Escobar,Jonata Escobar,R,P,188207
21,Roberto,Roberto Badermann RebechiR,,P,501584 17 Escudero,Damian Ariel Escudero,R,P,371689
25,Mateus Bru ...,Mateus Brunetti Valor R,,P,432217 18 Paulinho,Paulo Cesar Elias,R,P,171807
28,Gustavo,Gustavo Poffo de Souza R,,P,420105 19 Toty,Christofoly Acioly d ...,R,P,299231
33,Guilherme,Victor Guilherme da  ... R,,P,410685 22 Jefinho,Jefesson Vieira Eufrazio,R,P,459450
35,Andrigo,Andrigo Oliveira de  ... R,,P,298793 23 Ale,Alexandre Egea,R,P,311988
37,Leonardo,Leonardo Fabricio So ... R,,P,165059,,,,
39,Yuri Mamute,Yuri Souza Almeida R,,P,349171,,,,
"",,Comissão Técnica,
"",Figueirense / SC,,Cuiabá / MT
Técnico:,Luis Carlos De Oliveira Preto,Técnico:,Marcelo Augusto Oliveira Chamusca
Auxiliar Técnico:,Marcio Luis Lyra Coelho,Auxiliar Técnico:,Ademir Ferreira Dos Santos
Médico:,Fernando De Lima,Médico:,Eduardo Daruge Neto
Treinador De Goleiros:,Eduardo Choynowski Melgarejo,Treinador De Goleiros:,Ernandes De Oliveira Queiroz
Preparador Físico:,Norberto De Carvalho Cabral Filho,Preparador Físico:,Roger Gouveia E Silva
Massagista:,Luiz Filipe Raimundo,Fisioterapeuta:,Carlos Eduardo Brandao Empinotti
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Figueirense/SC,33 - Victor Guilherme da Silva Ca...,20 - Kaue Patrick dos Santos
18:00,2T,Figueirense/SC,35 - Andrigo Oliveira de Araujo,12 - Fellipe Mateus de Sena Araujo
21:00,2T,Cuiabá/MT,19 - Christofoly Acioly da Silva,2 - Jonas Jessue da Silva Junior
28:00,2T,Cuiabá/MT,15 - Felipe Marques da Silva,11 - Miguel Agustin Gutierrez de ...
36:00,2T,Figueirense/SC,21 - Roberto Badermann Rebechi,18 - Breno Henrique Vasconcelos L...
42:00,2T,Cuiabá/MT,23 - Alexandre Egea,21 - Renan Bardini Bressan
