Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,14
Jogo:,Vila Nova / GO X Figueirense / SC,,,
Data:,03/08/2019 Horário: 19:15 Estádio:,Serra Dourada / Goiania,,
"",Arbitragem
Arbitro:,Pablo Ramon Goncalves Pinheiro (AB / RN)
Arbitro Assistente 1:,Flavio Gomes Barroca (AB / RN)
Arbitro Assistente 2:,Francisco de Assis da Hora (CD / RN)
Quarto Arbitro:,Osimar Moreira da Silva Junior (CD / GO)
Delegado Local:,Jose Luiz Pitta Pires (CBF / GO)
Analista de Campo:,Júlio César Mota Fernandes (CBF / GO)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:05Atraso:,,Não Houve Entrada do mandante: 20:14,,Atraso:,Não Houve
Entrada do visitante:,19:05Atraso:,,Não Houve Entrada do visitante: 20:14,,Atraso:,Não Houve
Início 1o Tempo:,19:15Atraso:,,Não Houve Início do 2o Tempo: 20:16,,Atraso:,Não Houve
Término do 1o Tempo:,20:01Acréscimo:,,1 min Término do 2o Tempo: 21:05,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Vila Nova / GO,,,Figueirense / SC,,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido Nome Completo,T/R,,P/A,CBF
1,Rafael Santos,Rafael de Carvalho Santos T(g),,P,177436 38 Matheus Matheus Caldeira Vid ...,T(g),,P,318648
2,Jeferson,Jeferson de Araujo d ... T,,P,337508 3 Ruan Ruan Renato Bonifaci ...,T,,P,326569
3,Wesley,Wesley Ladeira Matos T,,P,306551 5 Ze Antonio Jose Antonio Pereira,T,,P,159237
4,Diego Jussani,Diego Jussani T,,P,180751 7 Tony Antonio de Moura Carvalho,T,,P,176981
5,Joseph Mau ...,Joseph Mauricio de O ... T,,P,382807 8 Betinho Roberto Pimenta Vina ...,T,,P,321453
6,Romario,Romario Guilherme do ... T,,P,305959 9 Rafael Mar ... Rafael Marques Mariano,T,,P,158615
7,Ramon,Ramon Rodrigo de CarvalhoT,,P,355149 12 Fellipe Fellipe Mateus de Se ...,T,,P,321780
8,Neto,Antonio Francisco Mo ... T,,P,383527 16 Destro Matheus Augusto Destro,T,,P,313217
10,Robinho,Robson Azevedo da Silva T,,P,406946 20 Kaue Kaue Patrick dos Santos,T,,P,337180
11,Mailson,Mailson Francisco de ... T,,P,293092 30 Willian Popp Willian Popp,T,,P,332817
17,Mateus,Mateus Anderson Velo ... T,,P,385571 31 Pereira Matheus Sousa Pereira,T,,P,378019
12,Alan,Alan Jose Bernardon R(g),,P,326968 22 Elisson Elisson Aparecido Rosa,R(g),,P,171973
13,Marcelino,Patrick Marcelino R,,P,326293 14 J. Rusch Julio Cezar Rusch,R,,P,392725
14,Felipe Neg ...,Felipe Rodrigues dos ... R,,P,352632 17 Juninho Eduardo Jose Barbosa ...,R,,P,321012
15,Magno,Magno Ribeiro Ferreira R,,P,404878 21 Roberto Roberto Badermann RebechiR,,,P,501584
16,Helder,Helder Silva Santos R,,P,185482 23 Patrick Patrick de Souza Soares,R,,P,427914
18,Elias,Elias Ribeiro de Oliveira R,,P,150547 25 Mateus Bru ... Mateus Brunetti Valor,R,,P,432217
19,Joao Victor,Joao Victor da Vitor ... R,,P,350018 29 Matheus Lucas Matheus Lucas Jacint ...,R,,P,514089
20,Bruno Mota,Bruno Rodrigues Mota R,,P,370998 35 Andrigo Andrigo Oliveira de  ...,R,,P,298793
21,ALAN,Alan Lima Carius R,,P,407590,,,,
22,FACUNDO BONFÉacundo Nicolás Boné ...,R,,P,647212,,,,
23,Araujo,Teodoro Junio Barbos ... R,,P,346555,,,,
25,Cleriston,Cleriston Danilo Ferraz R,,P,306497,,,,
"",,Comissão Técnica,
"",Vila Nova / GO,,Figueirense / SC
Técnico:,Marcelo Ribeiro Cabo,Auxiliar Técnico:,Marcio Luis Lyra Coelho
Auxiliar Técnico:,Jose Gabriel Campanelli Da Rocha Cabo,Auxiliar Técnico:,Evandro Guimarães Silva
Médico:,Julio Cesar Simas Ribeiro,Médico:,Andre Machado Valle
Treinador De Goleiros:,Lauro Jose De Araujo Filho,Treinador De Goleiros:,Joseval Vieira Da Silva
Preparador Físico:,Leonardo Cupertino De Oliveira,Preparador Físico:,Norberto De Carvalho Cabral Filho
Massagista:,Almir Carlos De Sousa,Fisioterapeuta:,Rodrigo Reis Rodrigues
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Vila Nova/GO,20 - Bruno Rodrigues Mota,8 - Antonio Francisco Moura Neto
17:00,2T,Vila Nova/GO,19 - Joao Victor da Vitoria Ferna...,17 - Mateus Anderson Veloso Sousa
31:00,2T,Figueirense/SC,17 - Eduardo Jose Barbosa da Silv...,12 - Fellipe Mateus de Sena Araujo
39:00,2T,Vila Nova/GO,18 - Elias Ribeiro de Oliveira,11 - Mailson Francisco de Farias
39:00,2T,Figueirense/SC,29 - Matheus Lucas Jacintho Ferre...,9 - Rafael Marques Mariano
45:00,2T,Figueirense/SC,23 - Patrick de Souza Soares,7 - Antonio de Moura Carvalho
