Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,14
Jogo:,São Bento / SP X Ponte Preta / SP,,,
Data:,03/08/2019 Horário: 16:30 Estádio:,Walter Ribeiro / Sorocaba,,
"",Arbitragem
Arbitro:,Emerson de Almeida Ferreira (AB / MG)
Arbitro Assistente 1:,Ricardo Junio de Souza (AB / MG)
Arbitro Assistente 2:,Frederico Soares Vilarinho (AB / MG)
Quarto Arbitro:,Adriano de Assis Miranda (CD / SP)
Delegado Local:,Agnaldo Vieira (CBF / SP)
Analista de Campo:,Celso Barbosa de Oliveira (CBF / SP)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:20Atraso:,,Não Houve Entrada do mandante: 17:28,,Atraso:,Não Houve
Entrada do visitante:,16:20Atraso:,,Não Houve Entrada do visitante: 17:29,,Atraso:,Não Houve
Início 1o Tempo:,16:30Atraso:,,Não Houve Início do 2o Tempo: 17:31,,Atraso:,Não Houve
Término do 1o Tempo:,17:16Acréscimo:,,1 min Término do 2o Tempo: 18:19,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,São Bento / SP,,,,Ponte Preta / SP,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
21,Gabriel,Gabriel Felix dos Santos T(g),,P,330667 1 Ivan,Ivan Quaresma da Silva T(g),,P,405009
2,Marcos Mar ...,Marcos Martins dos Anjos T,,P,184247 2 Diego Renan,Diego Renan de Lima  ... T,,P,184273
3,Wesley,Wesley dos Santos Ro ... T,,P,308318 3 Reginaldo,Reginaldo Manoel da  ... T,,P,318957
4,Guilherme  ...,Guilherme Cruz de Mattis T,,P,291534 4 Renan,Renan de Oliveira Fonseca T,,P,298402
5,Fábio Bahia,Fabio Junior Nascime ... T,,P,156835 5 Edson,Edson Felipe da Cruz T,,P,291843
6,Mansur,Joeliton Lima Santos T,,P,325020 6 Guedes,Guilherme Alecsander ... T,,P,440379
7,Caio Rangel,Caio Rangel da Silva T,,P,313031 7 Camilo,Camilo Reijers de Ol ... T,,P,387971
8,Vinicius Kiss,Vinicius Kiss Silva  ... T,,P,185860 9 Roger,Roger Rodrigues da Silva T,,P,155541
9,Rafael Silva,Rafael Aparecido da Silva T,,P,402630 10 Tiago Real,Tiago Real do Prado T,,P,176512
10,Paulinho,Paulo Sergio de Oliveira T,,P,178891 11 Marquinhos,Marcos Vinicius Sous ... T,,P,452746
11,Paulo,Paulo Henrique Perei ... T,,P,432391 33 Washington,Washington Santana d ... T,,P,174167
1,Paulo Vitor,Paulo Vitor Rinaldi R(g),,P,323441 12 Ygor,Ygor Vinhas Oliveira Lima R(g),,P,346401
14,Joilson,Joilson de Jesus Dem ... R,,P,326727 13 Airton,Airton Tirabassi R,,P,306156
15,Dudu Vieira,Carlos Eduardo de So ... R,,P,380640 16 Henrique,Henrique de Souza Tr ... R,,P,412979
18,Fabricio,Fabricio Keiske Rodr ... R,,P,391568 17 Fabricio,Fabricio Rodrigues d ... R,,P,439695
19,Zé Roberto,José Roberto A. de A ... R,,P,334457 18 Vinicius,Vinicius Nelson de S ... R,,P,543163
20,Rodolfo,Rodolfo de Almeida G ... R,,P,308733 19 João Carlos,João Carlos Cardoso  ... R,,P,438850
22,Pablo,Pablo de Barros Paulino R,,P,181190 20 Alexsandro,Alexsandro Carvalho Lopes R,,P,160326
23,Paulinho,Paulo Vinicius Ferre ... R,,P,360127 21 Adailson,Adailson Freire Pere ... R,,P,533140
25,Guilherme,Guilherme de Melo Silva R,,P,398260 22 Tiago Marq ...,Tiago Marques Rezende R,,P,184899
26,Guilherme,Guilherme Kennedy Romao R,,P,419442 23 Marcondele,Matheus de Souza Mar ... R,,P,365334
27,Cafu,Otacilio Brito Alves R,,P,307702,,,,
31,Matheus,Matheus Sao Pedro Falero R,,P,533754,,,,
"",,Comissão Técnica,
"",São Bento / SP,,Ponte Preta / SP
Técnico:,Dorival Ghidoni Junior,Técnico:,Jorge De Amorim Campos
Auxiliar Técnico:,Luiz Ronaldo Nunes Rangel,Auxiliar Técnico:,Luiz Fernando Iubel
Médico:,Cassio Augusto De Mello Rusconi,Médico:,Sergio Marcolino Rosa
Treinador De Goleiros:,Jean Carlos Garcia,Treinador De Goleiros:,Roberto Vlademir Guastali
Preparador Físico:,Diego Kami Mura,Preparador Físico:,Joelton Francisco Urtiga
Massagista:,Jorge Alves De Lima Setter,Massagista:,Gilmar Bueno Bragato Da Silva
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,São Bento/SP,20 - Rodolfo de Almeida Guimaraes,10 - Paulo Sergio de Oliveira
13:00,2T,São Bento/SP,19 - José Roberto A. de Araújo Fi...,9 - Rafael Aparecido da Silva
15:00,2T,Ponte Preta/SP,17 - Fabricio Rodrigues da Silva ...,6 - Guilherme Alecsander Machado...
23:00,2T,São Bento/SP,25 - Guilherme de Melo Silva,7 - Caio Rangel da Silva
35:00,2T,Ponte Preta/SP,20 - Alexsandro Carvalho Lopes,7 - Camilo Reijers de Oliveira
37:00,2T,Ponte Preta/SP,22 - Tiago Marques Rezende,9 - Roger Rodrigues da Silva
