Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,17
Jogo:,Paraná / PR X Atlético / GO,,,
Data:,20/08/2019 Horário: 20:30 Estádio:,Durival Britto e Silva / Curitiba,,
"",Arbitragem
Arbitro:,Paulo Henrique de Melo Salmazio (AB / MS)
Arbitro Assistente 1:,Eduardo Goncalves da Cruz (MTR / MS)
Arbitro Assistente 2:,Marcos dos Santos Brito (CD / MS)
Quarto Arbitro:,Eduardo Elias Melek (CD / PR)
Delegado Local:,Fabio Antonio Gomes ( / )
Analista de Campo:,Gildasio Jose dos Santos (CBF / PR)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,20:20Atraso:,,Não Houve Entrada do mandante: 21:27,,Atraso:,Não Houve
Entrada do visitante:,20:20Atraso:,,Não Houve Entrada do visitante: 21:27,,Atraso:,Não Houve
Início 1o Tempo:,20:30Atraso:,,Não Houve Início do 2o Tempo: 21:30,,Atraso:,Não Houve
Término do 1o Tempo:,21:15Acréscimo:,,Não Houve Término do 2o Tempo: 22:18,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Paraná / PR,,,,Atlético / GO,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Thiago Rod ...,Thiago Rodrigues de  ... T(g),,P,178365 1 Mauricio K ...,Mauricio Kozlinski T(g),,P,296645
2,Eder,Eder Sciola Santana T,,P,175135 2 Jonathan,Jonathan Francisco Lemos T,,P,340169
3,Leandro Al ...,Leandro Almeida da Silva T,,P,174348 3 Lucas Oliv ...,Lucas da Cruz Oliveira T,,P,349619
4,Rodolfo,Rodolfo Filemon de O ... T,,P,356106 4 Gilvan,Gilvan Souza Correa T,,P,188660
5,Otavio,Luiz Otavio Alves Ma ... T,,P,374917 5 Andre Castro,Andre Andrade de Castro T,,P,305961
6,Guilherme,Guilherme Oliveira Santos T,,P,181106 6 Nicolas,Nicolas Vichiatto da ... T,,P,406246
7,Joao Pedro,Joao Pedro Heinen Silva T,,P,380762 7 Matheus,Matheus Cotulio Bossa T,,P,344517
8,Itaqui,Odacir Pereira da Silva T,,P,166053 8 Moacir,Moacir Costa da Silva T,,P,177354
9,Bruno Rodr ...,Bruno Rafael Rodrigu ... T,,P,404399 9 Rodrigo Ro ...,Rodrigo Rodrigues Silva T,,P,356563
10,Fernando Neto Fernando Jose da Cun ...,T,,P,321820 10 Jorginho,Jorge de Moura Xavier T,,P,330015
11,Alesson,Alesson dos Santos B ... T,,P,443663 11 Mike,Mike dos Santos Nena ... T,,P,311439
12,Alisson,Alisson Machado dos  ... R(g),,P,355827 12 Gustavo,Luiz Gustavo Almeida ... R(g),,P,321622
13,Sueliton,Sueliton Pereira de  ... R,,P,171745 13 Reginaldo,Reginaldo Lopes de Jesus R,,P,353336
14,Matheus,Matheus Henrique do  ... R,,P,154117 14 Nathan,Nathanael Ananias da ... R,,P,370997
15,Fernando,Fernando de Moraes S ... R,,P,305797 15 Lucas Rocha,Lucas da Silva Rocha R,,P,364905
16,Júnior,Carlos Jamisson Tele ... R,,P,335479 16 Pedro Bambu,Pedro Gonzaga R,,P,298432
17,Jhony Douglas,Jhony Douglas Santiago R,,P,374851 17 Jairo,Jairo Santos de Oliv ... R,,P,333564
18,Jenison,Jenison de Jesus Bri ... R,,P,305521 18 Andre Luis,Andre Luis Leite R,,P,160781
19,Caio Monteiro,Caio Monteiro Costa R,,P,404815 19 Pedro Raul,Pedro Raul Garay da Silva R,,P,502361
20,Rodrigo Po ...,Rodrigo Porto Bezerra R,,P,502057,,,,
21,Rafael Oli ...,Rafael Victor de Oli ... R,,P,466735,,,,
22,Ramon,Ramon Machado de MacedoR,,P,295017,,,,
23,Lucas,Lucas Macanhan Ferreira R,,P,294365,,,,
"",,Comissão Técnica,
"",Paraná / PR,,Atlético / GO
Técnico:,Matheus Silva Ferreira Da Costa,Técnico:,Wagner Augusto Lopes
Auxiliar Técnico:,Lucio Flavio Dos Santos,Auxiliar Técnico:,Sandro Chaves De Assis Rosa
Médico:,Bernardo Ferreira Da Luz,Médico:,Rafael Lopes Pena De Sousa
Treinador De Goleiros:,Marco Aurelio Tedeschi Dos Santos,Treinador De Goleiros:,Marcos Roberto De Medeiros
Preparador Físico:,Jose Rodolfo Costa Mehl,Preparador Físico:,Jorge Alberto Pinto Soter
Massagista:,Elizaldo Vieira De Souza Junior,Fisioterapeuta:,Joao Rodrigues Dos Santos Neto
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
13:00,2T,Atlético/GO,,18 - Andre Luis Leite,7 - Matheus Cotulio Bossa
13:00,2T,Paraná/PR,,21 - Rafael Victor de Oliveira Fu...,11 - Alesson dos Santos Batista
29:00,2T,Atlético/GO,,17 - Jairo Santos de Oliveira Filho,11 - Mike dos Santos Nenatarvicius
32:00,2T,Paraná/PR,,20 - Rodrigo Porto Bezerra,10 - Fernando Jose da Cunha Neto
34:00,2T,Atlético/GO,,19 - Pedro Raul Garay da Silva,9 - Rodrigo Rodrigues Silva
38:00,2T,Paraná/PR,,13 - Sueliton Pereira de Aguiar,2 - Eder Sciola Santana
