Campeonato:,Campeonato Brasileiro - Série B/2019,,Rodada:,20
Jogo:,America Fc / MG X Operario / PR,,,
Data:,31/08/2019 Horário: 19:00 Estádio:,Raimundo Sampaio / Belo Horizonte,,
"",Arbitragem
Arbitro:,Antonio Dib Moraes de Sousa (AB / PI)
Arbitro Assistente 1:,Alisson Lima Damasceno (AB / PI)
Arbitro Assistente 2:,Mauro Cezar Evangelista de Sousa (AB / PI)
Quarto Arbitro:,Gabriel Murta Barbosa Maciel (CD / MG)
Delegado Local:,Tiago Teixeira de Salles ( / )
Analista de Campo:,Renato Cardoso da Conceição (CBF / MG)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 20:00,,Atraso:,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 20:01,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:02,,Atraso:,Não Houve
Término do 1o Tempo:,19:47Acréscimo:,,2 min Término do 2o Tempo: 20:51,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,America Fc / MG,,,,Operario / PR,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
96,Joriwinnyson,Joriwinnyson Santos  ... T(g),,P,427979 1 Rodrigo,Rodrigo Viana da Con ...,T(g),P,298952
2,Leandro Silva,Leandro da Silva T,,P,178723 2 Mailton do ...,Mailton dos Santos de Sa,T,P,532045
5,Ze Ricardo,Jose Ricardo Barbosa ... T,,P,358808 3 Alisson,Alisson Pereira Santana,T,P,314533
6,Joao Paulo,Joao Paulo Gomes da CostaT,,P,155855 4 Rodrigo,Rodrigo Fagundes de  ...,T,P,177531
7,Marcelo Mi ...,Marcelo Aparecido Toscano T,,P,169747 5 Jardel,Jardel Lauermann,T,P,167975
8,Juninho,Adilson dos Anjos Ol ... T,,P,337261 6 Allan,Allan Vieira Reis,T,P,308525
11,Felipe Aze ...,Felipe Azevedo dos Santos T,,P,175557 7 Felipe,Felipe Augusto Ferre ...,T,P,323819
25,Paulão,Paulo Marcos de Jesu ... T,,P,293393 8 Bruno,Bruno Aparecido Reis ...,T,P,338081
29,Diego,Diego Ferreira Matheus T,,P,318082 9 Lucas,Lucas Rulian Lamoglia,T,P,296314
33,Junior Vicosa,Luiz Severo Junior T,,P,293172 10 Marcelo,Marcelo Oliveira Pinto,T,P,341345
45,Ricardo Silva,Ricardo Cesar Dantas ... T,,P,327667 11 Cleyton,Cleyton Rafael Lima  ...,T,P,183073
12,Airton,Airton Moraes Michellon R(g),,P,332840 12 Andre,Andre Luiz Horocoski,R(g),P,383963
10,Matheusinho,Matheus Leonardo Sal ... R,,P,398805 13 Edson,Edson Borges,R,P,157449
14,Franca,Carlos Henrique Fran ... R,,P,388070 14 Rafael,Rafael Farias Peixoto,R,P,163378
16,Savio,Savio Antonio Alves R,,P,376801 15 Chicao,Wellington Francisco ...,R,P,170889
17,Neto Berola,Sosthenes Jose Santo ... R,,P,291855 16 Revson,Revson Cordeiro dos  ...,R,P,174081
19,Jonatas Be ...,Jonatas Elias Belusso R,,P,180181 17 Jean,Jean Carlo Bernieri  ...,R,P,394762
35,Flavio,Luiz Flavio Silverio ... R,,P,533422 18 Rafael Cho ...,Rafael Batista,R,P,177920
37,Bilu,Rafael Bilu Mudesto R,,P,387443 19 Cleo Silva,Cleone Santos Silva,R,P,387511
39,Elias,Elias Constantino Pe ... R,,P,172110 20 Shumaker,Thiago Maier Santos,R,P,170369
44,Pedrao,Pedro Henrique de Ol ... R,,P,356582,,,,
88,Willian,Willian Marlon Ferre ... R,,P,421180,,,,
95,Ademir,Ademir da Silva Sant ... R,,P,438212,,,,
"",,Comissão Técnica,
"",America Fc / MG,,Operario / PR
Técnico:,Felipe De Oliveira Conceicao,Técnico:,Gerson Luiz Gusmao
Auxiliar Técnico:,Cauan Felipe De Almeida,Auxiliar Técnico:,Diego Albrecht
Médico:,Celso Furtado De Azevedo Filho,Médico:,NEANDER NEVES ALVES EZIDORIO
Treinador De Goleiros:,Silvio Siqueira Jardim,Treinador De Goleiros:,Osmar Da Silva Pereira
Preparador Físico:,Gerson Oliveira Rocha,Preparador Físico:,Carlos Eduardo Maus
Massagista:,Silvio Junio Nunes Da Silva,Massagista:,Jeferson Lourenco Da Silva
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
12:00,2T,America Fc/MG,17 - Sosthenes Jose Santos Salles,29 - Diego Ferreira Matheus
22:00,2T,Operario/PR,19 - Cleone Santos Silva,9 - Lucas Rulian Lamoglia
32:00,2T,America Fc/MG,88 - Willian Marlon Ferreira Moraes,7 - Marcelo Aparecido Toscano
33:00,2T,Operario/PR,18 - Rafael Batista,10 - Marcelo Oliveira Pinto
41:00,2T,America Fc/MG,14 - Carlos Henrique Franca Freires,11 - Felipe Azevedo dos Santos
45:00,2T,Operario/PR,20 - Thiago Maier Santos,7 - Felipe Augusto Ferreira Bati...
