"",,Arbitragem
Arbitro:,Antonio Santos Nunes (CBF-2 / PI),
Arbitro Assistente 1:,Anderson Moreira de Farias (CBF-2 / CE),
Arbitro Assistente 2:,Arnaldo Rodrigues de Souza (CBF-1 / CE),
Quarto Arbitro:,Carlos José da Silva (CBF-2 / RN),
Assessor:,Reinaldo Gomes de Paula (ASS / RN),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 16:58,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 16:57,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:00,Atraso:,,Não Houve
Término do 1o Tempo:,16:46 Acréscimo:,,1 min Término do 2o Tempo: 17:48,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 1 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:50,Atraso:,Não Houve Entrada do mandante:,16:58,Atraso:,Não Houve
Início 1o Tempo:,16:00,Atraso:,Não Houve,Início do 2o Tempo:,17:00,Atraso:,Não Houve
"",Relação de Jogadores,,
Baraúnas / RN,Central / PE,,
Horário de Entrega da Relação de Jogadores: 14:45,Horário de Entrega da Relação de Jogadores: 14:55,,
No Apelido Nome Completo T/R P/A,CBF No Apelido Nome Completo,T/R P/A,CBF
1 Ramon Ramon Ferreira de An ... T P,159142 1 Juninho Antonio Alves Junior,T P,135321
2 Gleison Marcos Gleison de So ... T P,293392 2 Adriano Adriano Ferreira de ...,T P,164894
3 Victor Victor Minervino Bar ... T P,324846 3 Saulo Saulo Pereira do Nas...,T P,292724
4 Nildo Elenildo Correia Galvao T P,133719 4 Egon Egon Henrique Gomes ...,T P,309368
5 Odair Odair Rodrigues da Silva T P,302950 5 Eduardo Eduardo Bruno Marinh...,T P,178042
6 Anderson Francisco Anderson d ... T P,341787 6 Jailton Jailton Jose dos Santos,T P,177482
7 Junior Jose de Ribamar Guim ... T P,368174 7 Luiz Ferna ... Luiz Fernando Carval...,T P,177884
8 Idelvando Cicero Idelvando da  ... T P,175852 8 Paulo Victor Paulo Victor Pereira...,T P,177402
9 Binha Ewerton Luiz Victor  ... T P,175256 9 Josimar Josimar Moreira Mato...,T P,371233
10 Adham Adham Eristh Vicente ... T P,187917 10 Erivelton Marcos Erivelton Ara...,T P,313930
11 Fabinho Fabio Alves dos Santos T P,172162 11 Andre Andre Ferreira de Ol...,T P,176633
12 Ruan Ruan Carlos Mendes d ... R P,295505 12 Beto Carlos Weberton da S...,R P,137022
13 David David Franklin Danta ... R A,386213 13 Sinval Sinval Victor Silva ...,R P,153864
14 Igor Igor da Silva Morais R A,304360 14 Erick Erick Cavalcante Silva,R P,184466
15 Carlos Alb ... Carlos Alberto do Na ... R P,306262 15 Helder Helder Ribeiro Silva,R P,308607
16 Luiz Henri ... Luiz Henrique de Pai ... R P,300987 16 Jose Jose Roberto da Silv...,R P,136417
17 Diogo Diogo Alves da Silva R P,327682 17 Jefferson Jefferson Douglas Da...,R P,316997
18 Leonardo Leonardo da Silva Fe ... R A,347163 18 João Paulo João Paulo Pereira d...,R P,373724
19 Denis Denes Rodrigues da Silva R P,363630,,
"",,Comissão Técnica,
"",Baraúnas / RN,,Central / PE
Tecnico:,Isaias Raimundo Da Silva - 4130951,Tecnico:,Humberto Santos - 1566615
Auxiliar Tecnico:,- - -,Auxiliar Tecnico:,Janio Fialho  - 1629166
Medico:,Manoel Vieira De Oliveira - 6585-RN,Medico:,Jose Reinaldo Medeiros Junior  - 13575 - PE
Preparador Fisico:,Alexandre Viana Rodrigues - 0087G-RN,Preparador Fisico:,Sergio Leonardo  - 647-PE
Massagista:,Francisco Freire Da Costa - 1074393,Massagista:,Edvanildo Raimundo - 3958262
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
08:00,1T,5,NR,Eduardo Bruno Marinho Gomes,,Central/PE
38:00,1T,8,NR,Cicero Idelvando da Silva Sousa,,Baraúnas/RN
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Central/PE,,15 - Helder Ribeiro Silva,2 - Adriano Ferreira de Olive ...
13:00,2T,Central/PE,,17 - Jefferson Douglas Damiao  ...,8 - Paulo Victor Pereira Maga ...
14:00,2T,Baraúnas/RN,,16 - Luiz Henrique de Paiva Ca ...,10 - Adham Eristh Vicente Boav ...
22:00,2T,Baraúnas/RN,,19 - Denes Rodrigues da Silva,9 - Ewerton Luiz Victor de Ol ...
40:00,2T,Central/PE,,14 - Erick Cavalcante Silva,11 - Andre Ferreira de Oliveir ...
41:00,2T,Baraúnas/RN,,17 - Diogo Alves da Silva,8 - Cicero Idelvando da Silva ...
