"",,Arbitragem
Arbitro:,Janio Pires Gonçalves (CBF-1 / TO),
Arbitro Assistente 1:,Francisco Casimiro de Sousa (CBF-1 / TO),
Arbitro Assistente 2:,Cipriano da Silva Sousa (CBF-2 / TO),
Quarto Arbitro:,Wales Martins de Souza (CBF-2 / DF),
Assessor:,Jose de Caldas Souza (ASS / DF),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:55Atraso:,,Não Houve Entrada do mandante: 16:57,Atraso:,,Não Houve
Entrada do visitante:,15:57Atraso:,,Não Houve Entrada do visitante: 16:58,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:01,Atraso:,,Não Houve
Término do 1o Tempo:,16:46 Acréscimo:,,1 min Término do 2o Tempo: 17:49,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,15:55,Atraso:,Não Houve Entrada do mandante:,16:57,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Edmar,Edmar da Silva Oliveira,T P,187833,1,Darley,Darley Ramon Torres,T P,178158
"",,Comissão Técnica,
"",Luziania / DF,,Tombense / MG
Tecnico:,Ricardo Antônio De Souza Silva  - M-1701570 MG,Tecnico:,Eugenio Carlos Souza  - M1742637
Auxiliar Tecnico:,Evilásio De Almeida Peba - 2759045 DF,Auxiliar Tecnico:,Jordan De Freitas Viana - M-03026787
Medico:,Inácio Haroldo Abadia  - CRM 6572 DF,Medico:,Não Possui - *******
Preparador Fisico:,Gabriel Das Chagas Moises  - CREF 6633-G/MG,Preparador Fisico:,Hilario Teixeira De Melo Junior  - 70421988-41
Massagista:,Manoel Augusto Miranda - MG 17005643,Massagista:,Claudio Henrique Brito Batista - 399932-Mg
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
01:00,2T,7,NR,Mateus da Silva,,Tombense/MG
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:não houve atraso. informo que os acréscimos foram em virtude as substituições e retiradas dos atletas supostamente lesionados.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu09:002TLuziania/DF17 - Fernado Armando dos Santo ...11 - Romario Augusto da Silva  ...10:002TLuziania/DF15 - Wallace Souza Ferreira8 - Allan Rodrigues Nunes19:002TLuziania/DF18 - Wagner Luiz da Silva2 - Jefferson da Silva Lucian ...24:002TTombense/MG18 - Daniel Amorim Dias da Sil ...11 - Andre Carreiro da Silva31:002TTombense/MG13 - Heitor de Araujo Pereira4 - Edmario Miguel dos Santos ...40:002TTombense/MG15 - Felipe dos Santos Dias7 - Mateus da Silva"
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
não houve atraso. informo que os acréscimos foram em virtude as substituições e retiradas dos atletas supostamente lesionados.
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:não houve atraso. informo que os acréscimos foram em virtude as substituições e retiradas dos atletas supostamente lesionados.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu09:002TLuziania/DF17 - Fernado Armando dos Santo ...11 - Romario Augusto da Silva  ...10:002TLuziania/DF15 - Wallace Souza Ferreira8 - Allan Rodrigues Nunes19:002TLuziania/DF18 - Wagner Luiz da Silva2 - Jefferson da Silva Lucian ...24:002TTombense/MG18 - Daniel Amorim Dias da Sil ...11 - Andre Carreiro da Silva31:002TTombense/MG13 - Heitor de Araujo Pereira4 - Edmario Miguel dos Santos ...40:002TTombense/MG15 - Felipe dos Santos Dias7 - Mateus da Silva",,,,
Ocorrências / Observações,,,,
Nada houve de anormal,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
não houve atraso. informo que os acréscimos foram em virtude as substituições e retiradas dos atletas supostamente lesionados.,,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
09:00,2T,Luziania/DF,17 - Fernado Armando dos Santo ...,11 - Romario Augusto da Silva  ...
10:00,2T,Luziania/DF,15 - Wallace Souza Ferreira,8 - Allan Rodrigues Nunes
19:00,2T,Luziania/DF,18 - Wagner Luiz da Silva,2 - Jefferson da Silva Lucian ...
24:00,2T,Tombense/MG,18 - Daniel Amorim Dias da Sil ...,11 - Andre Carreiro da Silva
31:00,2T,Tombense/MG,13 - Heitor de Araujo Pereira,4 - Edmario Miguel dos Santos ...
40:00,2T,Tombense/MG,15 - Felipe dos Santos Dias,7 - Mateus da Silva
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:não houve atraso. informo que os acréscimos foram em virtude as substituições e retiradas dos atletas supostamente lesionados.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu09:002TLuziania/DF17 - Fernado Armando dos Santo ...11 - Romario Augusto da Silva  ...10:002TLuziania/DF15 - Wallace Souza Ferreira8 - Allan Rodrigues Nunes19:002TLuziania/DF18 - Wagner Luiz da Silva2 - Jefferson da Silva Lucian ...24:002TTombense/MG18 - Daniel Amorim Dias da Sil ...11 - Andre Carreiro da Silva31:002TTombense/MG13 - Heitor de Araujo Pereira4 - Edmario Miguel dos Santos ...40:002TTombense/MG15 - Felipe dos Santos Dias7 - Mateus da Silva",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
09:00,2T,Luziania/DF,17 - Fernado Armando dos Santo ...,11 - Romario Augusto da Silva  ...
10:00,2T,Luziania/DF,15 - Wallace Souza Ferreira,8 - Allan Rodrigues Nunes
19:00,2T,Luziania/DF,18 - Wagner Luiz da Silva,2 - Jefferson da Silva Lucian ...
24:00,2T,Tombense/MG,18 - Daniel Amorim Dias da Sil ...,11 - Andre Carreiro da Silva
31:00,2T,Tombense/MG,13 - Heitor de Araujo Pereira,4 - Edmario Miguel dos Santos ...
40:00,2T,Tombense/MG,15 - Felipe dos Santos Dias,7 - Mateus da Silva
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:não houve atraso. informo que os acréscimos foram em virtude as substituições e retiradas dos atletas supostamente lesionados.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu09:002TLuziania/DF17 - Fernado Armando dos Santo ...11 - Romario Augusto da Silva  ...10:002TLuziania/DF15 - Wallace Souza Ferreira8 - Allan Rodrigues Nunes19:002TLuziania/DF18 - Wagner Luiz da Silva2 - Jefferson da Silva Lucian ...24:002TTombense/MG18 - Daniel Amorim Dias da Sil ...11 - Andre Carreiro da Silva31:002TTombense/MG13 - Heitor de Araujo Pereira4 - Edmario Miguel dos Santos ...40:002TTombense/MG15 - Felipe dos Santos Dias7 - Mateus da Silva"
Observações Eventuais
NADA HOUVE DE ANORMAL
