"",Arbitragem
Arbitro:,Pablo dos Santos Alves (ESP-2 / PB)
Arbitro Assistente 1:,Marcio Freire Lopes (CBF-2 / PB)
Arbitro Assistente 2:,Tomaz Diniz de Araujo (CBF-2 / PB)
Quarto Arbitro:,Italo Medeiros de Azevedo (CBF-1 / RN)
Assessor:,Reinaldo Gomes de Paula (ASS / RN)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:30,Atraso:,,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:29,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:21,Acréscimo:,,5 min
Resultado do 1o Tempo: 3 X 0,,,Resultado Final: 4 X 2,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,19:20,Atraso:,Não Houve Entrada do mandante:,20:30,Atraso:,Não Houve
Início 1o Tempo:,19:30,Atraso:,Não Houve,Início do 2o Tempo:,20:31,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
101,Gustavo,Gustavo Busatto,T P,186958,1,Marcio,Marcio Luiz Silva Lo...,T P,129274
"",,Comissão Técnica,
"",América / RN,,Atlético / GO
Tecnico:,José Roberto Fernandes Barros - 3701706-PE,Tecnico:,Marcelo Martelotte - 027068-P/SP
Auxiliar Tecnico:,Luiz Junior De Souza Lopes - 1626129-RN,Auxiliar Tecnico:,Antonio Carlos Ribeiro Junior - 172423776SSP/SP
Medico:,Maeterlinck Rego Mendes - 715-RN,Medico:,Itamar Soares De Carvalho Junior - 10286-GO
Preparador Fisico:,Rogerio Juidecce De Souza - 004306-G/SP,Preparador Fisico:,Emerson Luiz Buck Silva - 8057-G/PR
Massagista:,Renne Augustho Da Silveira Coutinho - 1690721-RN,Massagista:,Charles Rodrigues Marcelino - 36306813-MG
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
15:00,1T,106,NR,Alvaro Rodrigues Vieira Junior,,América/RN
22:00,1T,111,NR,Thiago Jefferson da Silva,,América/RN
25:00,1T,107,NR,Antonio Adriano Antunes de Paula,,América/RN
09:00,2T,9,NR,Junior Cesar Moreira da Cunha,,Atlético/GO
11:00,2T,18,NR,Ayrton de Melo Carneiro,,Atlético/GO
37:00,2T,109,NR,Max Brendon Costa Pinheiro,,América/RN
"Ocorrências / ObservaçõesA pedido da ca/cbf foi entregue uma cópia da circular 08/2015 ca-cbf, aos srs. gilmar dos santos e junior mortosa supervisores das equipesdo américa f. clube e atlético c. goianiense, respectivamente.informo que o assessor da cbf, sr. reinaldo gomes de paula acompanhou a entrega do mencionado documento.Motivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS PARA RECUPERAR O TEMPO GASTO COM RETIRADAS DE ATLETAS LESIONADOS, ATENDIMENTO DO GOLEIRO DO AMÉRICA - 2oTEMPO -, SUBSTITUIÇÕES E DEMAIS PARALISAÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu28:001TAtlético/GO18 - Ayrton de Melo Carneiro8 - Regis dos Santos Silva12:002TAmérica/RN117 - Jose Clebson de Lima107 - Antonio Adriano Antunes d ...28:002TAtlético/GO17 - Luiz Fernando Moraes dos  ...11 - Rafael Lima Pereira30:002TAmérica/RN116 - Gilmar Silva Santos106 - Alvaro Rodrigues Vieira J ...35:002TAmérica/RN122 - Francisco Regis Lopes da  ...110 - Antonio Givanildo da Silv ...38:002TAtlético/GO16 - Thiago de Almeida Primão10 - Jose Luis dos Santos Pint ..."
Ocorrências / Observações
"A pedido da ca/cbf foi entregue uma cópia da circular 08/2015 ca-cbf, aos srs. gilmar dos santos e junior mortosa supervisores das equipes"
"do américa f. clube e atlético c. goianiense, respectivamente."
"informo que o assessor da cbf, sr. reinaldo gomes de paula acompanhou a entrega do mencionado documento."
"Ocorrências / ObservaçõesA pedido da ca/cbf foi entregue uma cópia da circular 08/2015 ca-cbf, aos srs. gilmar dos santos e junior mortosa supervisores das equipesdo américa f. clube e atlético c. goianiense, respectivamente.informo que o assessor da cbf, sr. reinaldo gomes de paula acompanhou a entrega do mencionado documento.Motivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS PARA RECUPERAR O TEMPO GASTO COM RETIRADAS DE ATLETAS LESIONADOS, ATENDIMENTO DO GOLEIRO DO AMÉRICA - 2oTEMPO -, SUBSTITUIÇÕES E DEMAIS PARALISAÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu28:001TAtlético/GO18 - Ayrton de Melo Carneiro8 - Regis dos Santos Silva12:002TAmérica/RN117 - Jose Clebson de Lima107 - Antonio Adriano Antunes d ...28:002TAtlético/GO17 - Luiz Fernando Moraes dos  ...11 - Rafael Lima Pereira30:002TAmérica/RN116 - Gilmar Silva Santos106 - Alvaro Rodrigues Vieira J ...35:002TAmérica/RN122 - Francisco Regis Lopes da  ...110 - Antonio Givanildo da Silv ...38:002TAtlético/GO16 - Thiago de Almeida Primão10 - Jose Luis dos Santos Pint ...",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
28:00,1T,Atlético/GO,18 - Ayrton de Melo Carneiro,8 - Regis dos Santos Silva
12:00,2T,América/RN,117 - Jose Clebson de Lima,107 - Antonio Adriano Antunes d ...
28:00,2T,Atlético/GO,17 - Luiz Fernando Moraes dos  ...,11 - Rafael Lima Pereira
30:00,2T,América/RN,116 - Gilmar Silva Santos,106 - Alvaro Rodrigues Vieira J ...
35:00,2T,América/RN,122 - Francisco Regis Lopes da  ...,110 - Antonio Givanildo da Silv ...
38:00,2T,Atlético/GO,16 - Thiago de Almeida Primão,10 - Jose Luis dos Santos Pint ...
"Ocorrências / ObservaçõesA pedido da ca/cbf foi entregue uma cópia da circular 08/2015 ca-cbf, aos srs. gilmar dos santos e junior mortosa supervisores das equipesdo américa f. clube e atlético c. goianiense, respectivamente.informo que o assessor da cbf, sr. reinaldo gomes de paula acompanhou a entrega do mencionado documento.Motivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS PARA RECUPERAR O TEMPO GASTO COM RETIRADAS DE ATLETAS LESIONADOS, ATENDIMENTO DO GOLEIRO DO AMÉRICA - 2oTEMPO -, SUBSTITUIÇÕES E DEMAIS PARALISAÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu28:001TAtlético/GO18 - Ayrton de Melo Carneiro8 - Regis dos Santos Silva12:002TAmérica/RN117 - Jose Clebson de Lima107 - Antonio Adriano Antunes d ...28:002TAtlético/GO17 - Luiz Fernando Moraes dos  ...11 - Rafael Lima Pereira30:002TAmérica/RN116 - Gilmar Silva Santos106 - Alvaro Rodrigues Vieira J ...35:002TAmérica/RN122 - Francisco Regis Lopes da  ...110 - Antonio Givanildo da Silv ...38:002TAtlético/GO16 - Thiago de Almeida Primão10 - Jose Luis dos Santos Pint ..."
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
"ACRÉSCIMOS PARA RECUPERAR O TEMPO GASTO COM RETIRADAS DE ATLETAS LESIONADOS, ATENDIMENTO DO GOLEIRO DO AMÉRICA - 2o"
"TEMPO -, SUBSTITUIÇÕES E DEMAIS PARALISAÇÕES."
"Ocorrências / ObservaçõesA pedido da ca/cbf foi entregue uma cópia da circular 08/2015 ca-cbf, aos srs. gilmar dos santos e junior mortosa supervisores das equipesdo américa f. clube e atlético c. goianiense, respectivamente.informo que o assessor da cbf, sr. reinaldo gomes de paula acompanhou a entrega do mencionado documento.Motivo de atraso no início e/ou reinício, e de acréscimos:ACRÉSCIMOS PARA RECUPERAR O TEMPO GASTO COM RETIRADAS DE ATLETAS LESIONADOS, ATENDIMENTO DO GOLEIRO DO AMÉRICA - 2oTEMPO -, SUBSTITUIÇÕES E DEMAIS PARALISAÇÕES.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu28:001TAtlético/GO18 - Ayrton de Melo Carneiro8 - Regis dos Santos Silva12:002TAmérica/RN117 - Jose Clebson de Lima107 - Antonio Adriano Antunes d ...28:002TAtlético/GO17 - Luiz Fernando Moraes dos  ...11 - Rafael Lima Pereira30:002TAmérica/RN116 - Gilmar Silva Santos106 - Alvaro Rodrigues Vieira J ...35:002TAmérica/RN122 - Francisco Regis Lopes da  ...110 - Antonio Givanildo da Silv ...38:002TAtlético/GO16 - Thiago de Almeida Primão10 - Jose Luis dos Santos Pint ...",,,,
Ocorrências / Observações,,,,
"A pedido da ca/cbf foi entregue uma cópia da circular 08/2015 ca-cbf, aos srs. gilmar dos santos e junior mortosa supervisores das equipes",,,,
"do américa f. clube e atlético c. goianiense, respectivamente.",,,,
"informo que o assessor da cbf, sr. reinaldo gomes de paula acompanhou a entrega do mencionado documento.",,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
"ACRÉSCIMOS PARA RECUPERAR O TEMPO GASTO COM RETIRADAS DE ATLETAS LESIONADOS, ATENDIMENTO DO GOLEIRO DO AMÉRICA - 2o",,,,
"TEMPO -, SUBSTITUIÇÕES E DEMAIS PARALISAÇÕES.",,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
28:00,1T,Atlético/GO,18 - Ayrton de Melo Carneiro,8 - Regis dos Santos Silva
12:00,2T,América/RN,117 - Jose Clebson de Lima,107 - Antonio Adriano Antunes d ...
28:00,2T,Atlético/GO,17 - Luiz Fernando Moraes dos  ...,11 - Rafael Lima Pereira
30:00,2T,América/RN,116 - Gilmar Silva Santos,106 - Alvaro Rodrigues Vieira J ...
35:00,2T,América/RN,122 - Francisco Regis Lopes da  ...,110 - Antonio Givanildo da Silv ...
38:00,2T,Atlético/GO,16 - Thiago de Almeida Primão,10 - Jose Luis dos Santos Pint ...
