"",,Arbitragem
Arbitro:,Sandro Meira Ricci (FIFA / SC),
Arbitro Assistente 1:,Fabricio Vilarinho da Silva (FIFA / GO),
Arbitro Assistente 2:,Rogerio Pablos Zanardo (ASP-FIFA / SP),
Quarto Arbitro:,Adriano Milczvski (CBF-2 / PR),
Assessor:,Helio Henrique de Camargo (ASS / PR),
Delegado Local:,JACIR DIONISIO BELLIO (000 / ),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:29,Atraso:,,Não Houve
Entrada do visitante:,19:18Atraso:,,Não Houve Entrada do visitante: 20:30,Atraso:,,Não Houve
Início 1o Tempo:,19:30 Atraso:,,Não Houve Início do 2o Tempo: 20:31,Atraso:,,Não Houve
Término do 1o Tempo:,20:16 Acréscimo:,,1 min Término do 2o Tempo: 21:20,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Coritiba / PR,,,Grêmio / RS,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo,T/R P/A,CBF
29,Bruno,Bruno Brigido de Oli ...,T P,305735 1 Marcelo Gr ...,Marcelo Grohe,T P,168351
4,Rafael Mar ...,Rafael Marques Pinto,T P,150943 2 Galhardo,Rafael Galhardo de Souza,T P,291542
6,Luis,Luis Enrique Caceres ...,T P,431054 3 Geromel,Pedro Tonon Geromel,T P,165322
7,Guilherme,Guilherme Ferreira Pinto,T P,307277 8 Giuliano,Giuliano Victor de Paula,T P,178486
15,Leandro,Leandro Paulino da Silva,T P,175588 10 Douglas,Douglas dos Santos,T P,146817
17,Evandro,Evandro da Silva,T P,376458 13 Bobo,Deyvison Rogerio da ...,T P,149578
21,Ceara,Walisson Moreira Far ...,T P,298361 15 Edinho,Edimo Ferreira Campos,T P,143977
26,Ruy,Ruy Franco de Almeid ...,T P,178472 19 Maicon,Maicon Thiago Pereir...,T P,166603
30,Carlinho,Carlos Emiliano Pereira,T P,186140 26 Marcelo Ol ...,Marcelo Oliveira Fer...,T P,172123
31,Joao Paulo,Joao Paulo da Silva,T P,174223 32 Pedro Rocha,Pedro Rocha Neves,T P,379462
55,Juan,Juan Maldonado Jaime ...,T P,145923 33 Erazo,Frickson Rafael Eraz...,T P,459915
1,Vanailson,Vanailson Luciano de ...,R P,190231 9 Braian Rod ...,Braian Damian Rodrig...,R P,522895
5,Alan,Alan Santos da Silva,R P,186142 12 Tiago,Tiago Machowski,R P,296640
11,Michel,Michel Das Chagas He ...,R P,293136 22 Marcelo He ...,Marcelo Hermes,R P,363926
13,Ivan,Ivan Aparecido Martins,R P,317006 23 Everton,Everton Sousa Soares,R P,379065
18,Bueno,Misael Bueno,R P,340286 25 Willian Sc ...,Willian Schuster Dor...,R P,170488
27,Rodrigo,Rodrigo de Oliveira  ...,R P,410510 27 Lincoln,Lincoln Henrique Oli...,R P,421665
28,Jose,Jose Carlos Ferreira ...,R P,378851 29 Vitinho,Victor Neves Rangel,R P,359362
35,Icaro,Icaro Cosmo da Rocha,R P,184967 31 Rafael Thy ...,Rafael Thyere de Alb...,R P,313474
37,Thiago,Thiago Ferreira Lopes,R P,375729 37 Moises,Moises Wolschick,R P,346833
66,Henrique,Henrique Gelain Custodio,R P,343787 77 Fernandinho,Luiz Fernando Pereir...,R P,173277
89,Thiago,Thiago Galhardo do N ...,R P,189822,,,
99,Rafhael,Rafhael Lucas Olivei ...,R P,309723,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
26:00,2T,26,NR,Marcelo Oliveira Ferreira,,Grêmio/RS
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
45:00,INT,Grêmio/RS,,77 - Luiz Fernando Pereira da  ...,32 - Pedro Rocha Neves
12:00,2T,Coritiba/PR,,11 - Michel das Chagas Henriqu ...,55 - Juan Maldonado Jaimez Jun ...
16:00,2T,Grêmio/RS,,29 - Victor Neves Rangel,13 - Deyvison Rogerio da Silva ...
27:00,2T,Coritiba/PR,,37 - Thiago Ferreira Lopes,26 - Ruy Franco de Almeida Jun ...
35:00,2T,Coritiba/PR,,99 - Rafhael Lucas Oliveira da ...,31 - Joao Paulo da Silva
42:00,2T,Grêmio/RS,,37 - Moises Wolschick,19 - Maicon Thiago Pereira de  ...
