"",Arbitragem
Arbitro:,Marcelo Alves dos Santos (CBF-1 / MT)
Arbitro Assistente 1:,Luis Filipe Gonçalves Correa (CBF-1 / PB)
Arbitro Assistente 2:,Tomaz Diniz de Araujo (CBF-2 / PB)
Quarto Arbitro:,Renan Roberto de Souza (CBF-1 / PB)
Assessor:,Joao Bosco Honorato (000 / PB)
Delegado Local:,GERALDO GOMES VARELA (000 / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:00,Atraso:,,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:01,Atraso:,,Não Houve
Início 1o Tempo:,16:00 Atraso:,,Não Houve Início do 2o Tempo: 17:02,Atraso:,,Não Houve
Término do 1o Tempo:,16:47 Acréscimo:,,2 min Término do 2o Tempo: 17:50,Acréscimo:,,3 min
Resultado do 1o Tempo: 1 X 1,,,Resultado Final: 3 X 1,,,
"",,,,Relação de Jogadores,,,
"",,Campinense / PB,,,Colo Colo / BA,,
No,Apelido,Nome Completo,T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Gledson,Gledson Ribeiro dos  ...,T P,159483 1 Filipe,Filipe Barbosa dos S...,T P,346599
2,Grafite,Weldon da Silva Dias,T P,185667 2 Paulinho,Paulo Roberto Santos...,T P,309254
3,Joecio,Joecio Barbosa dos S ...,T P,174017 3 Michel,Michel Pereira Santos,T P,370576
4,Tiago Sala,Tiago Sala,T P,154309 4 Rodrigo,Rodrigo Santos Gois,T P,158177
5,Samuel Rosa,Samuel Rosa Pereira,T P,173707 5 Joelson,Joelson Oliveira de ...,T P,393663
6,Ronaell,Ronaell Rubens da Si ...,T P,182403 6 Danilo,Danilo Santos Silva,T P,343576
7,Magno,Magno Souza da Silva,T P,292998 7 Gian,Gianlucas Marques Santos,T P,394648
8,Valdeir,Valdeir Batista de Souza,T P,341083 8 Dinho,Flavio Cruz Souza,T P,172588
9,Adalgisio,Adalgisio Miranda da ...,T P,306260 9 Thiago,Luiz Carlos Marques Lima,T P,298523
10,Filipe,Filipe Ramon Silva L ...,T P,299373 10 Jussimar,Jussimar Lima,T P,343575
11,Tulio,Tulio Renan Souza Xavier,T P,291978 11 Mailson,Mailson dos Santos O...,T P,296058
12,Alex,Alex Alves de Lima,R P,173056 12 Waldson,Waldson Simoes Viana,R P,185423
14,Joao Paulo,Joao Paulo Pereira M ...,R P,165296 13 Fredson,Fredson Vinicius San...,R P,371657
15,Joao Neto,Joao de Oliveira Cav ...,R P,184416 14 Edvan,Edvan Sena Santos Ri...,R P,398485
16,Leandro,Leandro Trajano de Lima,R P,350031 15 Dalmar,Dalmar Rocha de Quei...,R P,171223
17,Marcelo,Marcelo de Souza Maciel,R P,177543 16 Lucas,Lucas Santos de Souza,R P,188124
18,Endrick,Endrick dos Santos P ...,R P,380845 17 Guilherme,Guilherme de Melo Silva,R P,398260
19,Rennan,Rennan Francisco Alm ...,R P,321784 18 Diego,Diego Alexandre Ramo...,R P,183308
20,Eder,Eder Sales Guerreiro,R P,306397 19 Heberton F ...,Heberton Ferreira da...,R P,313762
21,Canga,Adilson Ferreira Gomes,R P,334012,,,
22,Jackson,Jackson Felipe Apare ...,R P,185893,,,
100,Josemar do ...,Josemar dos Santos Silva,R P,131612,,,
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
31:00,1T,9,NR,Adalgisio Miranda da Rocha Neto,,Campinense/PB
38:00,1T,7,NR,Gianlucas Marques Santos,,Colo Colo/BA
06:00,2T,20,NR,Eder Sales Guerreiro,,Campinense/PB
15:00,2T,11,NR,Tulio Renan Souza Xavier,,Campinense/PB
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Campinense/PB,20 - Eder Sales Guerreiro,6 - Ronaell Rubens da Silva A ...
12:00,2T,Colo Colo/BA,14 - Edvan Sena Santos Ribeiro ...,11 - Mailson dos Santos Olivei ...
12:00,2T,Colo Colo/BA,16 - Lucas Santos de Souza,5 - Joelson Oliveira de Menez ...
19:00,2T,Campinense/PB,15 - Joao de Oliveira Cavalcan ...,2 - Weldon da Silva Dias
24:00,2T,Campinense/PB,100 - Josemar dos Santos Silva,8 - Valdeir Batista de Souza
26:00,2T,Colo Colo/BA,18 - Diego Alexandre Ramos Pir ...,7 - Gianlucas Marques Santos
