Campeonato:,Copa do Brasil - Profissional/2018,,,Rodada:,Volta
Jogo:,Flamengo / RJ X Ponte Preta / SP,,,,
Data:,10/05/2018 Horário: 19:30,Estádio:,Jornalista Mário Filho / Rio de Janeiro,,
"",Arbitragem
Arbitro:,Ricardo Marques Ribeiro (FIFA / MG)
Arbitro Assistente 1:,Guilherme Dias Camilo (FIFA / MG)
Arbitro Assistente 2:,Sidmar dos Santos Meurer (AB / MG)
Quarto Arbitro:,Wanderson Alves de Sousa (AB / MG)
Inspetor:,Alicio Pena Junior (CBF / BRA)
Delegado Local:,Marcos Vinicio de Abreu Trindade (CBF / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,19:20Atraso:,,Não Houve Entrada do mandante: 20:29,,Atraso:,Não Houve
Entrada do visitante:,19:20Atraso:,,Não Houve Entrada do visitante: 20:28,,Atraso:,Não Houve
Início 1o Tempo:,19:30Atraso:,,Não Houve Início do 2o Tempo: 20:31,,Atraso:,Não Houve
Término do 1o Tempo:,20:16Acréscimo:,,1 min Término do 2o Tempo: 21:20,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Flamengo / RJ,,,,Ponte Preta / SP,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
1,Diego Alves,Diego Alves Carreira,T(g),P,159238 1 Ivan,Ivan Quaresma da Silva T(g),,P,405009
2,Rodinei,Rodinei Marcelo de A ...,T,P,353568 2 Igor,Igor Vinicius de Souza T,,P,355675
6,Rene,Rene Rodrigues Martins,T,P,346636 3 Reynaldo,Reynaldo Cesar Moraes T,,P,352000
7,Everton Ri ...,Everton Augusto de B ...,T,P,177444 4 Renan,Renan de Oliveira Fonseca T,,P,298402
8,Cuellar,Gustavo Leonardo Cue ...,T,P,541232 5 Nathan,Nathanael Ananias da... T,,P,370997
11,Lucas Paqu ...,Lucas Tolentino Coel ...,T,P,319635 6 Marciel,Marciel Silva da Silva T,,P,347222
15,Rever,Rever Humberto Alves ...,T,P,167509 7 Saraiva,Felipe Saraiva de So... T,,P,502791
19,Henrique D ...,Jose Henrique da Sil ...,T,P,189708 8 Paulinho,Paulo Sergio de Oliveira T,,P,178891
20,Vinicius Jr.,Vinicius Jose Paixao ...,T,P,510014 9 Wanderson,Wanderson Felipe Car... T,,P,536862
23,Gigio,Geuvanio Santos Silva,T,P,311336 10 Lucas,Lucas da Silva Izidoro T,,P,389361
43,Leonardo,Leonardo Campos Duar ...,T,P,355960 11 Junior,Jose Antonio dos San... T,,P,540268
37,Cesar,Cesar Bernardo Dutra,R(g),P,307296 12 Vinicius,Vinicius Silvestre d... R(g),,P,308661
4,Juan,Juan Silveira dos Santos,R,P,123816 13 Tony,Tony Ewerton Ramos d... R,,P,295880
5,Willian Arão,Willian Souza Arao d ...,R,P,293420 14 Andre,Andre Andrade de Castro R,,P,305961
9,Guerrero,Jose Paolo Guerrero  ...,R,P,420184 15 Joao Vitor,Joao Vitor Lima Gomes R,,P,164019
13,Trauco,Miguel Angel Trauco  ...,R,P,565356 16 Tiago Real,Tiago Real do Prado R,,P,176512
14,Jonas,Jonas Gomes de Sousa,R,P,334490 17 Murilo,Murilo Henrique Pere... R,,P,304816
17,Marlos Moreno,Marlos Moreno Duran,R,P,610239 18 Aaron,Aaron Ibilola R,,P,558658
18,Jean,Jean Lucas de Souza  ...,R,P,318143 19 Yuri,Yuri Jonathan Vitor ... R,,P,424790
21,Pará,Marcos Rogerio Ricci ...,R,P,165065,,,,
26,Matheus Th ...,Matheus Soares Thuler,R,P,372902,,,,
29,Lincoln,Lincoln Correa dos Santos,R,P,540186,,,,
30,Thiaguinho,Thiago Rodrigues da Silva,R,P,307774,,,,
"",,Comissão Técnica,
"",Flamengo / RJ,,Ponte Preta / SP
Técnico:,MAURICIO NOGUEIRA BARBIERI,Técnico:,Dorival Guidoni Junior
Auxiliar Técnico:,MAURICIO FERREIRA DE SOUZA,Auxiliar Técnico:,EDUARDO DO NASCIMENTO SOUZA
Médico:,JOAO MARCELO SILVEIRA DE AMORIM,Médico:,ROBERTO ITIRO NISHIMURA
Treinador De Goleiros:,ROGERIO MAIA DE BRUM,Treinador De Goleiros:,ROBERTO VLADEMIR GUASTALI
Preparador Físico:,LUIS GUSTAVO DE ARAUJO,Preparador Físico:,CAIO GASPARI GILLI DE SOUZA
Fisioterapeuta:,FREDERICO DE SA MANHAES,Massagista:,THIAGO HENRIQUE JULIETTI SILVA
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
07:00,2T,Ponte Preta/SP,16 - Tiago Real do Prado,8 - Paulo Sergio de Oliveira
16:00,2T,Flamengo/RJ,9 - Jose Paolo Guerrero Gonzales,19 - Jose Henrique da Silva Dourado
16:00,2T,Flamengo/RJ,18 - Jean Lucas de Souza Oliveira,23 - Geuvanio Santos Silva
30:00,2T,Ponte Preta/SP,18 - Aaron Ibilola,7 - Felipe Saraiva de Souza Silva
32:00,2T,Ponte Preta/SP,15 - Joao Vitor Lima Gomes,10 - Lucas da Silva Izidoro
44:00,2T,Flamengo/RJ,17 - Marlos Moreno Duran,20 - Vinicius Jose Paixao de Oliv...
