"",,Arbitragem
Arbitro:,Rodrigo D Alonso Ferreira (AB / SC),
Arbitro Assistente 1:,Alex dos Santos (AB / SC),
Arbitro Assistente 2:,Eder Alexandre (CD / SC),
Quarto Arbitro:,Eduardo Cordeiro Guimaraes (CD / SC),
Inspetor:,Paulo Jorge Alves (AB / BRA),
Quinto Arbitro:,Eli Alves Sviderski (CD / SC),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:49Atraso:,,Não Houve Entrada do mandante: 20:03,Atraso:,,Não Houve
Entrada do visitante:,18:48Atraso:,,Não Houve Entrada do visitante: 20:03,Atraso:,,Não Houve
Início 1o Tempo:,19:02 Atraso:,,2 min Início do 2o Tempo: 20:04,Atraso:,,Não Houve
Término do 1o Tempo:,19:49 Acréscimo:,,2 min Término do 2o Tempo: 20:49,Acréscimo:,,Não Houve
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 0 X 1,,,
"",,,Cronologia,,,
"",1o Tempo,,,2o Tempo,,
Entrada do mandante:,18:49,Atraso:,Não Houve Entrada do mandante:,20:03,Atraso:,Não Houve
Início 1o Tempo:,19:02,Atraso:,2 min,Início do 2o Tempo:,20:04,Atraso:,Não Houve
No,Apelido,Nome Completo,T/R P/A,CBF,No,Apelido,Nome Completo,T/R P/A,CBF
1,Simao,Simao Verza Bertelli,T(g) P,317624,1,Dasaev,Dasaev Matheus Ferre...,T(g) P,306756
"",,Comissão Técnica
"",Operario / PR,Globo / RN
Técnico:,Gerson Luiz Gusmão - 1047292899,Técnico: Luiz Junior De Souza Lopes - 1626129
Auxiliar Técnico:,Joel Preisner - 5764539 3,Auxiliar Técnico: Victor Hugo Duarte Pereira - 1706821
Médico:,José Augusto Bach Junior  - 9572 PR,Médico: X - X
Preparador Físico:,Jackson Maciel Scwengber - 017986-G /PR,Preparador Físico: Lawrence Borba - 000066-G/RN
Massagista:,Marcio Andrei Cardoso - 71524418,Massagista: Daniel Lopes Da Silva - 1658821
Preparador De GoleiroO:s mar Da Silva Pererira - 9484770 2,,Preparador De GoleiroA:g naldo Bezerra - 906529
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
24:00,1T,7,NR,Tiago Lima de Carvalho,,Globo/RN
"Ocorrências / ObservaçõesÀs 18h45 minutos o auxiliar técnico da equipe do globo - rn sr. vitor hugo duarte pereira informou à equipe de arbitragem que o atletarelacionado como titular, com o número 10, sr. renato cesar barbosa coutinho não participaria da partida, sendo que o atleta de número 23,sr. eduardo celestino de souza iniciou a partida como titular.Motivo de atraso no início e/ou reinício, e de acréscimos:ATRASE DE 02 MINUTOS NO INICIO DA PARTIDA DEVIDO À HOMENAGEM À MÃE DO GOLEIRO DANILO, FALECIDO NO ACIDENTE AÉREO DA EQUIPEDA CHAPECOENSE.ACRÉSCIMO DE 02 MINUTOS NO PRIMEIRO TEMPO DEVIDO A ATENDIMENTO AOS ATLETAS.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu22:002TGlobo/RN16 - Pablo Franklyn Barbosa de ...23 - Eduardo Celestino de Souz ...26:002TOperario/PR21 - Dione Miguel Ribas7 - Diego de Souza Quirino39:002TOperario/PR20 - Thiago Maier Santos9 - Lucas Rulian Lamoglia42:002TGlobo/RN22 - Geovane da Silva Bezerra  ...4 - Erivaldo da Silva Pinheir ...43:002TOperario/PR18 - Athos Dal Asta de Almeida ...10 - Robson Ferreira de Azeved ..."
Ocorrências / Observações
Às 18h45 minutos o auxiliar técnico da equipe do globo - rn sr. vitor hugo duarte pereira informou à equipe de arbitragem que o atleta
"relacionado como titular, com o número 10, sr. renato cesar barbosa coutinho não participaria da partida, sendo que o atleta de número 23,"
sr. eduardo celestino de souza iniciou a partida como titular.
"Ocorrências / ObservaçõesÀs 18h45 minutos o auxiliar técnico da equipe do globo - rn sr. vitor hugo duarte pereira informou à equipe de arbitragem que o atletarelacionado como titular, com o número 10, sr. renato cesar barbosa coutinho não participaria da partida, sendo que o atleta de número 23,sr. eduardo celestino de souza iniciou a partida como titular.Motivo de atraso no início e/ou reinício, e de acréscimos:ATRASE DE 02 MINUTOS NO INICIO DA PARTIDA DEVIDO À HOMENAGEM À MÃE DO GOLEIRO DANILO, FALECIDO NO ACIDENTE AÉREO DA EQUIPEDA CHAPECOENSE.ACRÉSCIMO DE 02 MINUTOS NO PRIMEIRO TEMPO DEVIDO A ATENDIMENTO AOS ATLETAS.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu22:002TGlobo/RN16 - Pablo Franklyn Barbosa de ...23 - Eduardo Celestino de Souz ...26:002TOperario/PR21 - Dione Miguel Ribas7 - Diego de Souza Quirino39:002TOperario/PR20 - Thiago Maier Santos9 - Lucas Rulian Lamoglia42:002TGlobo/RN22 - Geovane da Silva Bezerra  ...4 - Erivaldo da Silva Pinheir ...43:002TOperario/PR18 - Athos Dal Asta de Almeida ...10 - Robson Ferreira de Azeved ...",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
22:00,2T,Globo/RN,16 - Pablo Franklyn Barbosa de ...,23 - Eduardo Celestino de Souz ...
26:00,2T,Operario/PR,21 - Dione Miguel Ribas,7 - Diego de Souza Quirino
39:00,2T,Operario/PR,20 - Thiago Maier Santos,9 - Lucas Rulian Lamoglia
42:00,2T,Globo/RN,22 - Geovane da Silva Bezerra  ...,4 - Erivaldo da Silva Pinheir ...
43:00,2T,Operario/PR,18 - Athos Dal Asta de Almeida ...,10 - Robson Ferreira de Azeved ...
"Ocorrências / ObservaçõesÀs 18h45 minutos o auxiliar técnico da equipe do globo - rn sr. vitor hugo duarte pereira informou à equipe de arbitragem que o atletarelacionado como titular, com o número 10, sr. renato cesar barbosa coutinho não participaria da partida, sendo que o atleta de número 23,sr. eduardo celestino de souza iniciou a partida como titular.Motivo de atraso no início e/ou reinício, e de acréscimos:ATRASE DE 02 MINUTOS NO INICIO DA PARTIDA DEVIDO À HOMENAGEM À MÃE DO GOLEIRO DANILO, FALECIDO NO ACIDENTE AÉREO DA EQUIPEDA CHAPECOENSE.ACRÉSCIMO DE 02 MINUTOS NO PRIMEIRO TEMPO DEVIDO A ATENDIMENTO AOS ATLETAS.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu22:002TGlobo/RN16 - Pablo Franklyn Barbosa de ...23 - Eduardo Celestino de Souz ...26:002TOperario/PR21 - Dione Miguel Ribas7 - Diego de Souza Quirino39:002TOperario/PR20 - Thiago Maier Santos9 - Lucas Rulian Lamoglia42:002TGlobo/RN22 - Geovane da Silva Bezerra  ...4 - Erivaldo da Silva Pinheir ...43:002TOperario/PR18 - Athos Dal Asta de Almeida ...10 - Robson Ferreira de Azeved ..."
"Motivo de atraso no início e/ou reinício, e de acréscimos:"
"ATRASE DE 02 MINUTOS NO INICIO DA PARTIDA DEVIDO À HOMENAGEM À MÃE DO GOLEIRO DANILO, FALECIDO NO ACIDENTE AÉREO DA EQUIPE"
DA CHAPECOENSE.ACRÉSCIMO DE 02 MINUTOS NO PRIMEIRO TEMPO DEVIDO A ATENDIMENTO AOS ATLETAS.
"Ocorrências / ObservaçõesÀs 18h45 minutos o auxiliar técnico da equipe do globo - rn sr. vitor hugo duarte pereira informou à equipe de arbitragem que o atletarelacionado como titular, com o número 10, sr. renato cesar barbosa coutinho não participaria da partida, sendo que o atleta de número 23,sr. eduardo celestino de souza iniciou a partida como titular.Motivo de atraso no início e/ou reinício, e de acréscimos:ATRASE DE 02 MINUTOS NO INICIO DA PARTIDA DEVIDO À HOMENAGEM À MÃE DO GOLEIRO DANILO, FALECIDO NO ACIDENTE AÉREO DA EQUIPEDA CHAPECOENSE.ACRÉSCIMO DE 02 MINUTOS NO PRIMEIRO TEMPO DEVIDO A ATENDIMENTO AOS ATLETAS.Observações EventuaisNADA HOUVE DE ANORMALSubstituiçõesTempo1T/2TEquipeEntrouSaiu22:002TGlobo/RN16 - Pablo Franklyn Barbosa de ...23 - Eduardo Celestino de Souz ...26:002TOperario/PR21 - Dione Miguel Ribas7 - Diego de Souza Quirino39:002TOperario/PR20 - Thiago Maier Santos9 - Lucas Rulian Lamoglia42:002TGlobo/RN22 - Geovane da Silva Bezerra  ...4 - Erivaldo da Silva Pinheir ...43:002TOperario/PR18 - Athos Dal Asta de Almeida ...10 - Robson Ferreira de Azeved ...",,,,
Ocorrências / Observações,,,,
Às 18h45 minutos o auxiliar técnico da equipe do globo - rn sr. vitor hugo duarte pereira informou à equipe de arbitragem que o atleta,,,,
"relacionado como titular, com o número 10, sr. renato cesar barbosa coutinho não participaria da partida, sendo que o atleta de número 23,",,,,
sr. eduardo celestino de souza iniciou a partida como titular.,,,,
"Motivo de atraso no início e/ou reinício, e de acréscimos:",,,,
"ATRASE DE 02 MINUTOS NO INICIO DA PARTIDA DEVIDO À HOMENAGEM À MÃE DO GOLEIRO DANILO, FALECIDO NO ACIDENTE AÉREO DA EQUIPE",,,,
DA CHAPECOENSE.ACRÉSCIMO DE 02 MINUTOS NO PRIMEIRO TEMPO DEVIDO A ATENDIMENTO AOS ATLETAS.,,,,
Observações Eventuais,,,,
NADA HOUVE DE ANORMAL,,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
22:00,2T,Globo/RN,16 - Pablo Franklyn Barbosa de ...,23 - Eduardo Celestino de Souz ...
26:00,2T,Operario/PR,21 - Dione Miguel Ribas,7 - Diego de Souza Quirino
39:00,2T,Operario/PR,20 - Thiago Maier Santos,9 - Lucas Rulian Lamoglia
42:00,2T,Globo/RN,22 - Geovane da Silva Bezerra  ...,4 - Erivaldo da Silva Pinheir ...
43:00,2T,Operario/PR,18 - Athos Dal Asta de Almeida ...,10 - Robson Ferreira de Azeved ...
