"",,Arbitragem
Arbitro:,Janio Pires Gonçalves (CD / TO),
Arbitro Assistente 1:,Marcelo Grando (AB / MT),
Arbitro Assistente 2:,Renan Antonio Angelim Rodrigues (AB / MT),
Quarto Arbitro:,Rodrigo da Fonseca Silva (CD / MT),
Analista de Campo:,Edilson Ramos da Mata (CBF / MT),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 19:59,Atraso:,,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 19:59,Atraso:,,Não Houve
Início 1o Tempo:,19:00 Atraso:,,Não Houve Início do 2o Tempo: 20:02,Atraso:,,Não Houve
Término do 1o Tempo:,19:47 Acréscimo:,,2 min Término do 2o Tempo: 20:52,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 1 X 1,,,
"",,,Relação de Jogadores,,,
"",,União de Rondonópolis / MT,,Luziânia / DF,,
No,Apelido,Nome Completo T/R P/A,CBF No Apelido,Nome Completo T/R P/A,,CBF
1,Ronaldo,Ronaldo Lincoln T(g) P,175424 1 Leonardo,Leonardo Rodrigues S... T(g),P,170420
2,Willian,Willian Santiago Pin ... T P,456037 2 Dede,Paulo Giovani Ramos T,P,167121
3,Tallysson,Tallysson Lucas Souz ... T P,339412 3 Hyago,Hyago de Oliveira Silva T,P,385513
4,Rodrigo,Rodrigo Oberdan Paga ... T P,296056 4 Rodrigo,Rodrigo dos Santos B... T,P,184897
5,Nildo,Evanildo Santana de  ... T P,163218 5 Baiano,Dermival Almeida Lima T,P,129530
6,Lucas,Lucas da Silva Mendonca T P,374368 6 Wellington,Wellington Teixeira ... T,P,185250
8,Vinicius,Vinicius Gonçalves Boff T P,410337 7 Jorginho,Jorge Edson da Silva... T,P,439240
9,Geilson,Geilson de Carvalho  ... T P,159177 8 Robson,Robson Varela dos Santos T,P,187800
10,Samuel,Samuel de Carvalho A ... T P,168529 9 Gilvan,Gilvan Ferreira dos ... T,P,393898
11,Cafe,Luis Felipe Firmino  ... T P,386286 10 Victor,Victor Hugo Lopes de... T,P,404206
17,Maranhao,Raymisson Vieira da  ... T P,343997 11 Willian,Willian da Silva Lima T,P,310477
12,Thiago,Thiago Neves Nunes d ... R(g) P,302463 12 Marcio,Marcio Fernandes Sil... R(g),P,291945
13,Ricardo,Ricardo Verza de Souza R P,551655 13 Thompson,Thompson Jose de Car... R,P,170227
14,Murilo,Murilo Soares dos Santos R P,427704 14 Spice,Thiago Fernandes Pessoa R,P,178353
15,Dione,Dione Fernando Carva ... R P,368887 15 Pedro Henr ...,Pedro Henrique dos S... R,P,457570
16,Marcelo,Marcelo Henrique Fer ... R P,456887 16 Rafael,Rafael Henrique Cost... R,P,370407
18,Everton,Everton Matheus Nogu ... R P,391871 17 Gilberto,Gilberto de Oliveira... R,P,150901
19,Eder,Éder Henrique Cano F ... R P,552683 18 Matheus,Matheus Alves Ferrei... R,P,347586
20,Calado,Marcos Vieira Calado R P,164322 19 Danilson,Danilson Mota da Silva R,P,342423
"",,,20 Juliao,Pedro Ayub Juliao Junior R,P,131478
"",,Comissão Técnica
"",União de Rondonópolis / MT,Luziânia / DF
Técnico:,Henrique Araujo Oliveira - 3457392,Técnico: Luis Carlos Dos Santos Souza - 1867368
Auxiliar Técnico:,Edilson Figueiredo Santos Junior - 17631246,Auxiliar Técnico: . - .
Médico:,Cleo Renato Santos De Campos - 1915/MT,Médico: . - .
Preparador Físico:,Ricardo Mendes Rodrigues - 001611-G,Preparador Físico: Pedro Hugo Barros - 9426 G/DF
Massagista:,Jean Fernando Da Silva Costa - 23517077,Massagista: Marco Antonio Martins - 2302716
Preparador De GoleiroA:d ielson Rodrigues Soares - 37175112-3,,Preparador De GoleiroY:v isson Junio Silva Rodrigues - 2546137
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
36:00,2T,11,PN,Willian da Silva Lima,,Luziânia/DF
+4,2T,17,NR,Raymisson Vieira da Silva,,União de Rondonópolis/MT
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,União de Rondonópolis/MT,13 - Ricardo Verza de Souza,9 - Geilson de Carvalho Soare ...
45:00,INT,União de Rondonópolis/MT,18 - Everton Matheus Nogueira  ...,8 - Vinicius Gonçalves Boff
17:00,2T,União de Rondonópolis/MT,16 - Marcelo Henrique Ferreira ...,11 - Luis Felipe Firmino Anton ...
27:00,2T,Luziânia/DF,16 - Rafael Henrique Costa Mac ...,10 - Victor Hugo Lopes de Andr ...
32:00,2T,Luziânia/DF,13 - Thompson Jose de Carvalho ...,7 - Jorge Edson da Silva Fran ...
45:00,2T,Luziânia/DF,15 - Pedro Henrique dos Santos ...,6 - Wellington Teixeira dos M ...
