Campeonato:,Campeonato Brasileiro - Série C/2018,,Rodada:,8
Jogo:,Confiança / SE X Atlético / AC,,,
Data:,03/06/2018 Horário: 16:00 Estádio:,Lourival Baptista / Aracaju,,
"",,Arbitragem
Arbitro:,Leonardo Sígari Zanon (CD / PR),
Arbitro Assistente 1:,Andre Luiz Severo (CD / PR),
Arbitro Assistente 2:,Weber Felipe Silva (CD / PR),
Quarto Arbitro:,Eduardo de Santana Nunes (CD / SE),
Analista de Campo:,Raniel de Jesus Pereira (CBF / SE),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:01,,Atraso:,Não Houve
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:01,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:03,,Atraso:,Não Houve
Término do 1o Tempo:,16:48Acréscimo:,,3 min Término do 2o Tempo: 17:52,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Confiança / SE,,,,Atlético / AC,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Genivaldo,Genivaldo Wencelau R ... T(g),,P,137686 1 Ruan,Eudes Ruan de Sousa ... T(g),,P,295153
2,Angelo,Jose Angelo do Carmo T,,P,158858 2 Douglas,Antonio Douglas Mart...,T,P,530709
3,Gabriel,Gabriel Francisco Ma ... T,,P,190331 3 Joao Marcus,Joao Marcus Felix de Lima,T,P,372614
4,Vinicius S ...,Vinicius Simon T,,P,177015 4 Diego,Diego Pereira Alberto,T,P,186747
6,Radar,Radamezio Goncalves Lima T,,P,178985 5 Leandro,Leandro Jucá da Silva,T,P,367542
7,Everton,Everton Amador dos Santos T,,P,174930 6 Alfredo,Alfredo de Novais Araujo,T,P,466779
8,Rafael,Rafael Oliveira Silva T,,P,368089 7 Taua,Taua Ferreira dos Santos,T,P,353985
9,Leonardo,Leonardo de Sousa Pereira T,,P,367343 8 Marquinhos,Marcos Willard Rodri...,T,P,508977
10,Thiago,Thiago Silvy Coelho T,,P,160336 9 Rafael,Rafael Barros Silva,T,P,347957
11,Iago,Iago Antonio Silva Santos T,,P,316561 10 Eduardo,Eduardo Amancio Alve...,T,P,308668
22,Diogo,Diogo Douglas Santos ... T,,P,158385 11 Neto,Altemir Cordeiro Pes...,T,P,383352
12,Henrique,Henrique Teixeira Martins R(g),,P,313174 12 Cledioneide,Cledioneide Fernande... R(g),,P,309047
13,Renato Camilo,Renato Bezerra Camilo R,,P,341125 13 Romildo,Romildo Almeida da Silva,R,P,343430
14,Rodolfo,Rodolfo Filemon de O ... R,,P,356106 14 Reginaldo  ...,Reginaldo Barbosa da...,R,P,509001
15,Lucas,Lucas Vinicius Santo ... R,,P,314543 15 Wilson,Wilson Freire de Melo,R,P,163274
16,Adriano,Adriano da Silva de  ... R,,P,346928 16 Luiz Henrique,Luiz Henrique Lima d...,R,P,384569
17,Fabricio,Fabricio Ramos da Silva R,,P,322030 17 Igor,Igor Leandro Goulart...,R,P,411295
19,Carlos,Carlos Esteban Frontini R,,P,147313 18 Tragodara,Junior da Silva Tragodara,R,P,340929
20,Italo,Italo Melo Oliveira R,,P,335249 19 Rafael,Rafael Rodrigues de Souza,R,P,383443
23,Jeferson,Jeferson Luiz da Sil ... R,,P,340812 20 Ancelmo,Ancelmo de Holanda B...,R,P,179338
"",,,,,21 Jeferson,Jeferson Siqueira da...,R,P,295707
"",,,,,22 Geovani,Geovani Silva dos Santos,R,P,367541
"",,Comissão Técnica,
"",Confiança / SE,,Atlético / AC
Técnico:,LUIZ JUNIOR DE SOUZA LOPES,Técnico:,ALVARO JOSE MARQUES MIGUEIS
Auxiliar Técnico:,Geraldo Moreira Da Silva,Auxiliar Técnico:,MAURICIO FRANCISCO DE SOUZA CARNEIRO
Médico:,FRANCIS LIMA DE VASCONCELOS,Médico:,THIAGO MOREIRA LEAL
Treinador De Goleiros:,SERGIO ALVES BERTOLAGI,Treinador De Goleiros:,DORIELSON MENDES SOUZA
Preparador Físico:,RODOLFO JESUS DE OLIVEIRA,Massagista:,LEYF BARROS DO NASCIMENTO
Massagista:,ERALDO FEITOSA FILHO,,
"",,,,Substituições,
Tempo,1T/2T,,Equipe,Entrou,Saiu
+1:00,2T,Atlético/AC,,14 - Reginaldo Barbosa da Silva J...,11 - Altemir Cordeiro Pessôa Neto
45:00,INT,Confiança/SE,,20 - Italo Melo Oliveira,10 - Thiago Silvy Coelho
08:00,2T,Atlético/AC,,17 - Igor Leandro Goularte do Nas...,7 - Taua Ferreira dos Santos
16:00,2T,Confiança/SE,,23 - Jeferson Luiz da Silva Caetano,7 - Everton Amador dos Santos
24:00,2T,Atlético/AC,,15 - Wilson Freire de Melo,8 - Marcos Willard Rodrigues de ...
29:00,2T,Confiança/SE,,19 - Carlos Esteban Frontini,11 - Iago Antonio Silva Santos
