Campeonato:,Campeonato Brasileiro - Série A/2018,,Rodada:,10
Jogo:,São Paulo / SP X Internacional / RS,,,
Data:,05/06/2018 Horário: 21:30 Estádio:,Cícero Pompeu de Toledo / Sao Paulo,,
"",Arbitragem
Arbitro:,Paulo Roberto Alves Junior (AB / PR)
Arbitro Assistente 1:,Pedro Martinelli Christino (AB / PR)
Arbitro Assistente 2:,Luciano Roggenbaum (AB / PR)
Quarto Arbitro:,Luiz H Souza Santos Renesto (CD / PR)
Arbitro Assist Adic 1:,Lucas Paulo Torezin (CD / PR)
Arbitro Assist Adic 2:,Fabio Filipus (CD / PR)
Inspetor:,Marcio Verri Brandao (CBF / SP)
Delegado Local:,Wilson Roberto Santoro (CBF / )
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,21:21Atraso:,,Não Houve Entrada do mandante: 22:31,,Atraso:,Não Houve
Entrada do visitante:,21:21Atraso:,,Não Houve Entrada do visitante: 22:33,,Atraso:,1 min
Início 1o Tempo:,21:30Atraso:,,Não Houve Início do 2o Tempo: 22:34,,Atraso:,2 min
Término do 1o Tempo:,22:17Acréscimo:,,2 min Término do 2o Tempo: 23:23,Acréscimo:,,4 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,São Paulo / SP,,,,Internacional / RS,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
12,Sidão,Sidney Aparecido Ram ...,T(g),P,154179 1 Danilo Fer ...,Danilo Fernandes Batista,T(g),P,165830
4,Anderson,Anderson Vieira Martins,T,P,166258 4 Moledo,Rodrigo Modesto da S...,T,P,173551
5,Arboleda,Robert Abel Arboleda ...,T,P,595193 8 Edenilson,Edenilson Andrade do...,T,P,306270
6,Petros,Petros Matheus dos S ...,T,P,178222 9 Leandro Da ...,Leandro Damiao da Si...,T,P,291866
9,Diego Souza,Diego de Souza Andrade,T,P,161625 15 Victor Cuesta,Victor Leandro Cuesta,T,P,567555
11,Lucas,Lucas Fernandes da Silva,T,P,374303 19 Lucca,Lucca Borges de Brito,T,P,292592
13,Eder Militão,Eder Gabriel Militao,T,P,403320 28 Iago,Iago Amaral Borduchi,T,P,356389
14,Reinaldo,Reinaldo Manoel da Silva,T,P,332318 35 Charles,Charles Rigon Matos,T,P,407683
17,Santiago,Santiago Trellez Vivero,T,P,293087 37 Zeca,Jose Carlos Cracco Neto,T,P,294382
22,Everton,Everton Cardoso da Silva,T,P,178361 88 Patrick,Patrick Bezerra do N...,T,P,315585
31,Igor,Igor Matheus Liziero ...,T,P,344934 99 William,William de Oliveira ...,T,P,301087
1,Jean,Jean Paulo Fernandes ...,R(g),P,420409 12 Marcelo,Marcelo Lomba do Nas...,R(g),P,157264
8,Jucilei,Jucilei da Silva,R,P,184845 2 Luis,Luis Eduardo Marques...,R,P,405061
15,Junior,Carlos Eugenio Junio ...,R,P,384984 3 Danilo,Danilo Aparecido da Silva,R,P,166131
20,Shaylon,Shaylon Kallyson Cardozo,R,P,421138 6 Uendel,Uendel Pereira Goncalves,R,P,175320
26,Paulo,Paulo Henrique Perei ...,R,P,432391 7 Nico Lopez,Nicolas Federico Lop...,R,P,554821
28,Felipe,Felipe Araruna Hoffmann,R,P,356726 18 Fabiano,Fabiano Leismann,R,P,352647
29,Guilherme,Guilherme Bissoli Campos,R,P,322642 21 Camilo,Fernando Camilo Farias,R,P,161437
36,Caique,Caique da Silva Maria,R,P,318279 22 Rossi,Rosicley Pereira da Silva,R,P,314059
"",,,,,30 Gabriel,Gabriel Dias de Oliveira,R,P,317697
"",,,,,48 Brenner,Brenner Alves Sabino,R,P,401046
"",,,,,49 Richard,Richard Alexandre Bi...,R,P,459195
"",,Comissão Técnica,
"",São Paulo / SP,,Internacional / RS
Técnico:,Diego Vicente Aguirre Camblor,Técnico:,Odair Hellmann
Auxiliar Técnico:,Jorge Fernando Pinatares Mendez,Auxiliar Técnico:,Airton Graciliano Dos Santos
Médico:,Jose Sanchez De Aquino,Médico:,GUILHERME VELHO CAPUTO
Treinador De Goleiros:,Juan José Verzeri Casas,Treinador De Goleiros:,DANIEL DA FONSECA PAVAN
Preparador Físico:,ANDRE SOARES JARDINE,Preparador Físico:,CRISTIANO GARCIA NUNES
Massagista:,Almir Rosano De Oliveira Lima,Massagista:,PAULO RENATO AVIZ DA SILVA
"",,,Substituições,
Tempo,1T/2T,Equipe,Entrou,Saiu
14:00,2T,São Paulo/SP,28 - Felipe Araruna Hoffmann,17 - Santiago Trellez Vivero
14:00,2T,São Paulo/SP,20 - Shaylon Kallyson Cardozo,11 - Lucas Fernandes da Silva
21:00,2T,Internacional/RS,22 - Rosicley Pereira da Silva,19 - Lucca Borges de Brito
31:00,2T,Internacional/RS,21 - Fernando Camilo Farias,35 - Charles Rigon Matos
33:00,2T,São Paulo/SP,26 - Paulo Henrique Pereira da Si...,31 - Igor Matheus Liziero Pereira
35:00,2T,Internacional/RS,7 - Nicolas Federico Lopez Alonso,99 - William de Oliveira Pottker
